Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,mse,rmse,pearson_coeff,spearman_coeff
"text1: kyi , a u.n. envoy says , as japan adds to growing international pressure by saying it will halt its hefty economic aid unless suu kyi is freed . text2: japan added to growing international pressure on burma yesterday , threatening to halt its hefty economic aid unless the military government released pro-democracy leader aung san suu kyi .",3.0,1.0,"To score semantic similarity, I will follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens. This will help me to compare the words and their meanings.

Text1: kyi, a, u.n., envoy, says, as, japan, adds, to, growing, international, pressure, by, saying, it, will, halt, its, hefty, economic, aid, unless, suu, kyi, is, freed.
Text2: japan, added, to, growing, international, pressure, on, burma, yesterday, threatening, to, halt, its",169,128,297,0.21196038987545762,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: he claims it may seem unrealistic only because little effort has been devoted to the concept . text2: "" this proposal is modest compared with the space programme , and may seem unrealistic only because little effort has been devoted to it .",3.5,1.0,"compared with the space programme, and may seem unrealistic only because little effort has been devoted to it.

Score:assistant

To score semantic similarity, I will follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens.
   - text1: ['he', 'claims', 'it','may','seem', 'unrealistic', 'only', 'because', 'little', 'effort', 'has', 'been', 'devoted', 'to', 'the', 'concept']
   - text2: ['this', 'proposal', 'is','modest', 'compared', 'with', 'the','space', 'programme', 'and','may', '",142,155,297,0.21196038987545762,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: but the fbi never kept tabs on al-bayoumi - even though it had received information that he was a saudi agent , the document says . text2: but the bureau never kept tabs on al-bayoumi — despite receiving prior information he was a secret saudi agent , the report says .",4.75,1.0,".

Score:assistant

To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens. This will help me compare the words and their order in both texts.

Text1: 
- but
- the
- fbi
- never
- kept
- tabs
- on
- al-bayoumi
- even
- though
- it
- had
- received
- information
- that
- he
- was
- a
- saudi
- agent
- the
- document
- says

Text2: 
- but",161,136,297,0.21196038987545762,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: "" it 's going to happen , "" said jim santangelo , president of the teamsters joint council 42 in el monte . text2: "" that really affects the companies , big time , "" said jim santangelo , president of the teamsters joint council 42 in el monte .",1.5,1.0,"el monte.

Score:assistant

To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens. This will help me compare the words in both texts.

Text1: [""it"", ""'s"", ""going"", ""to"", ""happen"", "","", ""said"", ""jim"", ""santangelo"", "","", ""president"", ""of"", ""the"", ""teamsters"", ""joint"", ""council"", ""42"", ""in"", ""el"", ""monte""]
Text2: [""that"", ""really"", ""affects"", ""the"", ""companies"", "","", ""big",158,139,297,0.21196038987545762,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: wal-mart , kohl 's corp. , family dollar stores inc . , and big lots inc. were among the merchants posting may sales that fell below wall street 's modest expectations . text2: wal- mart , kohl 's corp. , family dollar stores inc . , and big lots inc. posted may sales that fell below wall street 's modest expectations .",4.75,1.0,"To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens. This will help me compare the words in both texts.

Text1: 
- wal-mart
- kohl's
- corp.
- family
- dollar
- stores
- inc.
- and
- big
- lots
- inc.
- were
- among
- the
- merchants
- posting
- may
- sales
- that
- fell
- below
- wall
- street's
- modest
- expectations.

Text2: 
-",174,128,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: he was released on $ 3-million bail and immediately returned to las vegas , where he had been filming a video . text2: after posting $ 3 million bail , jackson flew to las vegas , where he had been working on a video .",3.75,1.0,"million bail, jackson flew to las vegas, where he had been working on a video.

Score:assistant

To score semantic similarity, I'll break down the process into steps:

1. **Tokenization**: Split the input text into individual words or tokens.
   - text1: ['he', 'was','released', 'on', '$', '3-million', 'bail', 'and', 'immediately','returned', 'to', 'las','vegas', 'where', 'he', 'had', 'been', 'filming', 'a', 'video']
   - text2: ['after', 'posting', '$', '3','million', 'bail', ',', 'jackson', '",148,154,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: gartner analysts said that businesses are not yet feeling confident enough to upgrade corporate pcs . text2: what 's more , companies are not feeling confident enough to replace older pcs , the analyst firm said .",3.5,2.0,"to upgrade corporate pcs. text2: what's more, companies are not feeling confident enough to replace older pcs, the analyst firm said.

Score:assistant

To score semantic similarity, I will follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens.
   - text1: ['gartner', 'analysts','said', 'that', 'businesses', 'are', 'not', 'yet', 'feeling', 'confident', 'enough', 'to', 'upgrade', 'corporate', 'pcs']
   - text2: ['what', ""'s"",'more', ',', 'companies', 'are', 'not', 'feeling', 'confident', 'enough', 'to','replace', '",138,164,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: mr eddington warned yesterday that the future of the airline was "" in the hands of the negotiators "" . text2: "" the future of ba is in the hands of the negotiators , "" eddington told british broadcasting corp. television on sunday .",3.4,1.0,"the negotiators, "" eddington told british broadcasting corp. television on sunday.

Score:assistant

To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens. This will help me compare the words and their meanings.

Text1: 
- mr
- eddington
- warned
- yesterday
- that
- the
- future
- of
- the
- airline
- was
- in
- the
- hands
- of
- the
- negotiators

Text2: 
- the
- future
- of
- ba
- is
- in
- the
- hands
- of",150,152,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: as of tuesday , almost 250 health-care workers were in quarantine . text2: in addition , 6,800 people were in quarantine and thousands of health-care workers in working quarantine .",1.5,2.0,"health-care workers were in quarantine. text2: in addition, 6,800 people were in quarantine and thousands of health-care workers in working quarantine.

Score:assistant

To score semantic similarity, I'll break down the process into steps:

1. **Tokenization**: Split the input text into individual words or tokens.
   - text1: ['as', 'of', 'tuesday', ',', 'almost', '250', 'health-care', 'workers', 'were', 'in', 'quarantine']
   - text2: ['in', 'addition', ',', '6,800', 'people', 'were', 'in', 'quarantine', 'and', 'thousands', 'of', 'health-care', 'workers', 'in', 'working', 'quar",136,166,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: "" both of these kids are in wonderful physical condition right now , "" he said during a press briefing at the hospital . text2: "" both of these kids are in wonderful physical condition right now , "" said goodrich , also director of pediatric neurosurgery at the children 's hospital at montefiore .",3.4,1.0,"s hospital at montefiore.

Score:assistant

To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens. This will help me compare the words in both texts.

Text1: 
- both
- of
- these
- kids
- are
- in
- wonderful
- physical
- condition
- right
- now
- he
- said
- during
- a
- press
- briefing
- at
- the
- hospital

Text2: 
- both
- of
- these
- kids
- are
- in
- wonderful",160,142,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: brian brabazon said his son would get upset but then turn around and befriend his taunters . text2: her son would get upset , his mom said , but then turn around and befriend his taunters .",3.2,1.0,"her son would get upset, his mom said, but then turn around and befriend his taunters.

Score:assistant

To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens. This will help me compare the words and their order in both texts.

Text1: 
- brian
- brabazon
- said
- his
- son
- would
- get
- upset
- but
- then
- turn
- around
- and
- befriend
- his
- taunters

Text2: 
- her
- son
- would
- get
- upset
- his
- mom
- said",145,157,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: the tech-heavy nasdaq stock markets composite index added 1.16 points to 1,504.04 . text2: the nasdaq composite index , full of technology stocks , was lately up around 18 points .",2.2,0.04,".04. text2: the nasdaq composite index, full of technology stocks, was lately up around 18 points.

Score:assistant

To score semantic similarity, I'll break down the process into steps:

1. **Tokenization**: Split the input text into individual words or tokens.
   - text1: ['the', 'tech-heavy', 'nasdaq','stock','markets', 'composite', 'index', 'added', '1.16', 'points', 'to', '1,504.04']
   - text2: ['the', 'nasdaq', 'composite', 'index', 'full', 'of', 'technology','stocks', 'was', 'lately', 'up', 'around', '18', 'points']",142,160,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: the technology-laced nasdaq composite index dipped 0.08 of a point to 1,646 . text2: the technology-laced nasdaq composite index < .ixic > added 1.92 points , or 0.12 percent , at 1,647.94 .",2.4,1.0,"percent, at 1,647.94.

Score:assistant

To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens.
   - Text1: ['the', 'technology-laced', 'nasdaq', 'composite', 'index', 'dipped', '0.08', 'of', 'a', 'point', 'to', '1646']
   - Text2: ['the', 'technology-laced', 'nasdaq', 'composite', 'index', 'added', '1.92', 'points', 'or', '0.12', 'percent', 'at', '1647.",157,145,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
text1: yes filed suit yesterday in the supreme court of new york county in manhattan . text2: the suit was filed in the supreme court of new york county .,3.0,1.0,"Text pair:
text1: yes filed suit yesterday in the supreme court of new york county in manhattan. text2: the suit was filed in the supreme court of new york county.

Score:assistant

To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens. This will help me compare the words in both texts.

Text1: yes, filed, suit, yesterday, in, the, supreme, court, of, new, york, county, in, manhattan.
Text2: the, suit, was, filed, in, the, supreme, court, of, new, york, county.

2. **Stopword removal**: Remove common words like ""the"", ""in"", ""of"" that don't add much meaning to the text.",129,173,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: he told the jury stubbs is a "" cold , calculating killer . "" text2: district attorney dave lupas reminded jurors that stubbs is , "" a cold , calculating killer "" .",3.0,2.0,""" cold, calculating killer. "" text2: district attorney dave lupas reminded jurors that stubbs is, "" a cold, calculating killer "".

Score:assistant

To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens. This will help me compare the words in both texts.

Text1: he told the jury stubbs is a "" cold, calculating killer. ""
Tokens: he, told, the, jury, stubbs, is, a, cold, calculating, killer

Text2: district attorney dave lupas reminded jurors that stubbs is, "" a cold, calculating killer ""
Tokens: district, attorney, dave, lupas, reminded, jurors, that, stubbs, is, a,",136,166,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: likewise , the 30-year bond < us30yt = rr > slid 1-11 / 32 for a yield of 4.38 percent , up from 4.30 percent . text2: the 30-year bond us30yt = rr jumped 20 / 32 , taking its yield to 4.14 percent from 4.18 percent .",1.8,1.0,"To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens.
   - text1: ['likewise', 'the', '30-year', 'bond', '<', 'us30yt', '=', 'rr','slid', '1-11', '/', '32', 'for', 'a', 'yield', 'of', '4.38', 'percent', 'up', 'from', '4.30', 'percent']
   - text2: ['the', '30-year', 'bond', 'us30yt', '=', 'rr",173,129,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: a seventh victim , a woman , died tuesday night in the burn unit at childrens hospital medical center of akron . text2: a seventh person , a 21-year-old woman , was in critical condition in the burn unit at akron children 's hospital .",2.4,1.0,"in critical condition in the burn unit at akron children's hospital.

Score:assistant

To score semantic similarity, I'll break down the process into steps:

1. **Tokenization**: Split the input text into individual words or tokens.
   - text1: ['a','seventh', 'victim', ',', 'a', 'woman', ',', 'died', 'tuesday', 'night', 'in', 'the', 'burn', 'unit', 'at', 'childrens', 'hospital','medical', 'center', 'of', 'akron']
   - text2: ['a','seventh', 'person', ',', 'a', '21-year-old', 'woman', ',', '",152,150,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: the men were immediately flown to nearby botswana on a chartered air malawi flight , malawi intelligence officials said on condition of anonymity . text2: the men were flown to nearby botswana on an air malawi flight , the officials said .",3.533,1.0,": the men were flown to nearby botswana on an air malawi flight, the officials said.

Score:assistant

To score semantic similarity, I'll break down the process into steps:

1. **Tokenization**: Split the input text into individual words or tokens.
   - text1: ['the','men', 'were', 'immediately', 'flown', 'to', 'nearby', 'botswana', 'on', 'a', 'chartered', 'air','malawi', 'flight','malawi', 'intelligence', 'officials','said', 'on', 'condition', 'of', 'anonymity']
   - text2: ['the','men', 'were', 'flown",147,155,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: he will be paid $ 395,000 per year , up from atkinson 's current salary of $ 361,400 . text2: dynes will be paid $ 395,000 a year ; atkinson 's salary is $ 361,400 .",4.0,5.0,"a year ; atkinson's salary is $ 361,400.

Score:assistant

To score semantic similarity, I will follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens. This will help me to compare the words in both texts.

Text1: he will be paid $ 395,000 per year, up from atkinson's current salary of $ 361,400.
Tokens: he, will, be, paid, $, 395,000, per, year,, up, from, atkinson,'s, current, salary, of, $, 361,400

Text2: dynes will be paid $ 395,000",152,150,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: on the cell 's surface , the foreign components are recognised by other cells that then realise it is infected and kill it . text2: the foreign bits are recognized by other cells that realize it is infected and kill it .",4.25,2.0,"infected and kill it. text2: the foreign bits are recognized by other cells that realize it is infected and kill it.

Score:assistant

To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input texts into individual words or tokens.
   - text1: ['on', 'the', 'cell', ""'s"",'surface', ',', 'the', 'foreign', 'components', 'are','recognised', 'by', 'other', 'cells', 'that', 'then','realise', 'it', 'is', 'infected', 'and', 'kill', 'it']
   - text2: ['the', 'foreign', 'bits', 'are','recognized', 'by', 'other",142,160,302,0.21364677093697537,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: in exchange , north korea would be required to end its nuclear weapons program . text2: "" in return we expect north korea to give up nuclear weapons . """,4.75,1.0,"Output only the final numeric score.

Text pair:
text1: in exchange, north korea would be required to end its nuclear weapons program. text2: "" in return we expect north korea to give up nuclear weapons. ""

Score:assistant

To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens.
   - text1: ['in', 'exchange', ',', 'north', 'korea', 'would', 'be','required', 'to', 'end', 'its', 'nuclear', 'weapons', 'program']
   - text2: ['in','return', 'we', 'expect', 'north', 'korea', 'to', 'give', 'up', 'nuclear', 'weapons']

2. **Stopword removal**: Remove common words like 'in",131,182,313,0.2164949390626134,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: "" we condemn and denounce the governing council , which is headed by the united states , "" moqtada al-sadr said . text2: "" we condemn the governing council headed by the united states , "" sadr said in a fiery sermon at koufa mosque near najaf .",3.333,1.0,"council headed by the united states, "" sadr said in a fiery sermon at koufa mosque near najaf.

Score:assistant

To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens. This will help me compare the words and their order in both texts.

Text1: 
- we
- condemn
- and
- denounce
- the
- governing
- council
- which
- is
- headed
- by
- the
- united
- states
- moqtada
- al-sadr
- said

Text2:
- we
- condemn
- the
- governing
- council
- headed
- by
- the",155,158,313,0.2164949390626134,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: sendmail said the system can even be set up to permit business-only usage . text2: the product can be instructed to permit business-only use , according to sendmail .",5.0,1.0,"the final numeric score.

Text pair:
text1: sendmail said the system can even be set up to permit business-only usage. text2: the product can be instructed to permit business-only use, according to sendmail.

Score:assistant

To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens. This will help me compare the words in both texts.

Text1: sendmail said the system can even be set up to permit business-only usage.
Tokens: sendmail, said, the, system, can, even, be, set, up, to, permit, business-only, usage

Text2: the product can be instructed to permit business-only use, according to sendmail.
Tokens: the, product, can, be, instructed, to, permit, business-only, use,",132,181,313,0.2164949390626134,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: his daughter , nina axelrod , told the associated press that he died in his sleep , apparently of heart failure . text2: axelrod died in his sleep of heart failure , said his daughter , nina axelrod .",4.333,2.0,"his sleep, apparently of heart failure. text2: axelrod died in his sleep of heart failure, said his daughter, nina axelrod.

Score:assistant

To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens. This will help me compare the words and their order in both texts.

Text1: his, daughter, nina, axelrod, told, the, associated, press, that, he, died, in, his, sleep, apparently, of, heart, failure.
Text2: axelrod, died, in, his, sleep, of, heart, failure, said, his, daughter, nina, axelrod.

2. **Stopword removal**: Remove common words",146,167,313,0.2164949390626134,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
text1: that exploit works on unpatched windows 2000 machines with service pack 3 and 4 . text2: both counterpane and idefense contend that the exploit works effectively against windows 2000 systems running service pack 3 and 4 .,3.0,5.0,": both counterpane and idefense contend that the exploit works effectively against windows 2000 systems running service pack 3 and 4.

Score:assistant

To score semantic similarity, I'll follow these steps:

1. **Tokenization**: Break down the input text into individual words or tokens. This will help me identify the key concepts in each sentence.

Text1: 
- that
- exploit
- works
- on
- unpatched
- windows
- 2000
- machines
- with
- service
- pack
- 3
- and
- 4

Text2: 
- both
- counterpane
- and
- idefense
- contend
- that
- the
- exploit
- works
- effectively",149,164,313,0.2164949390626134,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: further out the curve , the benchmark 10-year note us10yt = rr shed 25 / 32 in price , taking its yield to 3.26 percent from 3.17 percent . text2: early wednesday , the benchmark 10-year us10yt = rr had lost 16 / 32 in price , driving its yield up to 3.33 percent from 3.26 percent late tuesday .",3.0,1.0,"To score semantic similarity, I'll break down the process into steps:

1. **Tokenization**: Split the input text into individual words or tokens.
   - text1: ['further', 'out', 'the', 'curve', 'the', 'benchmark', '10-year', 'note', 'us10yt', '=', 'rr','shed', '25', '/', '32', 'in', 'price', 'taking', 'its', 'yield', 'to', '3.26', 'percent', 'from', '3.17', 'percent']
   - text2: ['early', 'wednesday",185,128,313,0.2164949390626134,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
"text1: tech stocks were hurt by a sour forecast from sun microsystems , which was viewed as a bad omen for the upcoming quarterly earnings season . text2: a sour forecast from sun microsystems inc . sunw.o put more pressure on wall street before the quarterly earnings season .",3.0,2.0,"2: a sour forecast from sun microsystems inc. sunw.o put more pressure on wall street before the quarterly earnings season.

Score:assistant

To score semantic similarity, I'll break down the process into steps:

1. **Tokenization**: Split the input text into individual words or tokens.
   - text1: ['tech','stocks', 'were', 'hurt', 'by', 'a','sour', 'forecast', 'from','sun','microsystems', 'which', 'was', 'viewed', 'as', 'a', 'bad', 'omen', 'for', 'the', 'upcoming', 'quarterly', 'earnings','season']
   - text2: ['a','sour', 'forecast",152,161,313,0.2164949390626134,4.8535268514666745,2.20307213941502,-0.042359449551847936,-0.0692234422133569
