Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,rouge1,rouge2,rougeL
"at least two people have tested positive for the bird flu virus in eastern turkey , health minister recep akdag told a news conference wednesday .",two test positive for bird flu virus in turkey,"in eastern turkey, health minister recep akdag told a news conference wednesday.

Summary:assistant

At least two people in eastern Turkey have tested positive for the bird flu virus, according to Health Minister Recep Akdag.","in eastern turkey, health minister recep akdag told a news conference wednesday.

Summary:assistant

At least two people in eastern Turkey have tested positive for the bird flu virus, according to Health Minister Recep Akdag.",103,58,161,0.059338549563108245,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"britain 's un envoy on wednesday urged stronger international support , including greater eu funding , for the african union -lrb- au -rrb- peacekeeping mission in sudan 's troubled darfur region to improve security on the ground .",britain urges stronger international support for au in darfur,"Britain's UN envoy called for increased international support, including EU funding, to enhance security in Sudan's Darfur region through the African Union peacekeeping mission.","Britain's UN envoy called for increased international support, including EU funding, to enhance security in Sudan's Darfur region through the African Union peacekeeping mission.",126,35,161,0.059338549563108245,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"australian foreign minister alexander downer called wednesday for the reform of the un security council and expressed support for brazil , india , japan and an african country to join the council .",australia backs brazil others for un security council,"country to join the council.

Summary:assistant

Australian Foreign Minister Alexander Downer called for UN Security Council reform, supporting the addition of Brazil, India, Japan, and an African country to the council.","country to join the council.

Summary:assistant

Australian Foreign Minister Alexander Downer called for UN Security Council reform, supporting the addition of Brazil, India, Japan, and an African country to the council.",113,48,161,0.059338549563108245,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"two egyptian border guards were killed wednesday in clashes with palestinian militants near the rafah crossing on the border with gaza , a medical source said .",two egyptian guards killed on border with gaza,"border with gaza, a medical source said.

Summary:assistant

Two Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on the Gaza border.","border with gaza, a medical source said.

Summary:assistant

Two Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on the Gaza border.",109,52,161,0.059338549563108245,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"stephen harper and his conservative party pulled ahead of prime minister paul martin 's liberals wednesday , weeks before canada 's federal election on january ## , according to the latest poll .",conservatives gain momentum ahead of ruling liberals,"to the latest poll.

Summary:assistant

A new poll shows Stephen Harper's Conservative Party is leading Paul Martin's Liberal Party, just weeks before Canada's federal election on January ##.","to the latest poll.

Summary:assistant

A new poll shows Stephen Harper's Conservative Party is leading Paul Martin's Liberal Party, just weeks before Canada's federal election on January ##.",114,47,161,0.059338549563108245,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
dutch bank abn amro was hit wednesday with its second us fine in two months after settling a government probe into its mortgage lending in the industrial state of michigan .,abn amro hit with second us fine,"in the industrial state of michigan.

Summary:assistant

ABN AMRO, a Dutch bank, has been fined by the US government for its mortgage lending practices in Michigan, its second US fine in two months.","in the industrial state of michigan.

Summary:assistant

ABN AMRO, a Dutch bank, has been fined by the US government for its mortgage lending practices in Michigan, its second US fine in two months.",111,50,161,0.059338549563108245,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"the buffalo bills sacked tom donahoe as president and general manager on wednesday , fulfilling expectations of a shake-up after another failure to make the national football league playoffs .",nfl 's bills shake up front office,"another failure to make the national football league playoffs.

Summary:assistant

The Buffalo Bills fired Tom Donahoe as President and General Manager, following another season without making the NFL playoffs.","another failure to make the national football league playoffs.

Summary:assistant

The Buffalo Bills fired Tom Donahoe as President and General Manager, following another season without making the NFL playoffs.",109,52,161,0.059338549563108245,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
tottenham sealed a miserable festive period for a toothless manchester city here wednesday with a #-# win thanks to goals from their confident striking duo of ahmed mido and robbie keane .,spurs compound manchester city woes,"keane.

Summary:assistant

Tottenham defeated Manchester City 2-0, thanks to goals from Ahmed Mido and Robbie Keane.","keane.

Summary:assistant

Tottenham defeated Manchester City 2-0, thanks to goals from Ahmed Mido and Robbie Keane.",116,45,161,0.059338549563108245,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"the dollar fell to a two-month low against the euro wednesday on expectations that us interest rates will soon stop going up , depriving the greenback of its biggest investment appeal .",us rate outlook sends dollar to two-month low against euro,"greenback of its biggest investment appeal.

Summary:assistant

The US dollar fell to a two-month low against the euro due to expectations that US interest rates will soon stabilize, reducing the dollar's investment appeal.","greenback of its biggest investment appeal.

Summary:assistant

The US dollar fell to a two-month low against the euro due to expectations that US interest rates will soon stabilize, reducing the dollar's investment appeal.",111,50,161,0.059338549563108245,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"two top us movie groups picked their #### awards nominees wednesday , with gay drama `` brokeback mountain , '' george clooney 's `` good night and good '' luck and `` crash '' taking early leads in the oscars race .",top us movie groups pick awards nominees as oscars loom,"assistant

Two top US movie groups announced their awards nominees, with ""Brokeback Mountain"", ""Good Night and Good Luck"", and ""Crash"" leading the Oscar race.","assistant

Two top US movie groups announced their awards nominees, with ""Brokeback Mountain"", ""Good Night and Good Luck"", and ""Crash"" leading the Oscar race.",123,38,161,0.059338549563108245,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"right fielder jeromy burnitz inked a one-year , #.# million-dollar contract with the pittsburgh pirates on wednesday , a week after he was reported as close to a deal with baltimore .",pirates ink outfielder burnitz to one-year deal,".

Summary:assistant

Jeromy Burnitz signed a one-year, $1 million contract with the Pittsburgh Pirates.",".

Summary:assistant

Jeromy Burnitz signed a one-year, $1 million contract with the Pittsburgh Pirates.",118,43,161,0.059338549563108245,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
us president george w. bush said late wednesday that he and the first lady shared `` the concerns of the israeli people about prime minister ariel sharon 's health '' and were praying for his recovery .,bush says he shares israelis concern over sharon,":assistant

US President George W. Bush expressed concern for Israeli Prime Minister Ariel Sharon's health, stating that he and the First Lady were praying for his recovery.",":assistant

US President George W. Bush expressed concern for Israeli Prime Minister Ariel Sharon's health, stating that he and the First Lady were praying for his recovery.",120,41,161,0.059338549563108245,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"the prime minister of burkina faso , UNK ernest yonli , has handed in his resignation to president blaise compaore , the president 's office announced wednesday .",burkina faso 's prime minister resigns,"The Prime Minister of Burkina Faso, Ernest Yonli, has resigned, as announced by the President's office.","The Prime Minister of Burkina Faso, Ernest Yonli, has resigned, as announced by the President's office.",115,45,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"a top hollywood event promoter is seeking a court order to stop socialite and hotel heiress paris hilton from allegedly harassing him and threatening his life , court documents showed wednesday .",man seeks stay-away order against paris hilton,"assistant

A Hollywood event promoter is seeking a court order to protect himself from alleged harassment and threats by Paris Hilton.","assistant

A Hollywood event promoter is seeking a court order to protect himself from alleged harassment and threats by Paris Hilton.",112,48,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"the un security council will hold a ministerial session on the situation in africa 's great lakes region late this month , UNK 's un envoy augustine UNK said wednesday .",security council to hold ministerial session on africa 's great lakes,"assistant

The UN Security Council will hold a ministerial session on the situation in Africa's Great Lakes region later this month.","assistant

The UN Security Council will hold a ministerial session on the situation in Africa's Great Lakes region later this month.",113,47,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
political leaders in israel united in prayers for ariel sharon on thursday as the prime minister underwent emergency surgery after suffering a massive stroke .,israeli leaders unite in prayer for ailing sharon,"suffering a massive stroke.

Summary:assistant

Israeli political leaders came together in prayer for Ariel Sharon on Thursday, as he underwent emergency surgery following a severe stroke.","suffering a massive stroke.

Summary:assistant

Israeli political leaders came together in prayer for Ariel Sharon on Thursday, as he underwent emergency surgery following a severe stroke.",104,56,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
israeli prime minister ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .,timeline of sharon era,"undergoing an emergency operation thursday after suffering a massive stroke.

Summary:assistant

Israeli Prime Minister Ariel Sharon suffered a massive stroke and underwent an emergency operation.","undergoing an emergency operation thursday after suffering a massive stroke.

Summary:assistant

Israeli Prime Minister Ariel Sharon suffered a massive stroke and underwent an emergency operation.",97,63,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
human trafficking victims could be spared deportation from britain and get automatic permission to stay under government proposals revealed thursday .,human trafficking victims could get right to remain in britain,"automatic permission to stay under government proposals revealed thursday.

Summary:assistant

The UK government has proposed allowing human trafficking victims to automatically stay in Britain, potentially sparing them from deportation.","automatic permission to stay under government proposals revealed thursday.

Summary:assistant

The UK government has proposed allowing human trafficking victims to automatically stay in Britain, potentially sparing them from deportation.",98,62,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
world number two rafael nadal is in doubt for this month 's australian open after withdrawing on thursday from next week 's lead-up sydney international tournament .,nadal pulls out of sydney international,"assistant

Rafael Nadal, the world's number two tennis player, is uncertain to participate in the Australian Open this month after withdrawing from the Sydney International tournament.","assistant

Rafael Nadal, the world's number two tennis player, is uncertain to participate in the Australian Open this month after withdrawing from the Sydney International tournament.",111,49,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"four-time all-star alexander mogilny was waived by new jersey on wednesday , one day after the devils welcomed back czech forward patrik elias .",mogilny odd man out as devils welcome back elias,"Summary:assistant

The New Jersey Devils waived four-time all-star Alexander Mogilny, one day after re-signing Czech forward Patrik Elias.","Summary:assistant

The New Jersey Devils waived four-time all-star Alexander Mogilny, one day after re-signing Czech forward Patrik Elias.",109,51,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"finance minister ehud olmert will chair an emergency meeting of the israeli cabinet on thursday after prime minister ariel sharon suffered a massive stroke , public television reported .",olmert to chair emergency israel cabinet meet,"assistant

Following a massive stroke suffered by Prime Minister Ariel Sharon, Israeli Finance Minister Ehud Olmert will chair an emergency meeting of the Israeli cabinet on Thursday.","assistant

Following a massive stroke suffered by Prime Minister Ariel Sharon, Israeli Finance Minister Ehud Olmert will chair an emergency meeting of the Israeli cabinet on Thursday.",111,49,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"hollywood actor nick nolte has successfully completed three years of probation imposed for driving under the influence of drugs , a judge ruled on wednesday .",us actor nick nolte ends UNK,"wednesday.

Summary:assistant

Nick Nolte, a Hollywood actor, has completed three years of probation for driving under the influence of drugs.","wednesday.

Summary:assistant

Nick Nolte, a Hollywood actor, has completed three years of probation for driving under the influence of drugs.",106,54,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"south korea 's consumer confidence topped the benchmark ###-point level for the first time in eight months in december , reflecting the country 's solid economic recovery , official data showed thursday .",skorea 's consumer confidence tops benchmark ###,"South Korea's consumer confidence reached a 8-month high in December, driven by the country's solid economic recovery.","South Korea's consumer confidence reached a 8-month high in December, driven by the country's solid economic recovery.",114,46,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"hollywood star charlie sheen and actress denise richards have scrapped efforts to reconcile their differences and have decided to push ahead with a divorce , court documents showed wednesday .",denise richards charlie sheen push ahead with divorce,"assistant

Charlie Sheen and Denise Richards have decided to proceed with their divorce after efforts to reconcile failed.","assistant

Charlie Sheen and Denise Richards have decided to proceed with their divorce after efforts to reconcile failed.",112,48,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"hong kong gold prices opened higher thursday at ###.##-### .## us dollars an ounce , compared to wednesday 's close of ###.##-### .## dollars an ounce .",hong kong gold opens higher,"Hong Kong gold prices started higher on Thursday, opening at a range of ###.##-###.## US dollars per ounce, up from Wednesday's close of ###.##-###.## dollars per ounce.","Hong Kong gold prices started higher on Thursday, opening at a range of ###.##-###.## US dollars per ounce, up from Wednesday's close of ###.##-###.## dollars per ounce.",116,44,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"japanese share prices rose #.## percent in morning trade thursday to hit the highest level in more than five years as fresh gains on wall street fanned upbeat investor sentiment here , dealers said .",tokyo shares rise #.## percent in morning trade,"Japanese share prices rose to a five-year high on Thursday, driven by positive investor sentiment fueled by Wall Street gains.","Japanese share prices rose to a five-year high on Thursday, driven by positive investor sentiment fueled by Wall Street gains.",115,45,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
a top police officer appealed thursday to supermodel kate moss to return to britain and face arrest amid allegations of UNK .,british police seek to arrest moss amid cocaine inquiry,"arrest amid allegations of UNK.

Summary:assistant

A top police officer has appealed to supermodel Kate Moss to return to Britain and face arrest over unspecified allegations.","arrest amid allegations of UNK.

Summary:assistant

A top police officer has appealed to supermodel Kate Moss to return to Britain and face arrest over unspecified allegations.",102,58,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
the cerebral hemorrhage suffered by israeli prime minister ariel sharon occurs when a defective artery in the brain bursts : it is among the deadliest of the major types of stroke .,key facts about hemorrhagic stroke,"assistant

Israeli Prime Minister Ariel Sharon suffered a cerebral hemorrhage due to a burst in a defective brain artery, a severe and often deadly type of stroke.","assistant

Israeli Prime Minister Ariel Sharon suffered a cerebral hemorrhage due to a burst in a defective brain artery, a severe and often deadly type of stroke.",112,48,160,0.07153053893671313,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"hong kong share prices opened #.## percent higher thursday on follow-through interest in properties after wednesday 's sharp gains on abating interest rate worries , dealers said .",hong kong shares open higher as rate worries ease,"worries, dealers said.

Summary:assistant

Hong Kong share prices rose #.##% on Thursday, driven by continued interest in properties following sharp gains on Wednesday due to easing interest rate concerns.","worries, dealers said.

Summary:assistant

Hong Kong share prices rose #.##% on Thursday, driven by continued interest in properties following sharp gains on Wednesday due to easing interest rate concerns.",111,52,163,0.06679005968726415,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"trade between south korea and its communist neighbor north korea doubled last year , totalling more than one billion dollars for the first time , official data showed .",inter-korean trade doubles to one billion dollars in ####,"for the first time, official data showed.

Summary:assistant

Trade between South Korea and North Korea doubled in 2023, reaching over $1 billion for the first time, according to official data.","for the first time, official data showed.

Summary:assistant

Trade between South Korea and North Korea doubled in 2023, reaching over $1 billion for the first time, according to official data.",107,56,163,0.06679005968726415,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"two new vaccines have been shown effective against rotavirus , which is responsible for a half-million infant deaths in poor countries each year , research studies published wednesday said .",new vaccines for key UNK virus shown effective,", research studies published wednesday said.

Summary:assistant

Two new vaccines have been proven effective against rotavirus, a virus responsible for approximately 500,000 infant deaths annually in low-income countries.",", research studies published wednesday said.

Summary:assistant

Two new vaccines have been proven effective against rotavirus, a virus responsible for approximately 500,000 infant deaths annually in low-income countries.",108,55,163,0.06679005968726415,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"china has begun a push to promote small , low-emission cars as oil prices remain high and environmental concerns grow over the nation 's fast-rising auto culture , state press reported thursday .",china pushes smaller cars as environmental concerns grow,"ursday.

Summary:assistant

China is promoting small, low-emission cars due to high oil prices and growing environmental concerns about its rapidly expanding auto culture.","ursday.

Summary:assistant

China is promoting small, low-emission cars due to high oil prices and growing environmental concerns about its rapidly expanding auto culture.",114,49,163,0.06679005968726415,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
israeli prime minister ariel sharon was fighting for his life thursday after suffering a massive stroke .,major events in sharon 's life,"prime minister ariel sharon was fighting for his life thursday after suffering a massive stroke.

Summary:assistant

Israeli Prime Minister Ariel Sharon suffered a massive stroke, fighting for his life on Thursday.","prime minister ariel sharon was fighting for his life thursday after suffering a massive stroke.

Summary:assistant

Israeli Prime Minister Ariel Sharon suffered a massive stroke, fighting for his life on Thursday.",97,66,163,0.06679005968726415,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"the dollar regained some lost ground in asian trade thursday in what was seen as a largely technical rebound after weakness prompted by expectations of a shift in us interest rate policy , dealers said .",dollar regains ground in asian trade,", dealers said.

Summary:assistant

The US dollar experienced a technical rebound in Asian trade, regaining some lost ground after a decline due to expectations of a change in US interest rate policy.",", dealers said.

Summary:assistant

The US dollar experienced a technical rebound in Asian trade, regaining some lost ground after a decline due to expectations of a change in US interest rate policy.",112,51,163,0.06679005968726415,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
"a ##-million-dollar lawsuit filed by superstar michael jackson against a us businessman over ownership of a bounty of jackson family memorabilia has been tossed out of court , documents showed wednesday .",judge tosses out michael jackson 's memorabilia lawsuit,"nesday.

Summary:assistant

A $1-million-dollar lawsuit filed by Michael Jackson against a US businessman over ownership of Jackson family memorabilia has been dismissed.","nesday.

Summary:assistant

A $1-million-dollar lawsuit filed by Michael Jackson against a US businessman over ownership of Jackson family memorabilia has been dismissed.",114,49,163,0.06679005968726415,0.25070388243311753,0.25070388243311753,0.08124553895190244,0.2195046301755768
