Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,rouge1,rouge2,rougeL,sc_raw_samples,sc_parsed_samples
"australian foreign minister alexander downer called wednesday for the reform of the un security council and expressed support for brazil , india , japan and an african country to join the council .",australia backs brazil others for un security council,".

Summary:
assistant
<think>

</think>

Australian Foreign Minister Alexander Downer called for UN Security Council reform, endorsing the inclusion of Brazil, India, Japan, and an African nation.",".

Summary:
assistant
<think>

</think>

Australian Foreign Minister Alexander Downer called for UN Security Council reform, endorsing the inclusion of Brazil, India, Japan, and an African nation.",505,330,835,0.487513630061585,0.24818656580668624,0.24818656580668624,0.08692192830868196,0.22484052680598096,"["".\n\nSummary:\nassistant\n<think>\n\n</think>\n\nAustralian Foreign Minister Alexander Downer called for UN Security Council reform, supporting the inclusion of Brazil, India, Japan, and an African nation."", "".\n\nSummary:\nassistant\n<think>\n\n</think>\n\nAustralian Foreign Minister Alexander Downer called for UN Security Council reform and endorsed the inclusion of Brazil, India, Japan, and an African nation."", "".\n\nSummary:\nassistant\n<think>\n\n</think>\n\nAustralian Foreign Minister Alexander Downer called for UN Security Council reform, supporting the inclusion of Brazil, India, Japan, and an African nation."", "".\n\nSummary:\nassistant\n<think>\n\n</think>\n\nAustralian Foreign Minister Alexander Downer called for UN Security Council reform and expressed support for Brazil, India, Japan, and an African nation to join the council."", "".\n\nSummary:\nassistant\n<think>\n\n</think>\n\nAustralian Foreign Minister Alexander Downer called for UN Security Council reform, endorsing the inclusion of Brazil, India, Japan, and an African nation.""]","["".\n\nSummary:\nassistant\n<think>\n\n</think>\n\nAustralian Foreign Minister Alexander Downer called for UN Security Council reform, supporting the inclusion of Brazil, India, Japan, and an African nation."", "".\n\nSummary:\nassistant\n<think>\n\n</think>\n\nAustralian Foreign Minister Alexander Downer called for UN Security Council reform and endorsed the inclusion of Brazil, India, Japan, and an African nation."", "".\n\nSummary:\nassistant\n<think>\n\n</think>\n\nAustralian Foreign Minister Alexander Downer called for UN Security Council reform, supporting the inclusion of Brazil, India, Japan, and an African nation."", "".\n\nSummary:\nassistant\n<think>\n\n</think>\n\nAustralian Foreign Minister Alexander Downer called for UN Security Council reform and expressed support for Brazil, India, Japan, and an African nation to join the council."", "".\n\nSummary:\nassistant\n<think>\n\n</think>\n\nAustralian Foreign Minister Alexander Downer called for UN Security Council reform, endorsing the inclusion of Brazil, India, Japan, and an African nation.""]"
"two egyptian border guards were killed wednesday in clashes with palestinian militants near the rafah crossing on the border with gaza , a medical source said .",two egyptian guards killed on border with gaza,", a medical source said .

Summary:
assistant
<think>

</think>

Two Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on Wednesday.",", a medical source said .

Summary:
assistant
<think>

</think>

Two Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on Wednesday.",480,355,835,0.487513630061585,0.24818656580668624,0.24818656580668624,0.08692192830868196,0.22484052680598096,"["", a medical source said .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nTwo Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on Wednesday."", "", a medical source said .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nTwo Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on Wednesday."", "", a medical source said .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nTwo Egyptian border guards were killed Wednesday in clashes with Palestinian militants near the Rafah crossing into Gaza."", "", a medical source said .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nTwo Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on Wednesday."", "", a medical source said .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nTwo Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on Wednesday.""]","["", a medical source said .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nTwo Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on Wednesday."", "", a medical source said .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nTwo Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on Wednesday."", "", a medical source said .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nTwo Egyptian border guards were killed Wednesday in clashes with Palestinian militants near the Rafah crossing into Gaza."", "", a medical source said .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nTwo Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on Wednesday."", "", a medical source said .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nTwo Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on Wednesday.""]"
"stephen harper and his conservative party pulled ahead of prime minister paul martin 's liberals wednesday , weeks before canada 's federal election on january ## , according to the latest poll .",conservatives gain momentum ahead of ruling liberals,"Summary:
assistant
<think>

</think>

A recent poll indicates that Stephen Harper's Conservative Party has taken the lead over Paul Martin's Liberals weeks before Canada's upcoming federal election.","Summary:
assistant
<think>

</think>

A recent poll indicates that Stephen Harper's Conservative Party has taken the lead over Paul Martin's Liberals weeks before Canada's upcoming federal election.",510,325,835,0.487513630061585,0.24818656580668624,0.24818656580668624,0.08692192830868196,0.22484052680598096,"[""Summary:\nassistant\n<think>\n\n</think>\n\nStephen Harper's Conservatives took the lead over Prime Minister Paul Martin's Liberals in a recent poll ahead of Canada's federal election."", ""Summary:\nassistant\n<think>\n\n</think>\n\nA recent poll indicates that Stephen Harper's Conservatives are leading Paul Martin's Liberals weeks before Canada's federal election in January."", ""Summary:\nassistant\n<think>\n\n</think>\n\nA recent poll indicates that Stephen Harper's Conservative Party has taken the lead over Paul Martin's Liberals weeks before Canada's upcoming federal election."", ""Summary:\nassistant\n<think>\n\n</think>\n\nAccording to the latest poll, Stephen Harper's Conservative Party has taken the lead over Prime Minister Paul Martin's Liberals weeks before Canada's upcoming federal election."", ""Summary:\nassistant\n<think>\n\n</think>\n\nStephen Harper's Conservative Party led Paul Martin's Liberals in the latest pre-election poll weeks before Canada's federal election.""]","[""Summary:\nassistant\n<think>\n\n</think>\n\nStephen Harper's Conservatives took the lead over Prime Minister Paul Martin's Liberals in a recent poll ahead of Canada's federal election."", ""Summary:\nassistant\n<think>\n\n</think>\n\nA recent poll indicates that Stephen Harper's Conservatives are leading Paul Martin's Liberals weeks before Canada's federal election in January."", ""Summary:\nassistant\n<think>\n\n</think>\n\nA recent poll indicates that Stephen Harper's Conservative Party has taken the lead over Paul Martin's Liberals weeks before Canada's upcoming federal election."", ""Summary:\nassistant\n<think>\n\n</think>\n\nAccording to the latest poll, Stephen Harper's Conservative Party has taken the lead over Prime Minister Paul Martin's Liberals weeks before Canada's upcoming federal election."", ""Summary:\nassistant\n<think>\n\n</think>\n\nStephen Harper's Conservative Party led Paul Martin's Liberals in the latest pre-election poll weeks before Canada's federal election.""]"
dutch bank abn amro was hit wednesday with its second us fine in two months after settling a government probe into its mortgage lending in the industrial state of michigan .,abn amro hit with second us fine,"michigan .

Summary:
assistant
<think>

</think>

ABN AMRO received its second US fine in two months after settling a government investigation into its Michigan mortgage lending practices.","michigan .

Summary:
assistant
<think>

</think>

ABN AMRO received its second US fine in two months after settling a government investigation into its Michigan mortgage lending practices.",495,340,835,0.487513630061585,0.24818656580668624,0.24818656580668624,0.08692192830868196,0.22484052680598096,"[""michigan .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nDutch bank ABN AMRO received its second US fine in two months after settling a government investigation into its Michigan mortgage lending practices."", ""michigan .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nABN AMRO paid its second US fine in two months to settle a government investigation into its Michigan mortgage lending practices."", ""michigan .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nABN AMRO settled a Michigan mortgage lending probe, resulting in its second US fine within two months."", ""michigan .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nABN AMRO received its second US fine in two months after settling a government investigation into its Michigan mortgage lending practices."", ""michigan .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nABN AMRO, a Dutch bank, paid its second US fine in two months after settling a government investigation into its mortgage lending practices in Michigan.""]","[""michigan .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nDutch bank ABN AMRO received its second US fine in two months after settling a government investigation into its Michigan mortgage lending practices."", ""michigan .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nABN AMRO paid its second US fine in two months to settle a government investigation into its Michigan mortgage lending practices."", ""michigan .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nABN AMRO settled a Michigan mortgage lending probe, resulting in its second US fine within two months."", ""michigan .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nABN AMRO received its second US fine in two months after settling a government investigation into its Michigan mortgage lending practices."", ""michigan .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nABN AMRO, a Dutch bank, paid its second US fine in two months after settling a government investigation into its mortgage lending practices in Michigan.""]"
"the buffalo bills sacked tom donahoe as president and general manager on wednesday , fulfilling expectations of a shake-up after another failure to make the national football league playoffs .",nfl 's bills shake up front office,"national football league playoffs .

Summary:
assistant
<think>

</think>

The Buffalo Bills fired president and general manager Tom Donahoe on Wednesday following another playoff miss.","national football league playoffs .

Summary:
assistant
<think>

</think>

The Buffalo Bills fired president and general manager Tom Donahoe on Wednesday following another playoff miss.",485,350,835,0.487513630061585,0.24818656580668624,0.24818656580668624,0.08692192830868196,0.22484052680598096,"[""national football league playoffs .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe Buffalo Bills fired Tom Donahoe as president and general manager on Wednesday, following another playoff miss."", ""national football league playoffs .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe Buffalo Bills fired president and general manager Tom Donahoe on Wednesday following another playoff miss."", ""national football league playoffs .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe Buffalo Bills fired President and General Manager Tom Donahoe on Wednesday following another missed NFL playoff bid."", ""national football league playoffs .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe Buffalo Bills fired Tom Donahoe as president and general manager on Wednesday, following another playoff miss."", ""national football league playoffs .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe Buffalo Bills fired President and General Manager Tom Donahoe on Wednesday following another playoff miss.""]","[""national football league playoffs .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe Buffalo Bills fired Tom Donahoe as president and general manager on Wednesday, following another playoff miss."", ""national football league playoffs .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe Buffalo Bills fired president and general manager Tom Donahoe on Wednesday following another playoff miss."", ""national football league playoffs .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe Buffalo Bills fired President and General Manager Tom Donahoe on Wednesday following another missed NFL playoff bid."", ""national football league playoffs .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe Buffalo Bills fired Tom Donahoe as president and general manager on Wednesday, following another playoff miss."", ""national football league playoffs .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe Buffalo Bills fired President and General Manager Tom Donahoe on Wednesday following another playoff miss.""]"
tottenham sealed a miserable festive period for a toothless manchester city here wednesday with a #-# win thanks to goals from their confident striking duo of ahmed mido and robbie keane .,spurs compound manchester city woes,":
assistant
<think>

</think>

Tottenham defeated a struggling Manchester City with goals from Ahmed Mido and Robbie Keane, marking a bleak festive period for the latter.",":
assistant
<think>

</think>

Tottenham defeated a struggling Manchester City with goals from Ahmed Mido and Robbie Keane, marking a bleak festive period for the latter.",520,315,835,0.487513630061585,0.24818656580668624,0.24818656580668624,0.08692192830868196,0.22484052680598096,"["":\nassistant\n<think>\n\n</think>\n\nTottenham secured a 2-0 victory over Manchester City with goals from Ahmed Mido and Robbie Keane, marking a disappointing festive period for the defenseless City side."", "":\nassistant\n<think>\n\n</think>\n\nTottenham defeated a struggling Manchester City with goals from Ahmed Mido and Robbie Keane, continuing their poor festive form."", "":\nassistant\n<think>\n\n</think>\n\nTottenham defeated a goalless Manchester City with goals from Ahmed Mido and Robbie Keane, marking a miserable festive period for the former."", "":\nassistant\n<think>\n\n</think>\n\nTottenham defeated a struggling Manchester City with goals from Ahmed Mido and Robbie Keane, marking a bleak festive period for the latter."", "":\nassistant\n<think>\n\n</think>\n\nTottenham defeated a struggling Manchester City 2-0 on Wednesday with goals from Ahmed Mido and Robbie Keane, marking a bleak festive period for the visitors.""]","["":\nassistant\n<think>\n\n</think>\n\nTottenham secured a 2-0 victory over Manchester City with goals from Ahmed Mido and Robbie Keane, marking a disappointing festive period for the defenseless City side."", "":\nassistant\n<think>\n\n</think>\n\nTottenham defeated a struggling Manchester City with goals from Ahmed Mido and Robbie Keane, continuing their poor festive form."", "":\nassistant\n<think>\n\n</think>\n\nTottenham defeated a goalless Manchester City with goals from Ahmed Mido and Robbie Keane, marking a miserable festive period for the former."", "":\nassistant\n<think>\n\n</think>\n\nTottenham defeated a struggling Manchester City with goals from Ahmed Mido and Robbie Keane, marking a bleak festive period for the latter."", "":\nassistant\n<think>\n\n</think>\n\nTottenham defeated a struggling Manchester City 2-0 on Wednesday with goals from Ahmed Mido and Robbie Keane, marking a bleak festive period for the visitors.""]"
"the dollar fell to a two-month low against the euro wednesday on expectations that us interest rates will soon stop going up , depriving the greenback of its biggest investment appeal .",us rate outlook sends dollar to two-month low against euro,"investment appeal .

Summary:
assistant
<think>

</think>

The dollar dropped to a two-month low against the euro on Wednesday due to expectations that U.S. interest rate hikes are ending, which reduces the currency's investment appeal.","investment appeal .

Summary:
assistant
<think>

</think>

The dollar dropped to a two-month low against the euro on Wednesday due to expectations that U.S. interest rate hikes are ending, which reduces the currency's investment appeal.",495,340,835,0.487513630061585,0.24818656580668624,0.24818656580668624,0.08692192830868196,0.22484052680598096,"[""investment appeal .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe dollar dropped to a two-month low against the euro on Wednesday due to expectations that US interest rate hikes are ending, which has reduced the currency's investment appeal."", ""investment appeal .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe dollar dropped to a two-month low against the euro on Wednesday due to expectations that U.S. interest rate hikes are ending, which reduces the currency's investment appeal."", ""investment appeal .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe dollar dropped to a two-month low against the euro on Wednesday as expectations that US interest rate hikes will soon cease reduced its investment appeal."", ""investment appeal .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe dollar dropped to a two-month low against the euro on Wednesday as expectations that U.S. interest rate hikes are ending reduced its investment appeal."", ""investment appeal .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe dollar hit a two-month low against the euro due to expectations that US interest rate hikes are ending, reducing its investment appeal.""]","[""investment appeal .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe dollar dropped to a two-month low against the euro on Wednesday due to expectations that US interest rate hikes are ending, which has reduced the currency's investment appeal."", ""investment appeal .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe dollar dropped to a two-month low against the euro on Wednesday due to expectations that U.S. interest rate hikes are ending, which reduces the currency's investment appeal."", ""investment appeal .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe dollar dropped to a two-month low against the euro on Wednesday as expectations that US interest rate hikes will soon cease reduced its investment appeal."", ""investment appeal .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe dollar dropped to a two-month low against the euro on Wednesday as expectations that U.S. interest rate hikes are ending reduced its investment appeal."", ""investment appeal .\n\nSummary:\nassistant\n<think>\n\n</think>\n\nThe dollar hit a two-month low against the euro due to expectations that US interest rate hikes are ending, reducing its investment appeal.""]"
"two top us movie groups picked their #### awards nominees wednesday , with gay drama `` brokeback mountain , '' george clooney 's `` good night and good '' luck and `` crash '' taking early leads in the oscars race .",top us movie groups pick awards nominees as oscars loom,"</think>

Two major US film groups announced their award nominees on Wednesday, with ""Brokeback Mountain,"" George Clooney's ""Good Night, and Good Luck,"" and ""Crash"" emerging as early frontrunners for the Oscars.","</think>

Two major US film groups announced their award nominees on Wednesday, with ""Brokeback Mountain,"" George Clooney's ""Good Night, and Good Luck,"" and ""Crash"" emerging as early frontrunners for the Oscars.",555,280,835,0.487513630061585,0.24818656580668624,0.24818656580668624,0.08692192830868196,0.22484052680598096,"[""</think>\n\nTwo major US film groups announced their award nominees on Wednesday, with \""Brokeback Mountain,\"" George Clooney's \""Good Night, and Good Luck,\"" and \""Crash\"" emerging as early frontrunners for the Oscars."", ""</think>\n\nTwo major U.S. film groups announced their award nominees on Wednesday, with \""Brokeback Mountain,\"" George Clooney's \""Good Night, and Good Luck,\"" and \""Crash\"" leading the early race for the Oscars."", ""</think>\n\nTwo major US film groups announced their award nominees on Wednesday, with *Brokeback Mountain*, George Clooney's *Good Night, and Good Luck*, and *Crash* leading the early Oscar race."", ""</think>\n\nOn Wednesday, two major U.S. film groups announced their award nominees, with *Brokeback Mountain*, George Clooney's *Good Night, and Good Luck*, and *Crash* emerging as early frontrunners for the Oscars."", ""</think>\n\nTwo major US film studios announced their award nominees on Wednesday, with \""Brokeback Mountain,\"" George Clooney's \""Good Night, and Good Luck,\"" and \""Crash\"" emerging as early frontrunners for the Oscars.""]","[""</think>\n\nTwo major US film groups announced their award nominees on Wednesday, with \""Brokeback Mountain,\"" George Clooney's \""Good Night, and Good Luck,\"" and \""Crash\"" emerging as early frontrunners for the Oscars."", ""</think>\n\nTwo major U.S. film groups announced their award nominees on Wednesday, with \""Brokeback Mountain,\"" George Clooney's \""Good Night, and Good Luck,\"" and \""Crash\"" leading the early race for the Oscars."", ""</think>\n\nTwo major US film groups announced their award nominees on Wednesday, with *Brokeback Mountain*, George Clooney's *Good Night, and Good Luck*, and *Crash* leading the early Oscar race."", ""</think>\n\nOn Wednesday, two major U.S. film groups announced their award nominees, with *Brokeback Mountain*, George Clooney's *Good Night, and Good Luck*, and *Crash* emerging as early frontrunners for the Oscars."", ""</think>\n\nTwo major US film studios announced their award nominees on Wednesday, with \""Brokeback Mountain,\"" George Clooney's \""Good Night, and Good Luck,\"" and \""Crash\"" emerging as early frontrunners for the Oscars.""]"
"right fielder jeromy burnitz inked a one-year , #.# million-dollar contract with the pittsburgh pirates on wednesday , a week after he was reported as close to a deal with baltimore .",pirates ink outfielder burnitz to one-year deal,"assistant
<think>

</think>

Jeromy Burnitz signed a one-year, $1.5 million contract with the Pittsburgh Pirates on Wednesday, following reports of a potential deal with the Baltimore Orioles.","assistant
<think>

</think>

Jeromy Burnitz signed a one-year, $1.5 million contract with the Pittsburgh Pirates on Wednesday, following reports of a potential deal with the Baltimore Orioles.",525,310,835,0.487513630061585,0.24818656580668624,0.24818656580668624,0.08692192830868196,0.22484052680598096,"[""assistant\n<think>\n\n</think>\n\nJeromy Burnitz signed a one-year, $1.5 million contract with the Pittsburgh Pirates on Wednesday, following reports of a potential deal with the Baltimore Orioles."", ""assistant\n<think>\n\n</think>\n\nJeromy Burnitz signed a one-year, $3.5 million contract with the Pittsburgh Pirates on Wednesday, ending his reported near-deal with Baltimore."", ""assistant\n<think>\n\n</think>\n\nJeromy Burnitz signed a one-year, $1.3 million contract with the Pittsburgh Pirates on Wednesday."", ""assistant\n<think>\n\n</think>\n\nJeromy Burnitz signed a one-year, $1.5 million contract with the Pittsburgh Pirates on Wednesday, following reports that he was close to a deal with the Baltimore Orioles."", ""assistant\n<think>\n\n</think>\n\nJeromy Burnitz signed a one-year, $1.2 million contract with the Pittsburgh Pirates on Wednesday, following reports of a potential deal with Baltimore.""]","[""assistant\n<think>\n\n</think>\n\nJeromy Burnitz signed a one-year, $1.5 million contract with the Pittsburgh Pirates on Wednesday, following reports of a potential deal with the Baltimore Orioles."", ""assistant\n<think>\n\n</think>\n\nJeromy Burnitz signed a one-year, $3.5 million contract with the Pittsburgh Pirates on Wednesday, ending his reported near-deal with Baltimore."", ""assistant\n<think>\n\n</think>\n\nJeromy Burnitz signed a one-year, $1.3 million contract with the Pittsburgh Pirates on Wednesday."", ""assistant\n<think>\n\n</think>\n\nJeromy Burnitz signed a one-year, $1.5 million contract with the Pittsburgh Pirates on Wednesday, following reports that he was close to a deal with the Baltimore Orioles."", ""assistant\n<think>\n\n</think>\n\nJeromy Burnitz signed a one-year, $1.2 million contract with the Pittsburgh Pirates on Wednesday, following reports of a potential deal with Baltimore.""]"
us president george w. bush said late wednesday that he and the first lady shared `` the concerns of the israeli people about prime minister ariel sharon 's health '' and were praying for his recovery .,bush says he shares israelis concern over sharon,"assistant
<think>

</think>

President George W. Bush and First Lady Laura Bush expressed concern for Israeli Prime Minister Ariel Sharon's health and prayed for his recovery.","assistant
<think>

</think>

President George W. Bush and First Lady Laura Bush expressed concern for Israeli Prime Minister Ariel Sharon's health and prayed for his recovery.",535,300,835,0.487513630061585,0.24818656580668624,0.24818656580668624,0.08692192830868196,0.22484052680598096,"[""assistant\n<think>\n\n</think>\n\nPresident George W. Bush and First Lady Laura Bush expressed concern for Prime Minister Ariel Sharon's health and prayed for his recovery."", ""assistant\n<think>\n\n</think>\n\nPresident George W. Bush and First Lady Laura Bush expressed concern for Israeli Prime Minister Ariel Sharon's health and prayed for his recovery."", ""assistant\n<think>\n\n</think>\n\nPresident George W. Bush and the First Lady expressed concern for Israeli Prime Minister Ariel Sharon's health and prayed for his recovery."", ""assistant\n<think>\n\n</think>\n\nPresident George W. Bush and the First Lady expressed concern for Prime Minister Ariel Sharon's health and prayed for his recovery."", ""assistant\n<think>\n\n</think>\n\nPresident George W. Bush and First Lady Laura Bush expressed concern for Israeli Prime Minister Ariel Sharon's health and prayed for his recovery.""]","[""assistant\n<think>\n\n</think>\n\nPresident George W. Bush and First Lady Laura Bush expressed concern for Prime Minister Ariel Sharon's health and prayed for his recovery."", ""assistant\n<think>\n\n</think>\n\nPresident George W. Bush and First Lady Laura Bush expressed concern for Israeli Prime Minister Ariel Sharon's health and prayed for his recovery."", ""assistant\n<think>\n\n</think>\n\nPresident George W. Bush and the First Lady expressed concern for Israeli Prime Minister Ariel Sharon's health and prayed for his recovery."", ""assistant\n<think>\n\n</think>\n\nPresident George W. Bush and the First Lady expressed concern for Prime Minister Ariel Sharon's health and prayed for his recovery."", ""assistant\n<think>\n\n</think>\n\nPresident George W. Bush and First Lady Laura Bush expressed concern for Israeli Prime Minister Ariel Sharon's health and prayed for his recovery.""]"
"the prime minister of burkina faso , UNK ernest yonli , has handed in his resignation to president blaise compaore , the president 's office announced wednesday .",burkina faso 's prime minister resigns,Burkina Faso Prime Minister Ernest Yonli has resigned to President Blaise Compaore.,Burkina Faso Prime Minister Ernest Yonli has resigned to President Blaise Compaore.,510,175,685,0.356013657998119,0.24818656580668624,0.24818656580668624,0.08692192830868196,0.22484052680598096,"[""Burkina Faso Prime Minister Ernest Yonli has resigned to President Blaise Compaore."", ""Burkina Faso's Prime Minister, Ernest Yonli, has resigned to President Blaise Compaoré."", ""Burkina Faso Prime Minister Ernest Yonli has resigned to President Blaise Compaore."", ""Burkina Faso's Prime Minister, Ernest Yonli, has resigned to President Blaise Compaore."", ""Burkina Faso Prime Minister Ernest Yonli has resigned to President Blaise Compaore.""]","[""Burkina Faso Prime Minister Ernest Yonli has resigned to President Blaise Compaore."", ""Burkina Faso's Prime Minister, Ernest Yonli, has resigned to President Blaise Compaoré."", ""Burkina Faso Prime Minister Ernest Yonli has resigned to President Blaise Compaore."", ""Burkina Faso's Prime Minister, Ernest Yonli, has resigned to President Blaise Compaore."", ""Burkina Faso Prime Minister Ernest Yonli has resigned to President Blaise Compaore.""]"
"a top hollywood event promoter is seeking a court order to stop socialite and hotel heiress paris hilton from allegedly harassing him and threatening his life , court documents showed wednesday .",man seeks stay-away order against paris hilton,"</think>

A top Hollywood event promoter is seeking a court order to halt Paris Hilton, alleging she has harassed him and threatened his life.","</think>

A top Hollywood event promoter is seeking a court order to halt Paris Hilton, alleging she has harassed him and threatened his life.",500,185,685,0.356013657998119,0.24818656580668624,0.24818656580668624,0.08692192830868196,0.22484052680598096,"[""</think>\n\nA top Hollywood event promoter is seeking a court order to halt Paris Hilton, alleging she has harassed him and threatened his life."", ""</think>\n\nA Hollywood event promoter is seeking a court order to stop Paris Hilton from allegedly harassing him and threatening his life."", ""</think>\n\nA top Hollywood event promoter is seeking a court order to halt alleged harassment and death threats from socialite Paris Hilton, according to court documents released Wednesday."", ""</think>\n\nA Hollywood event promoter is seeking a court order to halt Paris Hilton from allegedly harassing him and threatening his life."", ""</think>\n\nCourt documents reveal that a top Hollywood event promoter is seeking a restraining order against Paris Hilton, alleging that she harassed him and threatened his life.""]","[""</think>\n\nA top Hollywood event promoter is seeking a court order to halt Paris Hilton, alleging she has harassed him and threatened his life."", ""</think>\n\nA Hollywood event promoter is seeking a court order to stop Paris Hilton from allegedly harassing him and threatening his life."", ""</think>\n\nA top Hollywood event promoter is seeking a court order to halt alleged harassment and death threats from socialite Paris Hilton, according to court documents released Wednesday."", ""</think>\n\nA Hollywood event promoter is seeking a court order to halt Paris Hilton from allegedly harassing him and threatening his life."", ""</think>\n\nCourt documents reveal that a top Hollywood event promoter is seeking a restraining order against Paris Hilton, alleging that she harassed him and threatened his life.""]"
"the un security council will hold a ministerial session on the situation in africa 's great lakes region late this month , UNK 's un envoy augustine UNK said wednesday .",security council to hold ministerial session on africa 's great lakes,"</think>

The UN Security Council will hold a ministerial session on the situation in Africa's Great Lakes region later this month.","</think>

The UN Security Council will hold a ministerial session on the situation in Africa's Great Lakes region later this month.",505,180,685,0.356013657998119,0.24818656580668624,0.24818656580668624,0.08692192830868196,0.22484052680598096,"[""</think>\n\nThe UN Security Council will hold a ministerial session on the situation in Africa's Great Lakes region late this month, according to UN envoy Augustine."", ""</think>\n\nThe UN Security Council is scheduled to hold a ministerial session on the situation in Africa's Great Lakes region later this month."", ""</think>\n\nThe UN Security Council is scheduled to hold a ministerial session on the situation in Africa's Great Lakes region late this month, according to UN envoy Augustine."", ""</think>\n\nThe UN Security Council will convene a ministerial session later this month to address the situation in Africa's Great Lakes region."", ""</think>\n\nThe UN Security Council will hold a ministerial session on the situation in Africa's Great Lakes region later this month.""]","[""</think>\n\nThe UN Security Council will hold a ministerial session on the situation in Africa's Great Lakes region late this month, according to UN envoy Augustine."", ""</think>\n\nThe UN Security Council is scheduled to hold a ministerial session on the situation in Africa's Great Lakes region later this month."", ""</think>\n\nThe UN Security Council is scheduled to hold a ministerial session on the situation in Africa's Great Lakes region late this month, according to UN envoy Augustine."", ""</think>\n\nThe UN Security Council will convene a ministerial session later this month to address the situation in Africa's Great Lakes region."", ""</think>\n\nThe UN Security Council will hold a ministerial session on the situation in Africa's Great Lakes region later this month.""]"
