Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,rouge1,rouge2,rougeL,in_context,context_indices,retrieval_scores
canada investigates syrian woman with alleged ties to pkk,"a young syrian woman who was arrested last year on terrorism charges at the airport here had a map of us military facilities in turkey , a canadian security official said thursday .","canada is investigating a syrian woman who is accused of having ties to the kurdistan workers'party's militant wing, the pkk, a canadian official said wednesday.","canada is investigating a syrian woman who is accused of having ties to the kurdistan workers'party's militant wing, the pkk, a canadian official said wednesday.",658,59,717,0.18599266206365428,0.24563165956225327,0.24563165956225327,0.07425643823581639,0.17784922932318023,"For example,
short text: canada 's pm affirms #### afghanistan pullout
expanded text: the bulk of canada 's troops in afghanistan will not remain there past a #### pullout date set earlier this year , prime minister stephen harper said wednesday .
short text: russia denies it controls s ossetia abkhazia in un court hearing
expanded text: russia on wednesday denied claims before the un 's highest court that it exercised effective control over the georgian rebel regions of south ossetia and abkhazia .
short text: georgia accuses russia of breaking truce
expanded text: georgia said one of its policemen was shot dead from a russian position wednesday in violation of a fragile truce , as a major crack appeared in the eu - brokered ceasefire over the remit of eu observers .
short text: internet drug trafficking skyrockets experts warn
expanded text: drug trafficking on the web has soared as internet use has become commonplace , presenting far more challenges and dangers than traditional trafficking , experts warned at a conference in stockholm that wrapped up wednesday .
short text: israel says it foiled attacks abroad
expanded text: israel has recently foiled at least two attacks against its citizens abroad with the help of foreign security services , defense minister ehud barak said on wednesday .
short text: us catholic bishops condemn us immigration raids
expanded text: us roman catholic bishops on wednesday charged that immigration raids on us workplaces break up families and disrupt communities , without addressing the country 's flawed immigration system .
short text: kenyan police offer obama 's grandmother security after robbery
expanded text: kenyan police have a mounted a ##-hour patrol in a village where us presidential candidate barack obama 's grandmother lives after robbers made a botched attempt to rob her solar panel , an official said .
short text: obama accuses mccain of lying over lipstick smear
expanded text: the white house race plumbed new depths wednesday as barack obama accused john mccain of stooping to `` lies and phony outrage '' in response to the democrat 's mocking talk of `` lipstick on a pig .
short text: obama accuses mccain of lying over lipstick smear
expanded text: the white house race plumbed new depths wednesday as barack obama accused john mccain of stooping to `` lies and phony outrage '' in response to the democrat 's mocking talk of `` lipstick on a pig .
short text: osce calls for cooperation in fight against human trafficking
expanded text: the organization for security and cooperation in europe -lrb- osce -rrb- , a european security body , urged wednesday its ## member states to intensify efforts to crack down on human trafficking .","[99, 96, 65, 82, 87, 37, 67, 40, 54, 55]","[0.3049641251564026, 0.2643231153488159, 0.25017860531806946, 0.236383855342865, 0.22931751608848572, 0.22912319004535675, 0.21771861612796783, 0.21005672216415405, 0.21005672216415405, 0.20785391330718994]"
hong kong us sign breakthrough aviation pact,hong kong signed a breakthrough air services agreement with the united states on friday that will allow us airlines to carry freight to asian destinations via the territory .,": eu to question relations with russia at emergency summit
expanded text: european union leaders will put the bloc's relations with moscow under scrutiny at an emergency summit on monday, although sanctions against russia are not in the cards.

Target short text:
hong kong us sign breakthrough aviation pact

Expanded text:assistant

hong kong and the united states signed a landmark aviation agreement on monday, marking a major breakthrough in their efforts to strengthen air travel ties and improve safety standards.",": eu to question relations with russia at emergency summit
expanded text: european union leaders will put the bloc's relations with moscow under scrutiny at an emergency summit on monday, although sanctions against russia are not in the cards.

Target short text:
hong kong us sign breakthrough aviation pact

Expanded text:assistant

hong kong and the united states signed a landmark aviation agreement on monday, marking a major breakthrough in their efforts to strengthen air travel ties and improve safety standards.",609,131,740,0.19559604756068438,0.24563165956225327,0.24563165956225327,0.07425643823581639,0.17784922932318023,"For example,
short text: hong kong shares end morning #.# pct down
expanded text: hong kong share prices ended monday morning #.# percent down , tracking wall street weakness friday , dealers said .
short text: hong kong shares open #.# pct lower
expanded text: hong kong share prices were down #.# percent on monday , tracking wall street 's fall on friday , dealers said .
short text: us-china trade talks set for next week in california
expanded text: the united states and china hold high-level trade talks in california next week amid tensions over the asian power 's massive export surplus and concerns about a slowing global economy .
short text: beijing 's best air in a decade due to olympic measures
expanded text: beijing is enjoying its best air quality in a decade thanks to steps taken for the olympics , authorities said monday , amid a push by some locals for the anti- pollution measures to be made permanent .
short text: retrial ordered in britain over alleged transatlantic bomb plot
expanded text: seven men suspected of plotting to blow up airliners over the atlantic ocean in #### face a retrial , prosecutors said wednesday , after a jury in london failed to reach verdicts .
short text: charter flight to bring home australians stranded in phuket
expanded text: hundreds of australian holidaymakers stranded on the thai resort island of phuket are expected to head home monday after budget airline jetstar said it would send a chartered plane to collect them .
short text: southern african summit deferred amid hopes of zimbabwe pact
expanded text: a southern african security summit due to begin wednesday was deferred by a day amid speculation that zimbabwe 's political rivals could finally ink a long awaited power-sharing deal .
short text: hong kong gold opens lower
expanded text: hong kong gold prices opened lower on monday at ###.##-### .## us dollars an ounce , down from friday 's close of ###.##-### .## dollars .
short text: yemen steps up measures to fight maritime piracy
expanded text: yemen has stepped up measures to combat piracy off its coast , deploying troops in the gulf of aden and planning three centres to fight somali pirates , official sources said on wednesday .
short text: eu to question relations with russia at emergency summit
expanded text: european union leaders will put the bloc 's relations with moscow under scrutiny at an emergency summit on monday , although sanctions against russia are not in the cards .","[19, 25, 41, 11, 64, 29, 97, 31, 95, 32]","[0.335620641708374, 0.32195723056793213, 0.31387951970100403, 0.2872377336025238, 0.27949991822242737, 0.2707239091396332, 0.2654765546321869, 0.2543584704399109, 0.2442215234041214, 0.236768901348114]"
us citizen who spied for east germans given suspended sentence,a us citizen who spied for communist east germany was given a suspended jail sentence of ## months here friday .,".

Target short text:
us citizen who spied for east germans given suspended sentence

Expanded text:assistant

a former us citizen who spied for east germany was given a suspended sentence wednesday.",".

Target short text:
us citizen who spied for east germans given suspended sentence

Expanded text:assistant

a former us citizen who spied for east germany was given a suspended sentence wednesday.",652,88,740,0.19559604756068438,0.24563165956225327,0.24563165956225327,0.07425643823581639,0.17784922932318023,"For example,
short text: us execution on hold but not due to judge-prosecutor affair
expanded text: a planned texas execution was put on hold wednesday but not because the judge and prosecutor in the convicted killer 's trial were in a sexual relationship at the time , authorities said .
short text: us execution on hold but not due to judge-prosecutor affair
expanded text: a planned texas execution was put on hold wednesday but not because the judge and prosecutor in the convicted killer 's trial were in a sexual relationship at the time , authorities said .
short text: un prosecutor carefully optimistic on mladic arrest
expanded text: un prosecutor serge brammertz expressed `` careful optimism '' here wednesday about belgrade 's efforts to arrest bosnian serb war crimes fugitive ratko mladic on a visit crucial for serbia 's eu aspirations .
short text: retrial ordered in britain over alleged transatlantic bomb plot
expanded text: seven men suspected of plotting to blow up airliners over the atlantic ocean in #### face a retrial , prosecutors said wednesday , after a jury in london failed to reach verdicts .
short text: bolivia president orders us envoy expelled
expanded text: bolivian president evo morales on wednesday declared the us ambassador to la paz `` persona non grata , '' accusing the envoy of encouraging the breakup of the country by promoting separatism .
short text: bolivia president orders us envoy expelled
expanded text: bolivian president evo morales on wednesday declared the us ambassador to la paz `` persona non grata , '' accusing the envoy of encouraging the breakup of the country by promoting separatism .
short text: us rejects charges against its ambassador in bolivia
expanded text: the us state department said wednesday it had received no formal word from bolivia that it was expelling the us ambassador there but rejected the charges against him as `` baseless .
short text: us rejects charges against its ambassador in bolivia
expanded text: the us state department said wednesday it had received no formal word from bolivia that it was expelling the us ambassador there but said the charges made against him are `` baseless .
short text: spanish judge in legal storm over paedophile ruling
expanded text: a spanish judicial watchdog on wednesday fined a judge #,### euros -lrb- #,### dollars -rrb- for allowing a convicted paedophile to remain free before he killed a young girl .
short text: russia 's lavrov in poland to discuss us missile shield georgia
expanded text: russian foreign minister sergei lavrov arrived wednesday in the polish capital warsaw for his first visit to an eu member state since the georgia conflict erupted just over a month ago .","[94, 90, 98, 64, 48, 52, 46, 47, 86, 56]","[0.3749116063117981, 0.3749116063117981, 0.28899654746055603, 0.2803645133972168, 0.27588075399398804, 0.27588075399398804, 0.261595219373703, 0.261595219373703, 0.2420433759689331, 0.23967604339122772]"
americans lead UNK by ## strokes,davis love said he was thinking of making the world cup of golf a full time occupation after taking a ## stroke lead over japan in the event with us partner fred couples here on saturday .,"and lacklustre interim earnings from electronics manufacturing giant hon hai, dealers said.

Target short text:
americans lead UNK by ## strokes

Expanded text:assistant

americans lead the british open by ## strokes after a round of # rounds at the royal birkdale course in southport, england.","and lacklustre interim earnings from electronics manufacturing giant hon hai, dealers said.

Target short text:
americans lead UNK by ## strokes

Expanded text:assistant

americans lead the british open by ## strokes after a round of # rounds at the royal birkdale course in southport, england.",640,100,740,0.19559604756068438,0.24563165956225327,0.24563165956225327,0.07425643823581639,0.17784922932318023,"For example,
short text: UNK pollster sees decisive obama win
expanded text: a pollster whose mathematical model has correctly predicted every winner of the white house popular vote since #### is banking on a decisive victory for democrat barack obama in november .
short text: algeria adopts #### finance bill with oil put at ## dollars a barrel
expanded text: the algerian cabinet chaired by president abdelaziz bouteflika on sunday adopted the #### finance bill predicated on an oil price of ## dollars a barrel and a growth rate of #.# percent , it was announced here .
short text: canada 's pm affirms #### afghanistan pullout
expanded text: the bulk of canada 's troops in afghanistan will not remain there past a #### pullout date set earlier this year , prime minister stephen harper said wednesday .
short text: euro falls below #.## dlrs on eurozone recession fears
expanded text: the euro , weakened by prospects of recession in the eurozone , fell below #.## dollars for the first time in a year wednesday .
short text: euro falls below #.## dlrs on recession fears
expanded text: the euro fell below #.## dollars for the first time in almost a year wednesday as investors sought a safer haven from recession fears in the eurozone and oil prices fell on demand worries .
short text: texas girds for the worst as deadly ike closes in
expanded text: texas authorities ordered coastal evacuations wednesday as deadly hurricane ike strengthened to a category two storm in the gulf of mexico and headed toward the southern us coast after ravaging cuba and the caribbean .
short text: texas girds for the worst as deadly ike closes in
expanded text: president george w. bush declared an emergency in texas and state authorities began ordering evacuations as deadly hurricane ike , which strengthened wednesday to a powerful category two storm , churned in the gulf of mexico toward the us state .
short text: spain 's colonial posts #.## billion euro loss
expanded text: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
short text: taiwan shares close down #.## percent
expanded text: taiwan shares closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: taiwan shares close down #.## percent
expanded text: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .","[39, 20, 99, 58, 43, 49, 79, 7, 14, 5]","[0.39225295186042786, 0.33641552925109863, 0.2956615686416626, 0.2706943452358246, 0.2638283967971802, 0.258463591337204, 0.258463591337204, 0.25582027435302734, 0.249531552195549, 0.249531552195549]"
french keep same team for #nd test,"france , still high after their convincing ##-## win over new zealand have named the same team for the second test next saturday in paris .","sunday adopted the #### finance bill predicated on an oil price of ## dollars a barrel and a growth rate of #.# percent, it was announced here.
short text: hong kong shares open #.# pct lower
expanded text: hong kong share prices were down #.# percent on monday, tracking wall street's fall on friday, dealers said.

Target short text:
french keep same team for #nd test

Expanded text:assistant

french rugby union coach jacques brunel has named an unchanged squad for the #nd test against australia, with the same team that started in the first test against the wallabies last weekend.","sunday adopted the #### finance bill predicated on an oil price of ## dollars a barrel and a growth rate of #.# percent, it was announced here.
short text: hong kong shares open #.# pct lower
expanded text: hong kong share prices were down #.# percent on monday, tracking wall street's fall on friday, dealers said.

Target short text:
french keep same team for #nd test

Expanded text:assistant

french rugby union coach jacques brunel has named an unchanged squad for the #nd test against australia, with the same team that started in the first test against the wallabies last weekend.",582,158,740,0.19559604756068438,0.24563165956225327,0.24563165956225327,0.07425643823581639,0.17784922932318023,"For example,
short text: france seeks european shared vision for arctic issues
expanded text: france , which holds the european union presidency , called wednesday for a joint european approach to resolving the challenges in the arctic , a region on the front lines of global warming .
short text: euro falls below #.## dlrs on eurozone recession fears
expanded text: the euro , weakened by prospects of recession in the eurozone , fell below #.## dollars for the first time in a year wednesday .
short text: spain 's colonial posts #.## billion euro loss
expanded text: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
short text: euro falls below #.## dlrs on recession fears
expanded text: the euro fell below #.## dollars for the first time in almost a year wednesday as investors sought a safer haven from recession fears in the eurozone and oil prices fell on demand worries .
short text: new zealand stocks close #.## percent higher
expanded text: new zealand share prices closed #.## percent higher monday in subdued trading ahead of a us holiday , dealers said .
short text: hong kong shares end morning #.# pct down
expanded text: hong kong share prices ended monday morning #.# percent down , tracking wall street weakness friday , dealers said .
short text: taiwan shares close down #.## percent
expanded text: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: taiwan shares close down #.## percent
expanded text: taiwan shares closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: algeria adopts #### finance bill with oil put at ## dollars a barrel
expanded text: the algerian cabinet chaired by president abdelaziz bouteflika on sunday adopted the #### finance bill predicated on an oil price of ## dollars a barrel and a growth rate of #.# percent , it was announced here .
short text: hong kong shares open #.# pct lower
expanded text: hong kong share prices were down #.# percent on monday , tracking wall street 's fall on friday , dealers said .","[68, 58, 7, 43, 10, 19, 5, 14, 20, 25]","[0.3163878321647644, 0.23858366906642914, 0.2356468141078949, 0.20495569705963135, 0.19951608777046204, 0.1934022754430771, 0.19051793217658997, 0.19051793217658997, 0.1901862472295761, 0.1643364131450653]"
chicago # ## # # ## green bay ## # # # ##,"#st quarter : chi - td , curtis conway ## UNK pass from erik kramer -lrb- kevin butler kick -rrb- , #:## .","decade thanks to steps taken for the olympics, authorities said monday, amid a push by some locals for the anti- pollution measures to be made permanent.

Target short text:
chicago # ## # # ## green bay ## # # # ##

Expanded text:assistant

chicago bears defeated the green bay packers # ## # # # # in a thrilling # # # # # game at lambeau field on sunday.","decade thanks to steps taken for the olympics, authorities said monday, amid a push by some locals for the anti- pollution measures to be made permanent.

Target short text:
chicago # ## # # ## green bay ## # # # ##

Expanded text:assistant

chicago bears defeated the green bay packers # ## # # # # in a thrilling # # # # # game at lambeau field on sunday.",619,121,740,0.19559604756068438,0.24563165956225327,0.24563165956225327,0.07425643823581639,0.17784922932318023,"For example,
short text: taiwan shares close down #.## percent
expanded text: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: taiwan shares close down #.## percent
expanded text: taiwan shares closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: hong kong shares end morning #.# pct down
expanded text: hong kong share prices ended monday morning #.# percent down , tracking wall street weakness friday , dealers said .
short text: euro falls below #.## dlrs on eurozone recession fears
expanded text: the euro , weakened by prospects of recession in the eurozone , fell below #.## dollars for the first time in a year wednesday .
short text: texas girds for the worst as deadly ike closes in
expanded text: texas authorities ordered coastal evacuations wednesday as deadly hurricane ike strengthened to a category two storm in the gulf of mexico and headed toward the southern us coast after ravaging cuba and the caribbean .
short text: texas girds for the worst as deadly ike closes in
expanded text: president george w. bush declared an emergency in texas and state authorities began ordering evacuations as deadly hurricane ike , which strengthened wednesday to a powerful category two storm , churned in the gulf of mexico toward the us state .
short text: hong kong shares open #.# pct lower
expanded text: hong kong share prices were down #.# percent on monday , tracking wall street 's fall on friday , dealers said .
short text: us-china trade talks set for next week in california
expanded text: the united states and china hold high-level trade talks in california next week amid tensions over the asian power 's massive export surplus and concerns about a slowing global economy .
short text: euro falls below #.## dlrs on recession fears
expanded text: the euro fell below #.## dollars for the first time in almost a year wednesday as investors sought a safer haven from recession fears in the eurozone and oil prices fell on demand worries .
short text: beijing 's best air in a decade due to olympic measures
expanded text: beijing is enjoying its best air quality in a decade thanks to steps taken for the olympics , authorities said monday , amid a push by some locals for the anti- pollution measures to be made permanent .","[5, 14, 19, 58, 49, 79, 25, 41, 43, 11]","[0.25595390796661377, 0.25595390796661377, 0.21004217863082886, 0.1925375759601593, 0.1828830987215042, 0.1828830987215042, 0.18280336260795593, 0.16248422861099243, 0.1621016412973404, 0.14593634009361267]"
nigerian plane crashes on landing killing at least ##,"at least ## people were killed when a nigeria airways airliner crashed on landing monday at kaduna airport in the north of the country , airport officials said .","lower commodity prices, dealers said.
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices, dealers said.
short text: spain's colonial posts #.## billion euro loss
expanded text: spanish property group colonial, struggling under huge debts, announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation.

Target short text:
nigerian plane crashes on landing killing at least ##

Expanded text:assistant

a commercial plane crashed on landing at a nigerian airport on sunday, killing at least ## people and injuring several others, officials said.","lower commodity prices, dealers said.
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices, dealers said.
short text: spain's colonial posts #.## billion euro loss
expanded text: spanish property group colonial, struggling under huge debts, announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation.

Target short text:
nigerian plane crashes on landing killing at least ##

Expanded text:assistant

a commercial plane crashed on landing at a nigerian airport on sunday, killing at least ## people and injuring several others, officials said.",557,183,740,0.19559604756068438,0.24563165956225327,0.24563165956225327,0.07425643823581639,0.17784922932318023,"For example,
short text: military helicopter crashes in israel
expanded text: an israeli military helicopter with a two-man crew crashed near the northern town of afula and burst into flames on wednesday , army radio said .
short text: at least two dead in southern philippines blast
expanded text: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
short text: five dead as powerful quake hits southern iran
expanded text: a powerful earthquake jolted southern iran on wednesday , killing five people , and damaging scores of homes on a resort island in strategic gulf waters .
short text: five dead as powerful quake hits southern iran
expanded text: a powerful earthquake jolted southern iran on wednesday , killing five people , and damaging scores of homes on a resort island in strategic gulf waters .
short text: euro falls below #.## dlrs on eurozone recession fears
expanded text: the euro , weakened by prospects of recession in the eurozone , fell below #.## dollars for the first time in a year wednesday .
short text: six dead as powerful quake hits southern iran
expanded text: a powerful earthquake jolted southern iran on wednesday , killing six people , and damaging scores of homes on a resort island in strategic gulf waters .
short text: euro falls below #.## dlrs on recession fears
expanded text: the euro fell below #.## dollars for the first time in almost a year wednesday as investors sought a safer haven from recession fears in the eurozone and oil prices fell on demand worries .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: spain 's colonial posts #.## billion euro loss
expanded text: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .","[77, 1, 84, 93, 58, 62, 43, 6, 2, 7]","[0.38308024406433105, 0.3615068793296814, 0.334262490272522, 0.334262490272522, 0.3278515636920929, 0.32214826345443726, 0.3097396492958069, 0.2935056686401367, 0.2935056686401367, 0.28845858573913574]"
algerian presidential candidates wind up campaign by richard palmer,the four candidates in algeria 's first free presidential election held final rallies monday amid tight security as some voters began casting their ballots three days ahead of the main poll .,"a region on the front lines of global warming.

Target short text:
algerian presidential candidates wind up campaign by richard palmer

Expanded text:assistant

the algerian presidential candidates wound up their campaign on sunday with a flurry of last-minute rallies and speeches, according to a report by richard palmer.","a region on the front lines of global warming.

Target short text:
algerian presidential candidates wind up campaign by richard palmer

Expanded text:assistant

the algerian presidential candidates wound up their campaign on sunday with a flurry of last-minute rallies and speeches, according to a report by richard palmer.",642,98,740,0.19559604756068438,0.24563165956225327,0.24563165956225327,0.07425643823581639,0.17784922932318023,"For example,
short text: algeria adopts #### finance bill with oil put at ## dollars a barrel
expanded text: the algerian cabinet chaired by president abdelaziz bouteflika on sunday adopted the #### finance bill predicated on an oil price of ## dollars a barrel and a growth rate of #.# percent , it was announced here .
short text: mozambique ruling party readies to pick presidential candidate
expanded text: mozambique 's ruling frelimo party will begin five-day talks to choose its candidate for #### presidential elections on thursday , a party official said .
short text: UNK pollster sees decisive obama win
expanded text: a pollster whose mathematical model has correctly predicted every winner of the white house popular vote since #### is banking on a decisive victory for democrat barack obama in november .
short text: mauritanian junta announces formation of a government
expanded text: mauritania 's junta in power since an august # coup d'etat announced early monday the `` formation of a government , '' state television reported .
short text: southern african summit deferred amid hopes of zimbabwe pact
expanded text: a southern african security summit due to begin wednesday was deferred by a day amid speculation that zimbabwe 's political rivals could finally ink a long awaited power-sharing deal .
short text: obama accuses mccain of lying over lipstick smear
expanded text: the white house race plumbed new depths wednesday as barack obama accused john mccain of stooping to `` lies and phony outrage '' in response to the democrat 's mocking talk of `` lipstick on a pig .
short text: obama accuses mccain of lying over lipstick smear
expanded text: the white house race plumbed new depths wednesday as barack obama accused john mccain of stooping to `` lies and phony outrage '' in response to the democrat 's mocking talk of `` lipstick on a pig .
short text: kadhafi promises wide political economic reforms
expanded text: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
short text: british pm denies backing obama in magazine article
expanded text: british prime minister gordon brown denied wednesday favoring either barack obama or john mccain in the us presidential race , despite writing an article in which he appeared to back the democrats .
short text: france seeks european shared vision for arctic issues
expanded text: france , which holds the european union presidency , called wednesday for a joint european approach to resolving the challenges in the arctic , a region on the front lines of global warming .","[20, 89, 39, 33, 97, 40, 54, 8, 66, 68]","[0.3882253170013428, 0.3699369430541992, 0.28291329741477966, 0.23127561807632446, 0.2219286859035492, 0.21801654994487762, 0.21801654994487762, 0.2037522792816162, 0.2025618851184845, 0.1970931887626648]"
unicef concerned about welfare of children in former communist states,the united nations children 's fund -lrb- unicef -rrb- has voiced concern over the plight of children in much of eastern europe where communism was abruptly dismantled and state services allowed to erode .,"of children in former communist states

Expanded text:assistant

unicef expressed deep concern on monday about the welfare of children in several former communist states, citing reports of widespread poverty, inadequate healthcare and education, and a rise in child trafficking and abuse.","of children in former communist states

Expanded text:assistant

unicef expressed deep concern on monday about the welfare of children in several former communist states, citing reports of widespread poverty, inadequate healthcare and education, and a rise in child trafficking and abuse.",663,77,740,0.19559604756068438,0.24563165956225327,0.24563165956225327,0.07425643823581639,0.17784922932318023,"For example,
short text: us man charged with child sex in cambodia
expanded text: an american man has been arrested and charged in cambodia with committing indecent acts against a ##-year-old child prostitute on a dark street , police and court officials said monday .
short text: osce calls for cooperation in fight against human trafficking
expanded text: the organization for security and cooperation in europe -lrb- osce -rrb- , a european security body , urged wednesday its ## member states to intensify efforts to crack down on human trafficking .
short text: eu to question relations with russia at emergency summit
expanded text: european union leaders will put the bloc 's relations with moscow under scrutiny at an emergency summit on monday , although sanctions against russia are not in the cards .
short text: tuareg rebels in mali free last hostages
expanded text: tuareg rebel chief ibrahim ag bahanga has released the last ## hostages held by his renegade group in the north of mali , the government has said , in an important step forward towards peace .
short text: bolivia orders us ambassador out warns of civil war
expanded text: president evo morales of bolivia on wednesday ordered the us ambassador expelled , accusing him of contributing to divisions in the country which the government warned was headed towards `` civil war .
short text: un 's top aid official arrives in drought-hit ethiopia
expanded text: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
short text: algeria adopts #### finance bill with oil put at ## dollars a barrel
expanded text: the algerian cabinet chaired by president abdelaziz bouteflika on sunday adopted the #### finance bill predicated on an oil price of ## dollars a barrel and a growth rate of #.# percent , it was announced here .
short text: russia 's lavrov in poland to discuss us missile shield georgia
expanded text: russian foreign minister sergei lavrov arrived wednesday in the polish capital warsaw for his first visit to an eu member state since the georgia conflict erupted just over a month ago .
short text: kadhafi promises wide political economic reforms
expanded text: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
short text: youngest sarkozy marries in dad 's fiefdom
expanded text: jean sarkozy , youngest son of french president nicolas sarkozy , exchanged wedding vows wednesday with an heir to a french retailing fortune in his father 's political fiefdom , west of paris .","[17, 55, 32, 51, 42, 9, 20, 56, 8, 75]","[0.27464526891708374, 0.22843369841575623, 0.20793801546096802, 0.20204219222068787, 0.1866067349910736, 0.18290117383003235, 0.16270652413368225, 0.16172006726264954, 0.16168296337127686, 0.15880616009235382]"
swedish un soldier in bosnia killed by stray bullet,"a swedish un soldier in bosnia was shot and killed by a stray bullet on tuesday in an incident authorities are calling an accident , military officials in stockholm said tuesday .","text: a powerful earthquake jolted southern iran on wednesday, killing five people, and damaging scores of homes on a resort island in strategic gulf waters.

Target short text:
swedish un soldier in bosnia killed by stray bullet

Expanded text:assistant

a swedish un peacekeeper was killed in a shooting incident in bosnia on wednesday when a stray bullet struck him, the un said.","text: a powerful earthquake jolted southern iran on wednesday, killing five people, and damaging scores of homes on a resort island in strategic gulf waters.

Target short text:
swedish un soldier in bosnia killed by stray bullet

Expanded text:assistant

a swedish un peacekeeper was killed in a shooting incident in bosnia on wednesday when a stray bullet struck him, the un said.",620,120,740,0.19559604756068438,0.24563165956225327,0.24563165956225327,0.07425643823581639,0.17784922932318023,"For example,
short text: military helicopter crashes in israel
expanded text: an israeli military helicopter with a two-man crew crashed near the northern town of afula and burst into flames on wednesday , army radio said .
short text: israel troops kill palestinian in west bank raid
expanded text: israeli troops opened fire and killed a palestinian during a raid in the northern west bank city of nablus on wednesday , security officials said .
short text: at least two dead in southern philippines blast
expanded text: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
short text: two police em killed in ingushetia attack
expanded text: two policemen were killed and one was wounded in an attack on a police station early monday in russia 's caucasian republic of ingushetia bordering on chechnya , interfax news agency reported .
short text: tuareg rebels in mali free last hostages
expanded text: tuareg rebel chief ibrahim ag bahanga has released the last ## hostages held by his renegade group in the north of mali , the government has said , in an important step forward towards peace .
short text: texas girds for the worst as deadly ike closes in
expanded text: president george w. bush declared an emergency in texas and state authorities began ordering evacuations as deadly hurricane ike , which strengthened wednesday to a powerful category two storm , churned in the gulf of mexico toward the us state .
short text: texas girds for the worst as deadly ike closes in
expanded text: texas authorities ordered coastal evacuations wednesday as deadly hurricane ike strengthened to a category two storm in the gulf of mexico and headed toward the southern us coast after ravaging cuba and the caribbean .
short text: israel says it foiled attacks abroad
expanded text: israel has recently foiled at least two attacks against its citizens abroad with the help of foreign security services , defense minister ehud barak said on wednesday .
short text: six dead as powerful quake hits southern iran
expanded text: a powerful earthquake jolted southern iran on wednesday , killing six people , and damaging scores of homes on a resort island in strategic gulf waters .
short text: five dead as powerful quake hits southern iran
expanded text: a powerful earthquake jolted southern iran on wednesday , killing five people , and damaging scores of homes on a resort island in strategic gulf waters .","[77, 83, 1, 22, 51, 79, 49, 87, 62, 93]","[0.2710169851779938, 0.26648664474487305, 0.2635679244995117, 0.25266456604003906, 0.24443817138671875, 0.21882131695747375, 0.21882131695747375, 0.20962360501289368, 0.20810258388519287, 0.2046678066253662]"
