Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,rouge1,rouge2,rougeL,in_context,context_indices,retrieval_scores
"israeli prime minister ariel sharon was admitted to hospital early for a planned heart procedure after feeling unwell wednesday evening , his office said .",unwell sharon admitted to hospital early,", and damaging scores of homes on a resort island in strategic gulf waters.
summary: five dead as powerful quake hits southern iran

Target document:
israeli prime minister ariel sharon was admitted to hospital early for a planned heart procedure after feeling unwell wednesday evening, his office said.

Summary:assistant

israeli pm sharon hospitalized for heart procedure",", and damaging scores of homes on a resort island in strategic gulf waters.
summary: five dead as powerful quake hits southern iran

Target document:
israeli prime minister ariel sharon was admitted to hospital early for a planned heart procedure after feeling unwell wednesday evening, his office said.

Summary:assistant

israeli pm sharon hospitalized for heart procedure",633,87,720,0.09605406162518193,0.2458818134940812,0.2458818134940812,0.10962906545484513,0.2164711332431661,"For example,
document: israeli troops opened fire and killed a palestinian during a raid in the northern west bank city of nablus on wednesday , security officials said .
summary: israel troops kill palestinian in west bank raid
document: an israeli military helicopter with a two-man crew crashed near the northern town of afula and burst into flames on wednesday , army radio said .
summary: military helicopter crashes in israel
document: president george w. bush declared an emergency in texas and state authorities began ordering evacuations as deadly hurricane ike , which strengthened wednesday to a powerful category two storm , churned in the gulf of mexico toward the us state .
summary: texas girds for the worst as deadly ike closes in
document: faced with a rapidly slowing economy , new zealand 's central bank cut the official interest rate by half a percentage point on thursday , double the reduction forecast by analysts .
summary: new zealand rates cut deeper than expected
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia
document: un prosecutor serge brammertz expressed `` careful optimism '' here wednesday about belgrade 's efforts to arrest bosnian serb war crimes fugitive ratko mladic on a visit crucial for serbia 's eu aspirations .
summary: un prosecutor carefully optimistic on mladic arrest
document: russian foreign minister sergei lavrov arrived wednesday in the polish capital warsaw for his first visit to an eu member state since the georgia conflict erupted just over a month ago .
summary: russia 's lavrov in poland to discuss us missile shield georgia
document: jean sarkozy , youngest son of french president nicolas sarkozy , exchanged wedding vows wednesday with an heir to a french retailing fortune in his father 's political fiefdom , west of paris .
summary: youngest sarkozy marries in dad 's fiefdom
document: a powerful earthquake jolted southern iran on wednesday , killing five people , and damaging scores of homes on a resort island in strategic gulf waters .
summary: five dead as powerful quake hits southern iran
document: a powerful earthquake jolted southern iran on wednesday , killing five people , and damaging scores of homes on a resort island in strategic gulf waters .
summary: five dead as powerful quake hits southern iran","[83, 77, 79, 50, 9, 98, 56, 75, 84, 93]","[0.2612858712673187, 0.23261232674121857, 0.2037474662065506, 0.1773763746023178, 0.17330145835876465, 0.1631755232810974, 0.16174434125423431, 0.13847112655639648, 0.1336923986673355, 0.1336923986673355]"
"sales of hybrid UNK vehicles in the united states should more than triple over the next seven years , a leading research firm said wednesday .",us hybrid vehicle sales expect to more than triple in seven years,"''.
summary: pakistan army chief criticises us raids
document: pakistan army chief general ashfaq kayani wednesday strongly criticised cross - border raids by us-led coalition forces and said the country would defend its sovereignty `` at all cost ''.
summary: pakistan army chief criticises us raids

Target document:
sales of hybrid UNK vehicles in the united states should more than triple over the next seven years, a leading research firm said wednesday.

Summary:assistant

hybrid vehicle sales to triple in us","''.
summary: pakistan army chief criticises us raids
document: pakistan army chief general ashfaq kayani wednesday strongly criticised cross - border raids by us-led coalition forces and said the country would defend its sovereignty `` at all cost ''.
summary: pakistan army chief criticises us raids

Target document:
sales of hybrid UNK vehicles in the united states should more than triple over the next seven years, a leading research firm said wednesday.

Summary:assistant

hybrid vehicle sales to triple in us",605,115,720,0.09605406162518193,0.2458818134940812,0.2458818134940812,0.10962906545484513,0.2164711332431661,"For example,
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: south korea 's trade deficit swelled to #.## billion dollars in august due mainly due to high oil and raw material prices , the government said monday .
summary: skorea trade shortfall swells on oil price rise
document: the second day of negotiations on power-sharing in zimbabwe ended wednesday without a deal , but president robert mugabe said participants will `` hopefully '' reach an accord thursday .
summary: no deal yet but mugabe hopes for zimbabwe deal thursday
document: the pentagon canceled a ## billion-dollar competition for a new aerial refueling tanker wednesday , leaving the politically charged decision for one of its biggest military contracts to a new administration .
summary: pentagon cancels tanker contest amid charged politics
document: facebook 's new look became mandatory wednesday in a shift to what the popular social networking website says is a faster , streamlined and more UNK format that has some devotees in a state of rebellion .
summary: facebook makeover nettles some devotees
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: britain 's prince charles called on the world wednesday to act with a `` sense of wartime urgency '' to protect the rainforests , warning they were `` UNK connected '' to the phenomenon of climate change .
summary: prince charles calls for wartime effort against deforestation
document: energy firm eon uk , which is owned by german power giant eon , apologised on wednesday after one of its senior executives joked that a harsh winter would mean `` more money for us '' .
summary: eon says sorry for joke over profitability of cold winter
document: pakistan army chief general ashfaq kayani wednesday strongly criticised cross - border raids by us-led coalition forces and said the country would defend its sovereignty `` at all cost '' .
summary: pakistan army chief criticises us raids
document: pakistan army chief general ashfaq kayani wednesday strongly criticised cross - border raids by us-led coalition forces and said the country would defend its sovereignty `` at all cost '' .
summary: pakistan army chief criticises us raids","[4, 30, 74, 85, 45, 3, 44, 36, 53, 57]","[0.22257806360721588, 0.21135175228118896, 0.17870460450649261, 0.16772624850273132, 0.15534235537052155, 0.15262483060359955, 0.14074751734733582, 0.13461968302726746, 0.13426001369953156, 0.13426001369953156]"
the los angeles dodgers acquired south korean right-hander jae seo from the new york mets on wednesday in a four-player swap .,korea 's seo headed to dodgers from mets,"group in the north of mali, the government has said, in an important step forward towards peace.
summary: tuareg rebels in mali free last hostages

Target document:
the los angeles dodgers acquired south korean right-hander jae seo from the new york mets on wednesday in a four-player swap.

Summary:assistant

dodgers acquire jae seo from mets","group in the north of mali, the government has said, in an important step forward towards peace.
summary: tuareg rebels in mali free last hostages

Target document:
the los angeles dodgers acquired south korean right-hander jae seo from the new york mets on wednesday in a four-player swap.

Summary:assistant

dodgers acquire jae seo from mets",592,94,686,0.09552814518974628,0.2458818134940812,0.2458818134940812,0.10962906545484513,0.2164711332431661,"For example,
document: south korea 's trade deficit swelled to #.## billion dollars in august due mainly due to high oil and raw material prices , the government said monday .
summary: skorea trade shortfall swells on oil price rise
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: south korean shares closed #.# percent lower monday following steep losses on wall street and the won 's continued decline against the dollar , analysts said .
summary: skorean stocks close #.# percent lower
document: south korean shares fell sharply late monday morning following wall street 's steep friday losses and the won 's continued decline against the dollar , analysts said .
summary: skorean stocks sharply lower in morning session
document: south africa has won its bid to host the miss world beauty pageant after the contest was moved from ukraine over safety concerns in neighbouring georgia , an official said wednesday .
summary: south africa to host miss world pageant
document: president evo morales of bolivia on wednesday ordered the us ambassador expelled , accusing him of contributing to divisions in the country which the government warned was headed towards `` civil war .
summary: bolivia orders us ambassador out warns of civil war
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: jean sarkozy , youngest son of french president nicolas sarkozy , exchanged wedding vows wednesday with an heir to a french retailing fortune in his father 's political fiefdom , west of paris .
summary: youngest sarkozy marries in dad 's fiefdom
document: south korea 's inflation rate slowed slightly in august as oil and commodity prices showed signs of stabilising , the national statistical office said monday .
summary: skorea 's inflation rate slows slightly in august
document: tuareg rebel chief ibrahim ag bahanga has released the last ## hostages held by his renegade group in the north of mali , the government has said , in an important step forward towards peace .
summary: tuareg rebels in mali free last hostages","[30, 4, 12, 23, 91, 42, 3, 75, 15, 51]","[0.26786649227142334, 0.23805361986160278, 0.23584839701652527, 0.2071687877178192, 0.17033952474594116, 0.16038431227207184, 0.14998438954353333, 0.1422942727804184, 0.14112164080142975, 0.13372237980365753]"
"teenage hollywood starlet lindsay lohan , who was rushed to hospital this week after suffering an asthma attack , has admitted fighting a fierce battle with the eating disorder bulimia .",hollywood starlet lindsay lohan admits bulimia battle,"asthma attack, has admitted fighting a fierce battle with the eating disorder bulimia.

Summary:assistant

lindsay lohan opens up about bulimia battle","asthma attack, has admitted fighting a fierce battle with the eating disorder bulimia.

Summary:assistant

lindsay lohan opens up about bulimia battle",643,43,686,0.09552814518974628,0.2458818134940812,0.2458818134940812,0.10962906545484513,0.2164711332431661,"For example,
document: british prime minister gordon brown denied wednesday favoring either barack obama or john mccain in the us presidential race , despite writing an article in which he appeared to back the democrats .
summary: british pm denies backing obama in magazine article
document: south africa has won its bid to host the miss world beauty pageant after the contest was moved from ukraine over safety concerns in neighbouring georgia , an official said wednesday .
summary: south africa to host miss world pageant
document: a dispute between rival english and domestic mining giants over rights to lucrative iron-ore deposits has forced armed police to intervene in sierra leone , officials said wednesday .
summary: armed police drafted in amid sierra leone mining dispute
document: a spanish judicial watchdog on wednesday fined a judge #,### euros -lrb- #,### dollars -rrb- for allowing a convicted paedophile to remain free before he killed a young girl .
summary: spanish judge in legal storm over paedophile ruling
document: president george w. bush declared an emergency in texas and state authorities began ordering evacuations as deadly hurricane ike , which strengthened wednesday to a powerful category two storm , churned in the gulf of mexico toward the us state .
summary: texas girds for the worst as deadly ike closes in
document: hundreds of australian holidaymakers stranded on the thai resort island of phuket are expected to head home monday after budget airline jetstar said it would send a chartered plane to collect them .
summary: charter flight to bring home australians stranded in phuket
document: south korea 's trade deficit swelled to #.## billion dollars in august due mainly due to high oil and raw material prices , the government said monday .
summary: skorea trade shortfall swells on oil price rise
document: beijing is enjoying its best air quality in a decade thanks to steps taken for the olympics , authorities said monday , amid a push by some locals for the anti- pollution measures to be made permanent .
summary: beijing 's best air in a decade due to olympic measures
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast","[66, 91, 73, 86, 79, 29, 30, 11, 3, 1]","[0.13430805504322052, 0.10419371724128723, 0.09212683886289597, 0.0885174423456192, 0.08304086327552795, 0.07534874975681305, 0.07051445543766022, 0.06936610490083694, 0.0612088218331337, 0.05839744955301285]"
"the white house vigorously rejected wednesday suggestions that us soldiers in iraq do not hesitate to fire on civilians , after a bombing killed eight iraqi non-combatants , including two children .",us insists soldiers act with restraint to protect civilians,"`` baseless.
summary: us rejects charges against its ambassador in bolivia

Target document:
the white house vigorously rejected wednesday suggestions that us soldiers in iraq do not hesitate to fire on civilians, after a bombing killed eight iraqi non-combatants, including two children.

Summary:assistant

us rejects claims of civilian killings by us soldiers in iraq","`` baseless.
summary: us rejects charges against its ambassador in bolivia

Target document:
the white house vigorously rejected wednesday suggestions that us soldiers in iraq do not hesitate to fire on civilians, after a bombing killed eight iraqi non-combatants, including two children.

Summary:assistant

us rejects claims of civilian killings by us soldiers in iraq",602,84,686,0.09552814518974628,0.2458818134940812,0.2458818134940812,0.10962906545484513,0.2164711332431661,"For example,
document: philippine troops on monday pursued limited operations against muslim rebel leaders accused of murder but said they were not hunting all the insurgents as the large islamic minority observed the holy month of ramadan .
summary: philippines limits operations against muslim rebels as ramadan starts
document: israeli troops opened fire and killed a palestinian during a raid in the northern west bank city of nablus on wednesday , security officials said .
summary: israel troops kill palestinian in west bank raid
document: south korea 's state-run korea development bank refused comment monday on a british newspaper report that it is still seeking a stake in troubled us investment bank lehman brothers .
summary: skorea bank refuses to confirm reported talks with lehman
document: british prime minister gordon brown denied wednesday favoring either barack obama or john mccain in the us presidential race , despite writing an article in which he appeared to back the democrats .
summary: british pm denies backing obama in magazine article
document: russia 's envoy to nato urged nations in the military alliance on wednesday to cancel a visit to georgia by their ambassadors planned for next week .
summary: russia urges nato ambassadors to cancel georgia visit
document: israel has recently foiled at least two attacks against its citizens abroad with the help of foreign security services , defense minister ehud barak said on wednesday .
summary: israel says it foiled attacks abroad
document: pakistan army chief general ashfaq kayani wednesday strongly criticised cross - border raids by us-led coalition forces and said the country would defend its sovereignty `` at all cost '' .
summary: pakistan army chief criticises us raids
document: pakistan army chief general ashfaq kayani wednesday strongly criticised cross - border raids by us-led coalition forces and said the country would defend its sovereignty `` at all cost '' .
summary: pakistan army chief criticises us raids
document: pakistan army chief general ashfaq kayani late wednesday strongly criticised cross-border raids by us-led coalition forces and said the country would defend its sovereignty `` at all cost '' .
summary: pakistan army chief criticises us raids
document: the us state department said wednesday it had received no formal word from bolivia that it was expelling the us ambassador there but rejected the charges against him as `` baseless .
summary: us rejects charges against its ambassador in bolivia","[24, 83, 13, 66, 78, 87, 53, 57, 35, 46]","[0.3197970688343048, 0.27775222063064575, 0.2766146659851074, 0.2476111352443695, 0.21383675932884216, 0.20924633741378784, 0.2091495394706726, 0.2091495394706726, 0.20088130235671997, 0.19407877326011658]"
"the us special envoy to multilateral talks aimed at ending north korea 's nuclear weapons drive has quit , the state department said wednesday amid reported divisions within the administration over the nuclear issue .",us special envoy to korean nuclear talks quits,"talks aimed at ending north korea's nuclear weapons drive has quit, the state department said wednesday amid reported divisions within the administration over the nuclear issue.

Summary:assistant

us special envoy quits amid reported nuclear divisions","talks aimed at ending north korea's nuclear weapons drive has quit, the state department said wednesday amid reported divisions within the administration over the nuclear issue.

Summary:assistant

us special envoy quits amid reported nuclear divisions",628,58,686,0.09552814518974628,0.2458818134940812,0.2458818134940812,0.10962906545484513,0.2164711332431661,"For example,
document: russia 's envoy to nato urged nations in the military alliance on wednesday to cancel a visit to georgia by their ambassadors planned for next week .
summary: russia urges nato ambassadors to cancel georgia visit
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: the united states and china hold high-level trade talks in california next week amid tensions over the asian power 's massive export surplus and concerns about a slowing global economy .
summary: us-china trade talks set for next week in california
document: the second day of negotiations on power-sharing in zimbabwe ended wednesday without a deal , but president robert mugabe said participants will `` hopefully '' reach an accord thursday .
summary: no deal yet but mugabe hopes for zimbabwe deal thursday
document: president evo morales of bolivia on wednesday ordered the us ambassador expelled , accusing him of contributing to divisions in the country which the government warned was headed towards `` civil war .
summary: bolivia orders us ambassador out warns of civil war
document: negotiations on power-sharing in zimbabwe ended wednesday without a deal , but both president robert mugabe and opposition leader morgan tsvangirai hinted that agreement is very close .
summary: both mugabe and tsvangirai hint zimbabwe deal is close
document: negotiations on power-sharing in zimbabwe ended wednesday without a deal , but both president robert mugabe and opposition leader morgan tsvangirai hinted that agreement is very close .
summary: both mugabe and tsvangirai hint zimbabwe deal is close
document: bolivian president evo morales on wednesday declared the us ambassador to la paz `` persona non grata , '' accusing the envoy of encouraging the breakup of the country by promoting separatism .
summary: bolivia president orders us envoy expelled
document: bolivian president evo morales on wednesday declared the us ambassador to la paz `` persona non grata , '' accusing the envoy of encouraging the breakup of the country by promoting separatism .
summary: bolivia president orders us envoy expelled
document: european union leaders will put the bloc 's relations with moscow under scrutiny at an emergency summit on monday , although sanctions against russia are not in the cards .
summary: eu to question relations with russia at emergency summit","[78, 3, 41, 74, 42, 70, 59, 48, 52, 32]","[0.4900764226913452, 0.4845731258392334, 0.37822553515434265, 0.32932063937187195, 0.32574325799942017, 0.32516738772392273, 0.32516738772392273, 0.30277228355407715, 0.30277228355407715, 0.2638666331768036]"
"at least two people have tested positive for the bird flu virus in eastern turkey , health minister recep akdag told a news conference wednesday .",two test positive for bird flu virus in turkey,"two people have tested positive for the bird flu virus in eastern turkey, health minister recep akdag told a news conference wednesday.

Summary:assistant

bird flu cases reported in turkey","two people have tested positive for the bird flu virus in eastern turkey, health minister recep akdag told a news conference wednesday.

Summary:assistant

bird flu cases reported in turkey",634,52,686,0.09552814518974628,0.2458818134940812,0.2458818134940812,0.10962906545484513,0.2164711332431661,"For example,
document: turkish president abdullah gul and his azerbaijani counterpart ilham aliyev on wednesday stressed `` friendly relations '' following gul 's visit to azerbaijan 's arch-enemy armenia last week .
summary: turkey azerbaijan talk up ties after armenia visit
document: an israeli military helicopter with a two-man crew crashed near the northern town of afula and burst into flames on wednesday , army radio said .
summary: military helicopter crashes in israel
document: two policemen were killed and one was wounded in an attack on a police station early monday in russia 's caucasian republic of ingushetia bordering on chechnya , interfax news agency reported .
summary: two police em killed in ingushetia attack
document: un prosecutor serge brammertz expressed `` careful optimism '' here wednesday about belgrade 's efforts to arrest bosnian serb war crimes fugitive ratko mladic on a visit crucial for serbia 's eu aspirations .
summary: un prosecutor carefully optimistic on mladic arrest
document: hundreds of australian holidaymakers stranded on the thai resort island of phuket are expected to head home monday after budget airline jetstar said it would send a chartered plane to collect them .
summary: charter flight to bring home australians stranded in phuket
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: israel has recently foiled at least two attacks against its citizens abroad with the help of foreign security services , defense minister ehud barak said on wednesday .
summary: israel says it foiled attacks abroad
document: faith is no foil against market forces -- not even if you 're flogging the word of god , as the biggest printer of bibles in the world is finding out .
summary: world 's biggest bible printer weathers decline in demand
document: georgia said one of its policemen was shot dead from a russian position wednesday in violation of a fragile truce , as a major crack appeared in the eu - brokered ceasefire over the remit of eu observers .
summary: georgia accuses russia of breaking truce
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[76, 77, 22, 98, 29, 1, 87, 72, 65, 9]","[0.18264079093933105, 0.16595977544784546, 0.15535205602645874, 0.1422208547592163, 0.1416262835264206, 0.1055482029914856, 0.1044626384973526, 0.10397598147392273, 0.10346652567386627, 0.10346334427595139]"
"britain 's un envoy on wednesday urged stronger international support , including greater eu funding , for the african union -lrb- au -rrb- peacekeeping mission in sudan 's troubled darfur region to improve security on the ground .",britain urges stronger international support for au in darfur,"to improve security on the ground.

Summary:assistant

Britain's UN envoy calls for increased international support for AU peacekeeping mission in Darfur.","to improve security on the ground.

Summary:assistant

Britain's UN envoy calls for increased international support for AU peacekeeping mission in Darfur.",653,33,686,0.09552814518974628,0.2458818134940812,0.2458818134940812,0.10962906545484513,0.2164711332431661,"For example,
document: the organization for security and cooperation in europe -lrb- osce -rrb- , a european security body , urged wednesday its ## member states to intensify efforts to crack down on human trafficking .
summary: osce calls for cooperation in fight against human trafficking
document: britain 's prince charles called on the world wednesday to act with a `` sense of wartime urgency '' to protect the rainforests , warning they were `` UNK connected '' to the phenomenon of climate change .
summary: prince charles calls for wartime effort against deforestation
document: russia 's envoy to nato urged nations in the military alliance on wednesday to cancel a visit to georgia by their ambassadors planned for next week .
summary: russia urges nato ambassadors to cancel georgia visit
document: france , which holds the european union presidency , called wednesday for a joint european approach to resolving the challenges in the arctic , a region on the front lines of global warming .
summary: france seeks european shared vision for arctic issues
document: a southern african security summit due to begin wednesday was deferred by a day amid speculation that zimbabwe 's political rivals could finally ink a long awaited power-sharing deal .
summary: southern african summit deferred amid hopes of zimbabwe pact
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia
document: european union leaders will put the bloc 's relations with moscow under scrutiny at an emergency summit on monday , although sanctions against russia are not in the cards .
summary: eu to question relations with russia at emergency summit
document: the second day of negotiations on power-sharing in zimbabwe ended wednesday without a deal , but president robert mugabe said participants will `` hopefully '' reach an accord thursday .
summary: no deal yet but mugabe hopes for zimbabwe deal thursday
document: turkish president abdullah gul and his azerbaijani counterpart ilham aliyev on wednesday stressed `` friendly relations '' following gul 's visit to azerbaijan 's arch-enemy armenia last week .
summary: turkey azerbaijan talk up ties after armenia visit
document: pakistan army chief general ashfaq kayani wednesday strongly criticised cross - border raids by us-led coalition forces and said the country would defend its sovereignty `` at all cost '' .
summary: pakistan army chief criticises us raids","[55, 44, 78, 68, 97, 9, 32, 74, 76, 53]","[0.3879697918891907, 0.32961705327033997, 0.2846001088619232, 0.27666884660720825, 0.2743156850337982, 0.25723540782928467, 0.24034495651721954, 0.23776021599769592, 0.21970784664154053, 0.21485519409179688]"
"australian foreign minister alexander downer called wednesday for the reform of the un security council and expressed support for brazil , india , japan and an african country to join the council .",australia backs brazil others for un security council,":
australian foreign minister alexander downer called wednesday for the reform of the un security council and expressed support for brazil, india, japan and an african country to join the council.

Summary:assistant

australian foreign minister calls for un security council reform",":
australian foreign minister alexander downer called wednesday for the reform of the un security council and expressed support for brazil, india, japan and an african country to join the council.

Summary:assistant

australian foreign minister calls for un security council reform",621,65,686,0.09552814518974628,0.2458818134940812,0.2458818134940812,0.10962906545484513,0.2164711332431661,"For example,
document: a southern african security summit due to begin wednesday was deferred by a day amid speculation that zimbabwe 's political rivals could finally ink a long awaited power-sharing deal .
summary: southern african summit deferred amid hopes of zimbabwe pact
document: the organization for security and cooperation in europe -lrb- osce -rrb- , a european security body , urged wednesday its ## member states to intensify efforts to crack down on human trafficking .
summary: osce calls for cooperation in fight against human trafficking
document: russia 's envoy to nato urged nations in the military alliance on wednesday to cancel a visit to georgia by their ambassadors planned for next week .
summary: russia urges nato ambassadors to cancel georgia visit
document: france , which holds the european union presidency , called wednesday for a joint european approach to resolving the challenges in the arctic , a region on the front lines of global warming .
summary: france seeks european shared vision for arctic issues
document: britain 's prince charles called on the world wednesday to act with a `` sense of wartime urgency '' to protect the rainforests , warning they were `` UNK connected '' to the phenomenon of climate change .
summary: prince charles calls for wartime effort against deforestation
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: russia on wednesday denied claims before the un 's highest court that it exercised effective control over the georgian rebel regions of south ossetia and abkhazia .
summary: russia denies it controls s ossetia abkhazia in un court hearing
document: european union leaders will put the bloc 's relations with moscow under scrutiny at an emergency summit on monday , although sanctions against russia are not in the cards .
summary: eu to question relations with russia at emergency summit
document: turkish president abdullah gul and his azerbaijani counterpart ilham aliyev on wednesday stressed `` friendly relations '' following gul 's visit to azerbaijan 's arch-enemy armenia last week .
summary: turkey azerbaijan talk up ties after armenia visit","[97, 55, 78, 68, 44, 2, 6, 96, 32, 76]","[0.314907044172287, 0.29667702317237854, 0.24659143388271332, 0.2291543334722519, 0.22756920754909515, 0.2123226523399353, 0.2123226523399353, 0.2122567594051361, 0.1966223120689392, 0.1851678490638733]"
"two egyptian border guards were killed wednesday in clashes with palestinian militants near the rafah crossing on the border with gaza , a medical source said .",two egyptian guards killed on border with gaza,"army chief criticises us raids

Target document:
two egyptian border guards were killed wednesday in clashes with palestinian militants near the rafah crossing on the border with gaza, a medical source said.

Summary:assistant

two egyptian border guards killed in gaza clashes","army chief criticises us raids

Target document:
two egyptian border guards were killed wednesday in clashes with palestinian militants near the rafah crossing on the border with gaza, a medical source said.

Summary:assistant

two egyptian border guards killed in gaza clashes",616,70,686,0.09552814518974628,0.2458818134940812,0.2458818134940812,0.10962906545484513,0.2164711332431661,"For example,
document: two policemen were killed and one was wounded in an attack on a police station early monday in russia 's caucasian republic of ingushetia bordering on chechnya , interfax news agency reported .
summary: two police em killed in ingushetia attack
document: israeli troops opened fire and killed a palestinian during a raid in the northern west bank city of nablus on wednesday , security officials said .
summary: israel troops kill palestinian in west bank raid
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: georgia said one of its policemen was shot dead from a russian position wednesday in violation of a fragile truce , as a major crack appeared in the eu - brokered ceasefire over the remit of eu observers .
summary: georgia accuses russia of breaking truce
document: israel has recently foiled at least two attacks against its citizens abroad with the help of foreign security services , defense minister ehud barak said on wednesday .
summary: israel says it foiled attacks abroad
document: philippine troops on monday pursued limited operations against muslim rebel leaders accused of murder but said they were not hunting all the insurgents as the large islamic minority observed the holy month of ramadan .
summary: philippines limits operations against muslim rebels as ramadan starts
document: turkish president abdullah gul and his azerbaijani counterpart ilham aliyev on wednesday stressed `` friendly relations '' following gul 's visit to azerbaijan 's arch-enemy armenia last week .
summary: turkey azerbaijan talk up ties after armenia visit
document: in villages in western georgia , russian soldiers are packing up to leave , rolling up barbed wire and removing equipment , but the process is anything but fast , residents said wednesday .
summary: russian soldiers pack bags in western georgia
document: an israeli military helicopter with a two-man crew crashed near the northern town of afula and burst into flames on wednesday , army radio said .
summary: military helicopter crashes in israel
document: pakistan army chief general ashfaq kayani wednesday strongly criticised cross - border raids by us-led coalition forces and said the country would defend its sovereignty `` at all cost '' .
summary: pakistan army chief criticises us raids","[22, 83, 1, 65, 87, 24, 76, 71, 77, 57]","[0.46551865339279175, 0.442314475774765, 0.40136486291885376, 0.3739811182022095, 0.3720036447048187, 0.23765407502651215, 0.22648492455482483, 0.2027396857738495, 0.19182929396629333, 0.17889493703842163]"
"stephen harper and his conservative party pulled ahead of prime minister paul martin 's liberals wednesday , weeks before canada 's federal election on january ## , according to the latest poll .",conservatives gain momentum ahead of ruling liberals,"election on january ##, according to the latest poll.

Summary:assistant

canada's conservatives pull ahead of liberals in january election","election on january ##, according to the latest poll.

Summary:assistant

canada's conservatives pull ahead of liberals in january election",648,38,686,0.09552814518974628,0.2458818134940812,0.2458818134940812,0.10962906545484513,0.2164711332431661,"For example,
document: the bulk of canada 's troops in afghanistan will not remain there past a #### pullout date set earlier this year , prime minister stephen harper said wednesday .
summary: canada 's pm affirms #### afghanistan pullout
document: british prime minister gordon brown denied wednesday favoring either barack obama or john mccain in the us presidential race , despite writing an article in which he appeared to back the democrats .
summary: british pm denies backing obama in magazine article
document: south korea 's new parliament began its first regular session monday after months of delays , with the conservative party eager to push through a pro-business agenda after a decade of rule by liberal presidents .
summary: south korea 's new parliament finally opens
document: a pollster whose mathematical model has correctly predicted every winner of the white house popular vote since #### is banking on a decisive victory for democrat barack obama in november .
summary: UNK pollster sees decisive obama win
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: mozambique 's ruling frelimo party will begin five-day talks to choose its candidate for #### presidential elections on thursday , a party official said .
summary: mozambique ruling party readies to pick presidential candidate
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: the algerian cabinet chaired by president abdelaziz bouteflika on sunday adopted the #### finance bill predicated on an oil price of ## dollars a barrel and a growth rate of #.# percent , it was announced here .
summary: algeria adopts #### finance bill with oil put at ## dollars a barrel
document: britain 's prince charles called on the world wednesday to act with a `` sense of wartime urgency '' to protect the rainforests , warning they were `` UNK connected '' to the phenomenon of climate change .
summary: prince charles calls for wartime effort against deforestation
document: a southern african security summit due to begin wednesday was deferred by a day amid speculation that zimbabwe 's political rivals could finally ink a long awaited power-sharing deal .
summary: southern african summit deferred amid hopes of zimbabwe pact","[99, 66, 16, 39, 8, 89, 0, 20, 44, 97]","[0.3537853956222534, 0.25509971380233765, 0.2311440110206604, 0.1939808577299118, 0.18402867019176483, 0.17131948471069336, 0.1368866264820099, 0.12251609563827515, 0.11611096560955048, 0.11573714017868042]"
