Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,rouge1,rouge2,rougeL,sv_initial_raw,sv_verified_raw
"canada advised its nationals wednesday to avoid non-essential travel to nepal , following the resumption of a maoist rebel insurgency in the himalayan kingdom .",canada recommends avoiding travel to nepal,":
assistant
<think>

</think>

Canada has advised its citizens to avoid non-essential travel to Nepal following the resumption of a Maoist rebel insurgency in the Himalayan kingdom.",":
assistant
<think>

</think>

Canada has advised its citizens to avoid non-essential travel to Nepal following the resumption of a Maoist rebel insurgency in the Himalayan kingdom.",234,107,341,1.468139651689853,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,".

Summary:
assistant
<think>

</think>

Canada has advised its citizens to avoid non-essential travel to Nepal following the resumption of a Maoist rebel insurgency in the Himalayan kingdom.",":
assistant
<think>

</think>

Canada has advised its citizens to avoid non-essential travel to Nepal following the resumption of a Maoist rebel insurgency in the Himalayan kingdom."
"us auto sales will likely be weaker in #### , a senior executive at ford motor company said wednesday .",ford executive sees weaker us auto sales in ####,"executive predicts weaker US auto sales in the upcoming month.

Final summary:
assistant
<think>

</think>

Ford's senior executive predicts weaker US auto sales in the upcoming month.","executive predicts weaker US auto sales in the upcoming month.

Final summary:
assistant
<think>

</think>

Ford's senior executive predicts weaker US auto sales in the upcoming month.",206,135,341,1.468139651689853,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"weaker in #### , a senior executive at ford motor company said wednesday .

Summary:
assistant
<think>

</think>

Ford's senior executive predicts weaker US auto sales in the upcoming month.","executive predicts weaker US auto sales in the upcoming month.

Final summary:
assistant
<think>

</think>

Ford's senior executive predicts weaker US auto sales in the upcoming month."
the united states on wednesday welcomed beijing 's early release of a chinese journalist jailed for exposing top-level graft but said it remain concerned over the lack of freedom in the world 's most populous nation .,us welcomes chinese journalist 's release highlights freedom concerns,"Final summary:
assistant
<think>

</think>

The US welcomed Beijing's early release of a jailed journalist who exposed corruption but expressed continued concern over China's lack of freedom.","Final summary:
assistant
<think>

</think>

The US welcomed Beijing's early release of a jailed journalist who exposed corruption but expressed continued concern over China's lack of freedom.",239,102,341,1.468139651689853,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"assistant
<think>

</think>

The US welcomed Beijing's early release of a jailed journalist who exposed corruption but expressed continued concern over China's lack of freedom.","Final summary:
assistant
<think>

</think>

The US welcomed Beijing's early release of a jailed journalist who exposed corruption but expressed continued concern over China's lack of freedom."
"two bank workers on wednesday admitted stealing almost ###,### pounds -lrb- ###,### euros -rrb- from the accounts of three former manchester city footballers .",two bankers admit theft from city players,"Two bank workers admitted stealing nearly £1,000,000 (€1,000,000) from the accounts of three former Manchester City footballers.","Two bank workers admitted stealing nearly £1,000,000 (€1,000,000) from the accounts of three former Manchester City footballers.",246,95,341,1.468139651689853,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"Summary:
assistant
<think>

</think>

Two bank workers admitted stealing nearly £1,000,000 (€1,000,000) from the accounts of three former Manchester City footballers.","Two bank workers admitted stealing nearly £1,000,000 (€1,000,000) from the accounts of three former Manchester City footballers."
"israeli prime minister ariel sharon was admitted to hospital early for a planned heart procedure after feeling unwell wednesday evening , his office said .",unwell sharon admitted to hospital early,"after feeling unwell.

Final summary:
assistant
<think>

</think>

Israeli Prime Minister Ariel Sharon was admitted to the hospital early for a planned heart procedure after feeling unwell.","after feeling unwell.

Final summary:
assistant
<think>

</think>

Israeli Prime Minister Ariel Sharon was admitted to the hospital early for a planned heart procedure after feeling unwell.",222,119,341,1.468139651689853,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,", his office said .

Summary:
assistant
<think>

</think>

Israeli Prime Minister Ariel Sharon was admitted to the hospital early for a planned heart procedure after feeling unwell.","after feeling unwell.

Final summary:
assistant
<think>

</think>

Israeli Prime Minister Ariel Sharon was admitted to the hospital early for a planned heart procedure after feeling unwell."
"sales of hybrid UNK vehicles in the united states should more than triple over the next seven years , a leading research firm said wednesday .",us hybrid vehicle sales expect to more than triple in seven years,"seven years.

Final summary:
assistant
<think>

</think>

A leading research firm predicts that hybrid vehicle sales in the United States will more than triple over the next seven years.","seven years.

Final summary:
assistant
<think>

</think>

A leading research firm predicts that hybrid vehicle sales in the United States will more than triple over the next seven years.",221,120,341,1.468139651689853,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"a leading research firm said wednesday .

Summary:
assistant
<think>

</think>

A leading research firm predicts that hybrid vehicle sales in the United States will more than triple over the next seven years.","seven years.

Final summary:
assistant
<think>

</think>

A leading research firm predicts that hybrid vehicle sales in the United States will more than triple over the next seven years."
the los angeles dodgers acquired south korean right-hander jae seo from the new york mets on wednesday in a four-player swap .,korea 's seo headed to dodgers from mets,"Final summary:
assistant
<think>

</think>

The Los Angeles Dodgers acquired South Korean right-hander Jae Seo from the New York Mets in a four-player trade on Wednesday.","Final summary:
assistant
<think>

</think>

The Los Angeles Dodgers acquired South Korean right-hander Jae Seo from the New York Mets in a four-player trade on Wednesday.",228,111,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"on wednesday in a four-player swap .

Summary:
assistant
<think>

</think>

The Los Angeles Dodgers acquired South Korean right-hander Jae Seo from the New York Mets in a four-player trade on Wednesday.","Final summary:
assistant
<think>

</think>

The Los Angeles Dodgers acquired South Korean right-hander Jae Seo from the New York Mets in a four-player trade on Wednesday."
"teenage hollywood starlet lindsay lohan , who was rushed to hospital this week after suffering an asthma attack , has admitted fighting a fierce battle with the eating disorder bulimia .",hollywood starlet lindsay lohan admits bulimia battle,":
assistant
<think>

</think>

Lindsay Lohan, a teenage Hollywood starlet, admitted to battling bulimia after being rushed to the hospital for an asthma attack.",":
assistant
<think>

</think>

Lindsay Lohan, a teenage Hollywood starlet, admitted to battling bulimia after being rushed to the hospital for an asthma attack.",237,102,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"imia .

Summary:
assistant
<think>

</think>

Lindsay Lohan, a teenage Hollywood starlet, admitted to battling bulimia after being rushed to the hospital for an asthma attack.",":
assistant
<think>

</think>

Lindsay Lohan, a teenage Hollywood starlet, admitted to battling bulimia after being rushed to the hospital for an asthma attack."
"the white house vigorously rejected wednesday suggestions that us soldiers in iraq do not hesitate to fire on civilians , after a bombing killed eight iraqi non-combatants , including two children .",us insists soldiers act with restraint to protect civilians,"assistant
<think>

</think>

The White House strongly rejected claims that US soldiers in Iraq hesitate to fire on civilians after a bombing killed eight Iraqi non-combatants, including two children.","assistant
<think>

</think>

The White House strongly rejected claims that US soldiers in Iraq hesitate to fire on civilians after a bombing killed eight Iraqi non-combatants, including two children.",243,96,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"Summary:
assistant
<think>

</think>

The White House strongly rejected suggestions that US soldiers in Iraq hesitate to fire on civilians following a bombing that killed eight Iraqi non-combatants, including two children.","assistant
<think>

</think>

The White House strongly rejected claims that US soldiers in Iraq hesitate to fire on civilians after a bombing killed eight Iraqi non-combatants, including two children."
"the us special envoy to multilateral talks aimed at ending north korea 's nuclear weapons drive has quit , the state department said wednesday amid reported divisions within the administration over the nuclear issue .",us special envoy to korean nuclear talks quits,"summary:
assistant
<think>

</think>

The US special envoy for multilateral talks on North Korea's nuclear program has resigned amid reported divisions within the administration.","summary:
assistant
<think>

</think>

The US special envoy for multilateral talks on North Korea's nuclear program has resigned amid reported divisions within the administration.",238,101,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"Summary:
assistant
<think>

</think>

The US special envoy for multilateral talks on North Korea's nuclear program has resigned, citing reported divisions within the administration over the issue.","summary:
assistant
<think>

</think>

The US special envoy for multilateral talks on North Korea's nuclear program has resigned amid reported divisions within the administration."
"at least two people have tested positive for the bird flu virus in eastern turkey , health minister recep akdag told a news conference wednesday .",two test positive for bird flu virus in turkey,"for bird flu.

Final summary:
assistant
<think>

</think>

Turkey's health minister confirmed that at least two people in eastern Turkey have tested positive for bird flu.","for bird flu.

Final summary:
assistant
<think>

</think>

Turkey's health minister confirmed that at least two people in eastern Turkey have tested positive for bird flu.",221,118,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"minister recep akdag told a news conference wednesday .

Summary:
assistant
<think>

</think>

Turkey's health minister confirmed that at least two people in eastern Turkey have tested positive for bird flu.","for bird flu.

Final summary:
assistant
<think>

</think>

Turkey's health minister confirmed that at least two people in eastern Turkey have tested positive for bird flu."
"britain 's un envoy on wednesday urged stronger international support , including greater eu funding , for the african union -lrb- au -rrb- peacekeeping mission in sudan 's troubled darfur region to improve security on the ground .",britain urges stronger international support for au in darfur,"<think>

</think>

Britain's UN envoy urged stronger international support, including greater EU funding, for the African Union peacekeeping mission in Darfur to improve ground security.","<think>

</think>

Britain's UN envoy urged stronger international support, including greater EU funding, for the African Union peacekeeping mission in Darfur to improve ground security.",256,83,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"Britain's un envoy called for increased international support, including more EU funding, for the African Union peacekeeping mission in Darfur to enhance ground security.","<think>

</think>

Britain's UN envoy urged stronger international support, including greater EU funding, for the African Union peacekeeping mission in Darfur to improve ground security."
"australian foreign minister alexander downer called wednesday for the reform of the un security council and expressed support for brazil , india , japan and an african country to join the council .",australia backs brazil others for un security council,"assistant
<think>

</think>

Australian Foreign Minister Alexander Downer called for UN Security Council reform and expressed support for Brazil, India, Japan, and an African nation to join the council.","assistant
<think>

</think>

Australian Foreign Minister Alexander Downer called for UN Security Council reform and expressed support for Brazil, India, Japan, and an African nation to join the council.",242,97,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,".

Summary:
assistant
<think>

</think>

Australian Foreign Minister Alexander Downer called for UN Security Council reform and expressed support for Brazil, India, Japan, and an African nation to join the council.","assistant
<think>

</think>

Australian Foreign Minister Alexander Downer called for UN Security Council reform and expressed support for Brazil, India, Japan, and an African nation to join the council."
"two egyptian border guards were killed wednesday in clashes with palestinian militants near the rafah crossing on the border with gaza , a medical source said .",two egyptian guards killed on border with gaza,"ah crossing on Wednesday.

Final summary:
assistant
<think>

</think>

Two Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on Wednesday.","ah crossing on Wednesday.

Final summary:
assistant
<think>

</think>

Two Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on Wednesday.",225,114,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,", a medical source said .

Summary:
assistant
<think>

</think>

Two Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on Wednesday.","ah crossing on Wednesday.

Final summary:
assistant
<think>

</think>

Two Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on Wednesday."
"stephen harper and his conservative party pulled ahead of prime minister paul martin 's liberals wednesday , weeks before canada 's federal election on january ## , according to the latest poll .",conservatives gain momentum ahead of ruling liberals,"<think>

</think>

A new poll shows Stephen Harper's Conservatives have overtaken Prime Minister Paul Martin's Liberals in the weeks leading up to Canada's federal election on January 26.","<think>

</think>

A new poll shows Stephen Harper's Conservatives have overtaken Prime Minister Paul Martin's Liberals in the weeks leading up to Canada's federal election on January 26.",244,95,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"Summary:
assistant
<think>

</think>

A new poll shows Stephen Harper's Conservatives have overtaken Prime Minister Paul Martin's Liberals in the weeks leading up to Canada's federal election on January 26.","<think>

</think>

A new poll shows Stephen Harper's Conservatives have overtaken Prime Minister Paul Martin's Liberals in the weeks leading up to Canada's federal election on January 26."
dutch bank abn amro was hit wednesday with its second us fine in two months after settling a government probe into its mortgage lending in the industrial state of michigan .,abn amro hit with second us fine,"<think>

</think>

ABN Amro, a Dutch bank, settled a US government probe into its mortgage lending in Michigan, resulting in its second US fine in two months.","<think>

</think>

ABN Amro, a Dutch bank, settled a US government probe into its mortgage lending in Michigan, resulting in its second US fine in two months.",241,98,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"michigan .

Summary:
assistant
<think>

</think>

ABN Amro, a Dutch bank, settled a US government probe into its mortgage lending in Michigan, resulting in its second US fine in two months.","<think>

</think>

ABN Amro, a Dutch bank, settled a US government probe into its mortgage lending in Michigan, resulting in its second US fine in two months."
"the buffalo bills sacked tom donahoe as president and general manager on wednesday , fulfilling expectations of a shake-up after another failure to make the national football league playoffs .",nfl 's bills shake up front office,"another missed playoff appearance.

Final summary:
assistant
<think>

</think>

The Buffalo Bills sacked Tom Donahoe as president and general manager following another missed playoff appearance.","another missed playoff appearance.

Final summary:
assistant
<think>

</think>

The Buffalo Bills sacked Tom Donahoe as president and general manager following another missed playoff appearance.",226,113,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"national football league playoffs .

Summary:
assistant
<think>

</think>

The Buffalo Bills sacked Tom Donahoe as president and general manager following another missed playoff appearance.","another missed playoff appearance.

Final summary:
assistant
<think>

</think>

The Buffalo Bills sacked Tom Donahoe as president and general manager following another missed playoff appearance."
tottenham sealed a miserable festive period for a toothless manchester city here wednesday with a #-# win thanks to goals from their confident striking duo of ahmed mido and robbie keane .,spurs compound manchester city woes,"assistant
<think>

</think>

Tottenham secured a decisive victory over a toothless Manchester City, ending their festive period with goals from Ahmed Mido and Robbie Keane.","assistant
<think>

</think>

Tottenham secured a decisive victory over a toothless Manchester City, ending their festive period with goals from Ahmed Mido and Robbie Keane.",242,97,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,":
assistant
<think>

</think>

Tottenham secured a decisive victory over a toothless Manchester City, ending their festive period with goals from Ahmed Mido and Robbie Keane.","assistant
<think>

</think>

Tottenham secured a decisive victory over a toothless Manchester City, ending their festive period with goals from Ahmed Mido and Robbie Keane."
"the dollar fell to a two-month low against the euro wednesday on expectations that us interest rates will soon stop going up , depriving the greenback of its biggest investment appeal .",us rate outlook sends dollar to two-month low against euro,"assistant
<think>

</think>

The dollar fell to a two-month low against the euro as expectations that US interest rate hikes will soon pause reduce the currency's investment appeal.","assistant
<think>

</think>

The dollar fell to a two-month low against the euro as expectations that US interest rate hikes will soon pause reduce the currency's investment appeal.",239,100,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"investment appeal .

Summary:
assistant
<think>

</think>

The dollar dropped to a two-month low against the euro due to expectations that US interest rate hikes will soon pause, reducing the currency's investment appeal.","assistant
<think>

</think>

The dollar fell to a two-month low against the euro as expectations that US interest rate hikes will soon pause reduce the currency's investment appeal."
"two top us movie groups picked their #### awards nominees wednesday , with gay drama `` brokeback mountain , '' george clooney 's `` good night and good '' luck and `` crash '' taking early leads in the oscars race .",top us movie groups pick awards nominees as oscars loom,"Two major US movie groups released their Oscar nominees on Wednesday, with ""Brokeback Mountain,"" ""Good Night and Good Luck,"" and ""Crash"" leading the race.","Two major US movie groups released their Oscar nominees on Wednesday, with ""Brokeback Mountain,"" ""Good Night and Good Luck,"" and ""Crash"" leading the race.",257,82,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"</think>

Two major US movie groups released their Oscar nominees on Wednesday, with ""Brokeback Mountain,"" ""Good Night and Good Luck,"" and ""Crash"" leading the race.","Two major US movie groups released their Oscar nominees on Wednesday, with ""Brokeback Mountain,"" ""Good Night and Good Luck,"" and ""Crash"" leading the race."
"right fielder jeromy burnitz inked a one-year , #.# million-dollar contract with the pittsburgh pirates on wednesday , a week after he was reported as close to a deal with baltimore .",pirates ink outfielder burnitz to one-year deal,"Final summary:
assistant
<think>

</think>

Jeromy Burnitz signed a one-year, undisclosed-value contract with the Pittsburgh Pirates after being linked to a deal with Baltimore.","Final summary:
assistant
<think>

</think>

Jeromy Burnitz signed a one-year, undisclosed-value contract with the Pittsburgh Pirates after being linked to a deal with Baltimore.",239,100,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"assistant
<think>

</think>

Jeromy Burnitz signed a one-year, undisclosed-value contract with the Pittsburgh Pirates after being linked to a deal with Baltimore.","Final summary:
assistant
<think>

</think>

Jeromy Burnitz signed a one-year, undisclosed-value contract with the Pittsburgh Pirates after being linked to a deal with Baltimore."
us president george w. bush said late wednesday that he and the first lady shared `` the concerns of the israeli people about prime minister ariel sharon 's health '' and were praying for his recovery .,bush says he shares israelis concern over sharon,U.S. President George W. Bush stated that he and First Lady Laura Bush shared the Israeli people's concerns regarding Prime Minister Ariel Sharon's health and were praying for his recovery.,U.S. President George W. Bush stated that he and First Lady Laura Bush shared the Israeli people's concerns regarding Prime Minister Ariel Sharon's health and were praying for his recovery.,254,85,339,1.451072418687545,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"assistant
<think>

</think>

U.S. President George W. Bush stated that he and First Lady Laura Bush shared the Israeli people's concerns regarding Prime Minister Ariel Sharon's health and were praying for his recovery.",U.S. President George W. Bush stated that he and First Lady Laura Bush shared the Israeli people's concerns regarding Prime Minister Ariel Sharon's health and were praying for his recovery.
"the prime minister of burkina faso , UNK ernest yonli , has handed in his resignation to president blaise compaore , the president 's office announced wednesday .",burkina faso 's prime minister resigns,"Final summary:
assistant
<think>

</think>

Burkina Faso's Prime Minister, Ernest Yonli, has resigned to President Blaise Compaore.","Final summary:
assistant
<think>

</think>

Burkina Faso's Prime Minister, Ernest Yonli, has resigned to President Blaise Compaore.",225,89,314,1.2546937053120928,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"Burkina Faso's Prime Minister, Ernest Yonli, has resigned to President Blaise Compaore.","Final summary:
assistant
<think>

</think>

Burkina Faso's Prime Minister, Ernest Yonli, has resigned to President Blaise Compaore."
"a top hollywood event promoter is seeking a court order to stop socialite and hotel heiress paris hilton from allegedly harassing him and threatening his life , court documents showed wednesday .",man seeks stay-away order against paris hilton,"Final summary:
assistant
<think>

</think>

A Hollywood event promoter is seeking a court order to stop Paris Hilton from allegedly harassing him and threatening his life.","Final summary:
assistant
<think>

</think>

A Hollywood event promoter is seeking a court order to stop Paris Hilton from allegedly harassing him and threatening his life.",223,91,314,1.2546937053120928,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"</think>

A top Hollywood event promoter is seeking a court order to stop Paris Hilton from allegedly harassing him and threatening his life.","Final summary:
assistant
<think>

</think>

A Hollywood event promoter is seeking a court order to stop Paris Hilton from allegedly harassing him and threatening his life."
"the un security council will hold a ministerial session on the situation in africa 's great lakes region late this month , UNK 's un envoy augustine UNK said wednesday .",security council to hold ministerial session on africa 's great lakes,"<think>

</think>

The UN Security Council will hold a ministerial session on the situation in Africa's Great Lakes region late this month, according to UN envoy Augustine Ngole.","<think>

</think>

The UN Security Council will hold a ministerial session on the situation in Africa's Great Lakes region late this month, according to UN envoy Augustine Ngole.",233,81,314,1.2546937053120928,0.2502939192802435,0.2502939192802435,0.0892505357416757,0.22852850728926033,"</think>

The UN Security Council will hold a ministerial session on the situation in Africa's Great Lakes region late this month, according to UN envoy Augustine Ngole.","<think>

</think>

The UN Security Council will hold a ministerial session on the situation in Africa's Great Lakes region late this month, according to UN envoy Augustine Ngole."
