Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,rouge1,rouge2,rougeL,sv_initial_raw,sv_verified_raw
"canada advised its nationals wednesday to avoid non-essential travel to nepal , following the resumption of a maoist rebel insurgency in the himalayan kingdom .",canada recommends avoiding travel to nepal,"Nepal due to the resumption of Maoist rebel activities in the region.

Final summary:
Canada warns citizens against non-essential travel to Nepal due to Maoist rebel resurgence in the region.","Nepal due to the resumption of Maoist rebel activities in the region.

Final summary:
Canada warns citizens against non-essential travel to Nepal due to Maoist rebel resurgence in the region.",200,120,320,0.19518763781525195,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"ist rebel insurgency in the himalayan kingdom .

Summary:
Canada advised its citizens to refrain from non-essential travel to Nepal due to the resumption of Maoist rebel activities in the region.","Nepal due to the resumption of Maoist rebel activities in the region.

Final summary:
Canada warns citizens against non-essential travel to Nepal due to Maoist rebel resurgence in the region."
"us auto sales will likely be weaker in #### , a senior executive at ford motor company said wednesday .",ford executive sees weaker us auto sales in ####,"will likely be weaker in #### , a senior executive at ford motor company said wednesday .

Summary:
Senior Ford executive predicts weaker US auto sales in ####.

Final summary:
Senior Ford exec forecasts decline in US auto sales in ####.","will likely be weaker in #### , a senior executive at ford motor company said wednesday .

Summary:
Senior Ford executive predicts weaker US auto sales in ####.

Final summary:
Senior Ford exec forecasts decline in US auto sales in ####.",170,150,320,0.19518763781525195,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,".

Input:
us auto sales will likely be weaker in #### , a senior executive at ford motor company said wednesday .

Summary:
Senior Ford executive predicts weaker US auto sales in ####.","will likely be weaker in #### , a senior executive at ford motor company said wednesday .

Summary:
Senior Ford executive predicts weaker US auto sales in ####.

Final summary:
Senior Ford exec forecasts decline in US auto sales in ####."
the united states on wednesday welcomed beijing 's early release of a chinese journalist jailed for exposing top-level graft but said it remain concerned over the lack of freedom in the world 's most populous nation .,us welcomes chinese journalist 's release highlights freedom concerns,"about the lack of freedom in China.

Final summary:
The U.S. welcomed China's early release of a journalist who exposed corruption, yet remains concerned about the lack of freedom in China.","about the lack of freedom in China.

Final summary:
The U.S. welcomed China's early release of a journalist who exposed corruption, yet remains concerned about the lack of freedom in China.",214,106,320,0.19518763781525195,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"populous nation .

Summary:
The U.S. welcomed China's early release of a journalist who exposed corruption. However, the U.S. expressed ongoing concern about the lack of freedom in China.","about the lack of freedom in China.

Final summary:
The U.S. welcomed China's early release of a journalist who exposed corruption, yet remains concerned about the lack of freedom in China."
"two bank workers on wednesday admitted stealing almost ###,### pounds -lrb- ###,### euros -rrb- from the accounts of three former manchester city footballers .",two bankers admit theft from city players,"to stealing nearly ###,### pounds from the accounts of three ex-Manchester City footballers.

Final summary:
Two bank workers confessed to stealing nearly ###,### pounds from ex-Manchester City footballers' accounts.","to stealing nearly ###,### pounds from the accounts of three ex-Manchester City footballers.

Final summary:
Two bank workers confessed to stealing nearly ###,### pounds from ex-Manchester City footballers' accounts.",198,122,320,0.19518763781525195,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"three former manchester city footballers .

Summary:
Two bank workers confessed to stealing nearly ###,### pounds from the accounts of three ex-Manchester City footballers.","to stealing nearly ###,### pounds from the accounts of three ex-Manchester City footballers.

Final summary:
Two bank workers confessed to stealing nearly ###,### pounds from ex-Manchester City footballers' accounts."
"israeli prime minister ariel sharon was admitted to hospital early for a planned heart procedure after feeling unwell wednesday evening , his office said .",unwell sharon admitted to hospital early,"Israeli PM Ariel Sharon admitted to hospital for a planned heart procedure, following unwellness on Wednesday evening.

Final summary:
Israeli Prime Minister Ariel Sharon was hospitalized early for a scheduled heart procedure, after experiencing unwellness on Wednesday evening.","Israeli PM Ariel Sharon admitted to hospital for a planned heart procedure, following unwellness on Wednesday evening.

Final summary:
Israeli Prime Minister Ariel Sharon was hospitalized early for a scheduled heart procedure, after experiencing unwellness on Wednesday evening.",190,130,320,0.19518763781525195,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"heart procedure after feeling unwell wednesday evening , his office said .

Summary:
Israeli PM Ariel Sharon admitted to hospital for a planned heart procedure, following unwellness on Wednesday evening.","Israeli PM Ariel Sharon admitted to hospital for a planned heart procedure, following unwellness on Wednesday evening.

Final summary:
Israeli Prime Minister Ariel Sharon was hospitalized early for a scheduled heart procedure, after experiencing unwellness on Wednesday evening."
"sales of hybrid UNK vehicles in the united states should more than triple over the next seven years , a leading research firm said wednesday .",us hybrid vehicle sales expect to more than triple in seven years,"the next seven years, according to a leading research firm.

Final summary:
Hybrid UNK vehicle sales in the U.S. are projected to triple over the next seven years, as indicated by a leading research firm.","the next seven years, according to a leading research firm.

Final summary:
Hybrid UNK vehicle sales in the U.S. are projected to triple over the next seven years, as indicated by a leading research firm.",196,124,320,0.19518763781525195,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"more than triple over the next seven years , a leading research firm said wednesday .

Summary:
Hybrid UNK vehicle sales in the U.S. are expected to more than triple over the next seven years, according to a leading research firm.","the next seven years, according to a leading research firm.

Final summary:
Hybrid UNK vehicle sales in the U.S. are projected to triple over the next seven years, as indicated by a leading research firm."
the los angeles dodgers acquired south korean right-hander jae seo from the new york mets on wednesday in a four-player swap .,korea 's seo headed to dodgers from mets,"Jae Seo from the New York Mets in a four-player trade on Wednesday.

Final summary:
The Los Angeles Dodgers traded for South Korean pitcher Jae Seo from the New York Mets in a four-player trade on Wednesday.","Jae Seo from the New York Mets in a four-player trade on Wednesday.

Final summary:
The Los Angeles Dodgers traded for South Korean pitcher Jae Seo from the New York Mets in a four-player trade on Wednesday.",196,127,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"ae seo from the new york mets on wednesday in a four-player swap .

Summary:
The Los Angeles Dodgers acquired South Korean pitcher Jae Seo from the New York Mets in a four-player trade on Wednesday.","Jae Seo from the New York Mets in a four-player trade on Wednesday.

Final summary:
The Los Angeles Dodgers traded for South Korean pitcher Jae Seo from the New York Mets in a four-player trade on Wednesday."
"teenage hollywood starlet lindsay lohan , who was rushed to hospital this week after suffering an asthma attack , has admitted fighting a fierce battle with the eating disorder bulimia .",hollywood starlet lindsay lohan admits bulimia battle,". She has also confessed to battling bulimia.

Final summary:
Lindsay Lohan, a teenage Hollywood starlet, faced hospitalization for an asthma attack and has confessed to battling bulimia.",". She has also confessed to battling bulimia.

Final summary:
Lindsay Lohan, a teenage Hollywood starlet, faced hospitalization for an asthma attack and has confessed to battling bulimia.",208,115,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"fierce battle with the eating disorder bulimia .

Summary:
Lindsay Lohan, a teenage Hollywood starlet, was hospitalized for an asthma attack. She has also confessed to battling bulimia.",". She has also confessed to battling bulimia.

Final summary:
Lindsay Lohan, a teenage Hollywood starlet, faced hospitalization for an asthma attack and has confessed to battling bulimia."
"the white house vigorously rejected wednesday suggestions that us soldiers in iraq do not hesitate to fire on civilians , after a bombing killed eight iraqi non-combatants , including two children .",us insists soldiers act with restraint to protect civilians,"non-combatants, including two children.

Final summary:
The White House refuted allegations of US soldiers in Iraq firing on civilians, following a bombing that resulted in the deaths of eight Iraqi non-combatants, including two children.","non-combatants, including two children.

Final summary:
The White House refuted allegations of US soldiers in Iraq firing on civilians, following a bombing that resulted in the deaths of eight Iraqi non-combatants, including two children.",211,112,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"non-combatants , including two children .

Summary:
The White House denied claims that US soldiers in Iraq frequently fire on civilians, following a bombing that killed eight Iraqi non-combatants, including two children.","non-combatants, including two children.

Final summary:
The White House refuted allegations of US soldiers in Iraq firing on civilians, following a bombing that resulted in the deaths of eight Iraqi non-combatants, including two children."
"the us special envoy to multilateral talks aimed at ending north korea 's nuclear weapons drive has quit , the state department said wednesday amid reported divisions within the administration over the nuclear issue .",us special envoy to korean nuclear talks quits,"The U.S. Special Envoy for North Korea's nuclear talks has resigned, amid reported internal divisions within the administration over the nuclear issue.","The U.S. Special Envoy for North Korea's nuclear talks has resigned, amid reported internal divisions within the administration over the nuclear issue.",224,99,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"divisions within the administration over the nuclear issue .

Summary:
The U.S. Special Envoy for multilateral talks to end North Korea's nuclear weapons program has resigned, according to the State Department. The resignation comes amidst reported internal divisions within the administration over the nuclear issue.","The U.S. Special Envoy for North Korea's nuclear talks has resigned, amid reported internal divisions within the administration over the nuclear issue."
"at least two people have tested positive for the bird flu virus in eastern turkey , health minister recep akdag told a news conference wednesday .",two test positive for bird flu virus in turkey,"at a news conference on Wednesday.

Final summary:
Two individuals in eastern Turkey have tested positive for the bird flu virus, as announced by Health Minister Recep Akdag during a news conference on Wednesday.","at a news conference on Wednesday.

Final summary:
Two individuals in eastern Turkey have tested positive for the bird flu virus, as announced by Health Minister Recep Akdag during a news conference on Wednesday.",202,121,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"the bird flu virus in eastern turkey , health minister recep akdag told a news conference wednesday .

Summary:
Two individuals in eastern Turkey have tested positive for the bird flu virus, according to Health Minister Recep Akdag, who announced this at a news conference on Wednesday.","at a news conference on Wednesday.

Final summary:
Two individuals in eastern Turkey have tested positive for the bird flu virus, as announced by Health Minister Recep Akdag during a news conference on Wednesday."
"britain 's un envoy on wednesday urged stronger international support , including greater eu funding , for the african union -lrb- au -rrb- peacekeeping mission in sudan 's troubled darfur region to improve security on the ground .",britain urges stronger international support for au in darfur,".

Final summary:
The UK's UN envoy advocated for increased international support, including more EU funding, to strengthen the African Union's peacekeeping mission in Sudan's Darfur region, with the goal of enhancing ground security.",".

Final summary:
The UK's UN envoy advocated for increased international support, including more EU funding, to strengthen the African Union's peacekeeping mission in Sudan's Darfur region, with the goal of enhancing ground security.",231,92,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"The UK's UN envoy called for enhanced international backing, including increased EU funding, to bolster the African Union's peacekeeping efforts in Sudan's Darfur region, aiming to improve ground security.",".

Final summary:
The UK's UN envoy advocated for increased international support, including more EU funding, to strengthen the African Union's peacekeeping mission in Sudan's Darfur region, with the goal of enhancing ground security."
"australian foreign minister alexander downer called wednesday for the reform of the un security council and expressed support for brazil , india , japan and an african country to join the council .",australia backs brazil others for un security council,"Final summary:
Australian Foreign Minister Alexander Downer called for UN Security Council reform, advocating for Brazil, India, Japan, and an African country to join the council.","Final summary:
Australian Foreign Minister Alexander Downer called for UN Security Council reform, advocating for Brazil, India, Japan, and an African country to join the council.",219,104,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"japan and an african country to join the council .

Summary:
Australian Foreign Minister Alexander Downer advocated for the reform of the UN Security Council on Wednesday. He expressed support for Brazil, India, Japan, and an African country to become members of the council.","Final summary:
Australian Foreign Minister Alexander Downer called for UN Security Council reform, advocating for Brazil, India, Japan, and an African country to join the council."
"two egyptian border guards were killed wednesday in clashes with palestinian militants near the rafah crossing on the border with gaza , a medical source said .",two egyptian guards killed on border with gaza,"ah crossing on the Gaza border, according to a medical source.

Final summary:
Two Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on the Gaza border, as reported by a medical source.","ah crossing on the Gaza border, according to a medical source.

Final summary:
Two Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on the Gaza border, as reported by a medical source.",202,121,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"ah crossing on the border with gaza , a medical source said .

Summary:
Two Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on the Gaza border, according to a medical source.","ah crossing on the Gaza border, according to a medical source.

Final summary:
Two Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on the Gaza border, as reported by a medical source."
"stephen harper and his conservative party pulled ahead of prime minister paul martin 's liberals wednesday , weeks before canada 's federal election on january ## , according to the latest poll .",conservatives gain momentum ahead of ruling liberals,"Martin's Liberals in a recent poll, weeks before Canada's federal election.

Final summary:
Stephen Harper's Conservative Party is leading Prime Minister Paul Martin's Liberals in a recent poll, ahead of Canada's federal election.","Martin's Liberals in a recent poll, weeks before Canada's federal election.

Final summary:
Stephen Harper's Conservative Party is leading Prime Minister Paul Martin's Liberals in a recent poll, ahead of Canada's federal election.",205,118,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"uary ## , according to the latest poll .

Summary:
Stephen Harper's Conservative Party leads over Prime Minister Paul Martin's Liberals in a recent poll, weeks before Canada's federal election.","Martin's Liberals in a recent poll, weeks before Canada's federal election.

Final summary:
Stephen Harper's Conservative Party is leading Prime Minister Paul Martin's Liberals in a recent poll, ahead of Canada's federal election."
dutch bank abn amro was hit wednesday with its second us fine in two months after settling a government probe into its mortgage lending in the industrial state of michigan .,abn amro hit with second us fine,".

Final summary:
ABN AMRO received its second U.S. fine in two months, following a government probe into its mortgage lending in Michigan.",".

Final summary:
ABN AMRO received its second U.S. fine in two months, following a government probe into its mortgage lending in Michigan.",216,107,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"into its mortgage lending in the industrial state of michigan .

Summary:
ABN AMRO, a Dutch bank, faced its second U.S. fine in two months. This penalty followed the bank's resolution of a government investigation into its mortgage lending practices in Michigan.",".

Final summary:
ABN AMRO received its second U.S. fine in two months, following a government probe into its mortgage lending in Michigan."
"the buffalo bills sacked tom donahoe as president and general manager on wednesday , fulfilling expectations of a shake-up after another failure to make the national football league playoffs .",nfl 's bills shake up front office,"The Buffalo Bills fired Tom Donahoe as president and GM, following another missed NFL playoff opportunity.

Final summary:
The Buffalo Bills dismissed Tom Donahoe as president and general manager, in response to another failure to qualify for the NFL playoffs.","The Buffalo Bills fired Tom Donahoe as president and GM, following another missed NFL playoff opportunity.

Final summary:
The Buffalo Bills dismissed Tom Donahoe as president and general manager, in response to another failure to qualify for the NFL playoffs.",195,128,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"a shake-up after another failure to make the national football league playoffs .

Summary:
The Buffalo Bills fired Tom Donahoe as president and GM, following another missed NFL playoff opportunity.","The Buffalo Bills fired Tom Donahoe as president and GM, following another missed NFL playoff opportunity.

Final summary:
The Buffalo Bills dismissed Tom Donahoe as president and general manager, in response to another failure to qualify for the NFL playoffs."
tottenham sealed a miserable festive period for a toothless manchester city here wednesday with a #-# win thanks to goals from their confident striking duo of ahmed mido and robbie keane .,spurs compound manchester city woes,"Ahmed Mido and Robbie Keane.

Final summary:
Tottenham defeated Manchester City in a #-# win, scoring goals from Ahmed Mido and Robbie Keane.","Ahmed Mido and Robbie Keane.

Final summary:
Tottenham defeated Manchester City in a #-# win, scoring goals from Ahmed Mido and Robbie Keane.",214,109,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"o and robbie keane .

Summary:
Tottenham ended Manchester City's festive campaign with a #-# victory, thanks to goals from the Spurs' striking pair, Ahmed Mido and Robbie Keane.","Ahmed Mido and Robbie Keane.

Final summary:
Tottenham defeated Manchester City in a #-# win, scoring goals from Ahmed Mido and Robbie Keane."
"the dollar fell to a two-month low against the euro wednesday on expectations that us interest rates will soon stop going up , depriving the greenback of its biggest investment appeal .",us rate outlook sends dollar to two-month low against euro,"es the dollar's investment appeal.

Final summary:
The dollar fell to a two-month low against the euro, due to expectations of a pause in rising US interest rates, which reduces the dollar's investment attractiveness.","es the dollar's investment appeal.

Final summary:
The dollar fell to a two-month low against the euro, due to expectations of a pause in rising US interest rates, which reduces the dollar's investment attractiveness.",210,113,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,", depriving the greenback of its biggest investment appeal .

Summary:
The dollar dropped to a two-month low against the euro, driven by expectations of a halt in rising US interest rates, which diminishes the dollar's investment appeal.","es the dollar's investment appeal.

Final summary:
The dollar fell to a two-month low against the euro, due to expectations of a pause in rising US interest rates, which reduces the dollar's investment attractiveness."
"two top us movie groups picked their #### awards nominees wednesday , with gay drama `` brokeback mountain , '' george clooney 's `` good night and good '' luck and `` crash '' taking early leads in the oscars race .",top us movie groups pick awards nominees as oscars loom,"ash"" leading the Oscar race.

Final summary:
Top US movie groups revealed their Oscar nominees, with ""Brokeback Mountain,"" ""Good Night and Good Luck,"" and ""Crash"" leading the Oscar race.","ash"" leading the Oscar race.

Final summary:
Top US movie groups revealed their Oscar nominees, with ""Brokeback Mountain,"" ""Good Night and Good Luck,"" and ""Crash"" leading the Oscar race.",222,101,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"Summary:
Top US movie groups announced their Oscar nominees, with ""Brokeback Mountain,"" ""Good Night and Good Luck,"" and ""Crash"" leading the Oscar race.","ash"" leading the Oscar race.

Final summary:
Top US movie groups revealed their Oscar nominees, with ""Brokeback Mountain,"" ""Good Night and Good Luck,"" and ""Crash"" leading the Oscar race."
"right fielder jeromy burnitz inked a one-year , #.# million-dollar contract with the pittsburgh pirates on wednesday , a week after he was reported as close to a deal with baltimore .",pirates ink outfielder burnitz to one-year deal,"following a reported near-deal with the Baltimore Orioles.

Final summary:
Jeromy Burnitz secured a one-year, $#.# million contract with the Pittsburgh Pirates, after nearly signing with the Baltimore Orioles.","following a reported near-deal with the Baltimore Orioles.

Final summary:
Jeromy Burnitz secured a one-year, $#.# million contract with the Pittsburgh Pirates, after nearly signing with the Baltimore Orioles.",213,110,323,0.18651270562259015,0.20156153013169922,0.20156153013169922,0.06863427866155007,0.17874320968188673,"deal with baltimore .

Summary:
Jeromy Burnitz signed a one-year, $#.# million contract with the Pittsburgh Pirates, following a reported near-deal with the Baltimore Orioles.","following a reported near-deal with the Baltimore Orioles.

Final summary:
Jeromy Burnitz secured a one-year, $#.# million contract with the Pittsburgh Pirates, after nearly signing with the Baltimore Orioles."
