Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,rouge1,rouge2,rougeL,sc_raw_samples,sc_parsed_samples
tottenham sealed a miserable festive period for a toothless manchester city here wednesday with a #-# win thanks to goals from their confident striking duo of ahmed mido and robbie keane .,spurs compound manchester city woes,"o and robbie keane .

Summary:
Tottenham secured a win over toothless Manchester City, with goals from Ahmed Midou and Robbie Keane.","o and robbie keane .

Summary:
Tottenham secured a win over toothless Manchester City, with goals from Ahmed Midou and Robbie Keane.",440,295,735,0.18616852025297703,0.23057782443081978,0.23057782443081978,0.08328165557796029,0.20154882273479358,"[""o and robbie keane .\n\nSummary:\nTottenham secured a festive period win over toothless Manchester City, thanks to goals from their confident striking duo."", ""o and robbie keane .\n\nSummary:\nTottenham won a crucial match over Manchester City, with goals from Ahmed Midou and Robbie Keane securing the victory."", ""o and robbie keane .\n\nSummary:\nTottenham secured a festive period victory over toothless Manchester City, achieving a #-# win. The triumph was due to goals from their striking duo Ahmed Mido and Robbie Keane."", ""o and robbie keane .\n\nSummary:\nTottenham ended Manchester City's festive campaign with a #-# victory, credited to goals from the team's striking pair, Ahmed Mido and Robbie Keane."", ""o and robbie keane .\n\nSummary:\nTottenham secured a win over toothless Manchester City, with goals from Ahmed Midou and Robbie Keane.""]","[""o and robbie keane .\n\nSummary:\nTottenham secured a festive period win over toothless Manchester City, thanks to goals from their confident striking duo."", ""o and robbie keane .\n\nSummary:\nTottenham won a crucial match over Manchester City, with goals from Ahmed Midou and Robbie Keane securing the victory."", ""o and robbie keane .\n\nSummary:\nTottenham secured a festive period victory over toothless Manchester City, achieving a #-# win. The triumph was due to goals from their striking duo Ahmed Mido and Robbie Keane."", ""o and robbie keane .\n\nSummary:\nTottenham ended Manchester City's festive campaign with a #-# victory, credited to goals from the team's striking pair, Ahmed Mido and Robbie Keane."", ""o and robbie keane .\n\nSummary:\nTottenham secured a win over toothless Manchester City, with goals from Ahmed Midou and Robbie Keane.""]"
"the dollar fell to a two-month low against the euro wednesday on expectations that us interest rates will soon stop going up , depriving the greenback of its biggest investment appeal .",us rate outlook sends dollar to two-month low against euro,", depriving the greenback of its biggest investment appeal .

Summary:
The dollar dropped to a two-month low against the euro due to expectations of a halt in rising US interest rates, which diminishes the dollar's investment appeal.",", depriving the greenback of its biggest investment appeal .

Summary:
The dollar dropped to a two-month low against the euro due to expectations of a halt in rising US interest rates, which diminishes the dollar's investment appeal.",415,320,735,0.18616852025297703,0.23057782443081978,0.23057782443081978,0.08328165557796029,0.20154882273479358,"["", depriving the greenback of its biggest investment appeal .\n\nSummary:\nThe dollar dropped to a two-month low against the euro, driven by expectations of an impending halt to rising US interest rates, which diminishes the dollar's investment appeal."", "", depriving the greenback of its biggest investment appeal .\n\nSummary:\nThe dollar dipped to a two-month low against the euro due to expectations of a halt in rising US interest rates, which diminishes the dollar's investment allure."", "", depriving the greenback of its biggest investment appeal .\n\nSummary:\nThe dollar dropped to a two-month low against the euro, driven by expectations of a halt in rising US interest rates, which diminishes the dollar's investment allure."", "", depriving the greenback of its biggest investment appeal .\n\nSummary:\nThe dollar dropped to a two-month low against the euro on expectations that US interest rates will soon stabilize, reducing the dollar's investment attractiveness."", "", depriving the greenback of its biggest investment appeal .\n\nSummary:\nThe dollar dropped to a two-month low against the euro due to expectations of a halt in rising US interest rates, which diminishes the dollar's investment appeal.""]","["", depriving the greenback of its biggest investment appeal .\n\nSummary:\nThe dollar dropped to a two-month low against the euro, driven by expectations of an impending halt to rising US interest rates, which diminishes the dollar's investment appeal."", "", depriving the greenback of its biggest investment appeal .\n\nSummary:\nThe dollar dipped to a two-month low against the euro due to expectations of a halt in rising US interest rates, which diminishes the dollar's investment allure."", "", depriving the greenback of its biggest investment appeal .\n\nSummary:\nThe dollar dropped to a two-month low against the euro, driven by expectations of a halt in rising US interest rates, which diminishes the dollar's investment allure."", "", depriving the greenback of its biggest investment appeal .\n\nSummary:\nThe dollar dropped to a two-month low against the euro on expectations that US interest rates will soon stabilize, reducing the dollar's investment attractiveness."", "", depriving the greenback of its biggest investment appeal .\n\nSummary:\nThe dollar dropped to a two-month low against the euro due to expectations of a halt in rising US interest rates, which diminishes the dollar's investment appeal.""]"
"two top us movie groups picked their #### awards nominees wednesday , with gay drama `` brokeback mountain , '' george clooney 's `` good night and good '' luck and `` crash '' taking early leads in the oscars race .",top us movie groups pick awards nominees as oscars loom,"Summary:
Top US movie groups announced their Oscar nominees, with ""Brokeback Mountain,"" ""Good Night and Good Luck,"" and ""Crash"" leading the Oscar race.","Summary:
Top US movie groups announced their Oscar nominees, with ""Brokeback Mountain,"" ""Good Night and Good Luck,"" and ""Crash"" leading the Oscar race.",475,260,735,0.18616852025297703,0.23057782443081978,0.23057782443081978,0.08328165557796029,0.20154882273479358,"[""Summary:\nTop US movie groups announced their Oscar nominees on Wednesday. \""Brokeback Mountain,\"" \""Good Night and Good Luck,\"" and \""Crash\"" are leading the Oscar race."", ""Summary:\nTop US movie groups announced Oscar nominees, with \""Brokeback Mountain,\"" \""Good Night and Good Luck,\"" and \""Crash\"" leading the Oscar race."", ""Summary:\nTop US movie groups announced Oscar nominees, with \""Brokeback Mountain\"" and George Clooney's films leading the Oscar race."", ""Summary:\nTop US movie groups announced their Oscar nominees, with \""Brokeback Mountain,\"" \""Good Night and Good Luck,\"" and \""Crash\"" leading the Oscar race."", ""Summary:\nMajor US movie groups announced their nominees for the upcoming awards, with \""Brokeback Mountain,\"" \""Good Night and Good Luck,\"" and \""Crash\"" leading the Oscar race.""]","[""Summary:\nTop US movie groups announced their Oscar nominees on Wednesday. \""Brokeback Mountain,\"" \""Good Night and Good Luck,\"" and \""Crash\"" are leading the Oscar race."", ""Summary:\nTop US movie groups announced Oscar nominees, with \""Brokeback Mountain,\"" \""Good Night and Good Luck,\"" and \""Crash\"" leading the Oscar race."", ""Summary:\nTop US movie groups announced Oscar nominees, with \""Brokeback Mountain\"" and George Clooney's films leading the Oscar race."", ""Summary:\nTop US movie groups announced their Oscar nominees, with \""Brokeback Mountain,\"" \""Good Night and Good Luck,\"" and \""Crash\"" leading the Oscar race."", ""Summary:\nMajor US movie groups announced their nominees for the upcoming awards, with \""Brokeback Mountain,\"" \""Good Night and Good Luck,\"" and \""Crash\"" leading the Oscar race.""]"
"right fielder jeromy burnitz inked a one-year , #.# million-dollar contract with the pittsburgh pirates on wednesday , a week after he was reported as close to a deal with baltimore .",pirates ink outfielder burnitz to one-year deal,"deal with baltimore .

Summary:
Jeromy Burnitz signed a one-year, $#.# million contract with the Pittsburgh Pirates on Wednesday. This deal came a week after reports indicated he was close to signing with Baltimore.","deal with baltimore .

Summary:
Jeromy Burnitz signed a one-year, $#.# million contract with the Pittsburgh Pirates on Wednesday. This deal came a week after reports indicated he was close to signing with Baltimore.",450,285,735,0.18616852025297703,0.23057782443081978,0.23057782443081978,0.08328165557796029,0.20154882273479358,"[""deal with baltimore .\n\nSummary:\nJeromy Burnitz, the right fielder, signed a one-year, $#.# million-dollar contract with the Pittsburgh Pirates on Wednesday. The deal came a week after reports indicated Burnitz was nearing an agreement with the Baltimore Orioles."", ""deal with baltimore .\n\nSummary:\nJeromy Burnitz signed a one-year, $#.# million-dollar contract with the Pittsburgh Pirates, following a reported close deal with Baltimore."", ""deal with baltimore .\n\nSummary:\nJeromy Burnitz signed a one-year, $#.# million contract with the Pittsburgh Pirates on Wednesday. This deal came a week after reports indicated he was close to signing with Baltimore."", ""deal with baltimore .\n\nSummary:\nJeromy Burnitz, the right fielder, signed a one-year, #.# million-dollar contract with the Pittsburgh Pirates. This occurred on Wednesday, a week after reports indicated he was nearly signed by Baltimore."", ""deal with baltimore .\n\nSummary:\nJeromy Burnitz signed a one-year, #.# million-dollar contract with the Pittsburgh Pirates, after reported closeness to a Baltimore deal.""]","[""deal with baltimore .\n\nSummary:\nJeromy Burnitz, the right fielder, signed a one-year, $#.# million-dollar contract with the Pittsburgh Pirates on Wednesday. The deal came a week after reports indicated Burnitz was nearing an agreement with the Baltimore Orioles."", ""deal with baltimore .\n\nSummary:\nJeromy Burnitz signed a one-year, $#.# million-dollar contract with the Pittsburgh Pirates, following a reported close deal with Baltimore."", ""deal with baltimore .\n\nSummary:\nJeromy Burnitz signed a one-year, $#.# million contract with the Pittsburgh Pirates on Wednesday. This deal came a week after reports indicated he was close to signing with Baltimore."", ""deal with baltimore .\n\nSummary:\nJeromy Burnitz, the right fielder, signed a one-year, #.# million-dollar contract with the Pittsburgh Pirates. This occurred on Wednesday, a week after reports indicated he was nearly signed by Baltimore."", ""deal with baltimore .\n\nSummary:\nJeromy Burnitz signed a one-year, #.# million-dollar contract with the Pittsburgh Pirates, after reported closeness to a Baltimore deal.""]"
us president george w. bush said late wednesday that he and the first lady shared `` the concerns of the israeli people about prime minister ariel sharon 's health '' and were praying for his recovery .,bush says he shares israelis concern over sharon,"his recovery .

Summary:
President George W. Bush expressed concern over Prime Minister Ariel Sharon's health and prayed for his recovery.","his recovery .

Summary:
President George W. Bush expressed concern over Prime Minister Ariel Sharon's health and prayed for his recovery.",460,275,735,0.18616852025297703,0.23057782443081978,0.23057782443081978,0.08328165557796029,0.20154882273479358,"[""his recovery .\n\nSummary:\nPresident George W. Bush expressed concern over Israeli Prime Minister Ariel Sharon's health and prayed for his recovery."", ""his recovery .\n\nSummary:\nPresident George W. Bush expressed concern over Prime Minister Ariel Sharon's health and prayed for his recovery."", ""his recovery .\n\nSummary:\nPresident George W. Bush and First Lady Laura Bush expressed concern over Prime Minister Ariel Sharon's health, and they were praying for his recovery."", ""his recovery .\n\nSummary:\nPresident George W. Bush expressed concern over Prime Minister Ariel Sharon's health and prayed for his recovery."", ""his recovery .\n\nSummary:\nGeorge W. Bush expressed concerns about Israeli Prime Minister Ariel Sharon's health, along with the First Lady, who were praying for his recovery.""]","[""his recovery .\n\nSummary:\nPresident George W. Bush expressed concern over Israeli Prime Minister Ariel Sharon's health and prayed for his recovery."", ""his recovery .\n\nSummary:\nPresident George W. Bush expressed concern over Prime Minister Ariel Sharon's health and prayed for his recovery."", ""his recovery .\n\nSummary:\nPresident George W. Bush and First Lady Laura Bush expressed concern over Prime Minister Ariel Sharon's health, and they were praying for his recovery."", ""his recovery .\n\nSummary:\nPresident George W. Bush expressed concern over Prime Minister Ariel Sharon's health and prayed for his recovery."", ""his recovery .\n\nSummary:\nGeorge W. Bush expressed concerns about Israeli Prime Minister Ariel Sharon's health, along with the First Lady, who were praying for his recovery.""]"
"the prime minister of burkina faso , UNK ernest yonli , has handed in his resignation to president blaise compaore , the president 's office announced wednesday .",burkina faso 's prime minister resigns,":
Burkina Faso's Prime Minister Ernest Yonli resigned, submitting his resignation to President Blaise Compaoré, as announced by the president's office on Wednesday.",":
Burkina Faso's Prime Minister Ernest Yonli resigned, submitting his resignation to President Blaise Compaoré, as announced by the president's office on Wednesday.",435,270,705,0.18797691731379018,0.23057782443081978,0.23057782443081978,0.08328165557796029,0.20154882273479358,"["":\nBurkina Faso's Prime Minister Ernest Yonli resigned, submitting his resignation to President Blaise Compaoré, as announced by the president's office on Wednesday."", "":\nPrime Minister Ernest Yonli of Burkina Faso has resigned, submitting his resignation to President Blaise Compaore. The president's office announced the resignation on Wednesday."", "":\nBurkina Faso's Prime Minister, Ernest Yonli, submitted his resignation to President Blaise Compaoré, as announced by the president's office on Wednesday."", "":\nBurkina Faso's Prime Minister, Ernest Yonli, submitted his resignation to President Blaise Compaoré, as announced by the president's office on Wednesday."", "":\nBurkina Faso's Prime Minister Ernest Yonli resigned, submitting his resignation to President Blaise Compaoré, as announced by the president's office on Wednesday.""]","["":\nBurkina Faso's Prime Minister Ernest Yonli resigned, submitting his resignation to President Blaise Compaoré, as announced by the president's office on Wednesday."", "":\nPrime Minister Ernest Yonli of Burkina Faso has resigned, submitting his resignation to President Blaise Compaore. The president's office announced the resignation on Wednesday."", "":\nBurkina Faso's Prime Minister, Ernest Yonli, submitted his resignation to President Blaise Compaoré, as announced by the president's office on Wednesday."", "":\nBurkina Faso's Prime Minister, Ernest Yonli, submitted his resignation to President Blaise Compaoré, as announced by the president's office on Wednesday."", "":\nBurkina Faso's Prime Minister Ernest Yonli resigned, submitting his resignation to President Blaise Compaoré, as announced by the president's office on Wednesday.""]"
"a top hollywood event promoter is seeking a court order to stop socialite and hotel heiress paris hilton from allegedly harassing him and threatening his life , court documents showed wednesday .",man seeks stay-away order against paris hilton,"nesday .

Summary:
A top Hollywood event promoter is seeking a court order to halt Paris Hilton's alleged harassment and death threats against the promoter, as revealed in court documents on Wednesday.","nesday .

Summary:
A top Hollywood event promoter is seeking a court order to halt Paris Hilton's alleged harassment and death threats against the promoter, as revealed in court documents on Wednesday.",420,285,705,0.18797691731379018,0.23057782443081978,0.23057782443081978,0.08328165557796029,0.20154882273479358,"[""nesday .\n\nSummary:\nA Hollywood event promoter is seeking a court order against Paris Hilton, accusing her of harassment and life-threatening threats."", ""nesday .\n\nSummary:\nA top Hollywood event promoter is pursuing a court order to halt alleged harassment and death threats from socialite Paris Hilton, as revealed in court documents on Wednesday."", ""nesday .\n\nSummary:\nA top Hollywood event promoter is seeking a court order to halt Paris Hilton's alleged harassment and death threats against the promoter, as revealed in court documents on Wednesday."", ""nesday .\n\nSummary:\nA top Hollywood event promoter is seeking a court order to halt Paris Hilton's alleged harassment and threats against his life, according to court documents revealed on Wednesday."", ""nesday .\n\nSummary:\nA top Hollywood event promoter is seeking a court order to halt Paris Hilton's alleged harassment and threats against his life, according to court documents released on Wednesday.""]","[""nesday .\n\nSummary:\nA Hollywood event promoter is seeking a court order against Paris Hilton, accusing her of harassment and life-threatening threats."", ""nesday .\n\nSummary:\nA top Hollywood event promoter is pursuing a court order to halt alleged harassment and death threats from socialite Paris Hilton, as revealed in court documents on Wednesday."", ""nesday .\n\nSummary:\nA top Hollywood event promoter is seeking a court order to halt Paris Hilton's alleged harassment and death threats against the promoter, as revealed in court documents on Wednesday."", ""nesday .\n\nSummary:\nA top Hollywood event promoter is seeking a court order to halt Paris Hilton's alleged harassment and threats against his life, according to court documents revealed on Wednesday."", ""nesday .\n\nSummary:\nA top Hollywood event promoter is seeking a court order to halt Paris Hilton's alleged harassment and threats against his life, according to court documents released on Wednesday.""]"
"the un security council will hold a ministerial session on the situation in africa 's great lakes region late this month , UNK 's un envoy augustine UNK said wednesday .",security council to hold ministerial session on africa 's great lakes,".

Summary:
The UN Security Council is set to hold a ministerial session focusing on the situation in Africa's Great Lakes region, scheduled for later this month. UN envoy Augustine UNK made this announcement on Wednesday.",".

Summary:
The UN Security Council is set to hold a ministerial session focusing on the situation in Africa's Great Lakes region, scheduled for later this month. UN envoy Augustine UNK made this announcement on Wednesday.",425,280,705,0.18797691731379018,0.23057782443081978,0.23057782443081978,0.08328165557796029,0.20154882273479358,"["".\n\nSummary:\nThe UN Security Council is scheduled to hold a ministerial session focusing on the situation in Africa's Great Lakes region, later this month. The UN's special envoy, Augustine, made this announcement on Wednesday."", "".\n\nSummary:\nThe UN Security Council is set to convene a ministerial session focused on the situation in Africa's Great Lakes region, scheduled to take place later in the month. The UN envoy for the region, Augustine UNK, made this announcement on Wednesday."", "".\n\nSummary:\nThe UN Security Council is scheduled to hold a ministerial session focused on Africa's Great Lakes region. This session is set to occur later this month, as stated by UN envoy Augustine UNK during a Wednesday announcement."", "".\n\nSummary:\nThe UN Security Council plans to convene a ministerial session to address the situation in Africa's Great Lakes region, scheduled for late this month. UN envoy Augustine UNK commented on this matter on Wednesday."", "".\n\nSummary:\nThe UN Security Council is set to hold a ministerial session focusing on the situation in Africa's Great Lakes region, scheduled for later this month. UN envoy Augustine UNK made this announcement on Wednesday.""]","["".\n\nSummary:\nThe UN Security Council is scheduled to hold a ministerial session focusing on the situation in Africa's Great Lakes region, later this month. The UN's special envoy, Augustine, made this announcement on Wednesday."", "".\n\nSummary:\nThe UN Security Council is set to convene a ministerial session focused on the situation in Africa's Great Lakes region, scheduled to take place later in the month. The UN envoy for the region, Augustine UNK, made this announcement on Wednesday."", "".\n\nSummary:\nThe UN Security Council is scheduled to hold a ministerial session focused on Africa's Great Lakes region. This session is set to occur later this month, as stated by UN envoy Augustine UNK during a Wednesday announcement."", "".\n\nSummary:\nThe UN Security Council plans to convene a ministerial session to address the situation in Africa's Great Lakes region, scheduled for late this month. UN envoy Augustine UNK commented on this matter on Wednesday."", "".\n\nSummary:\nThe UN Security Council is set to hold a ministerial session focusing on the situation in Africa's Great Lakes region, scheduled for later this month. UN envoy Augustine UNK made this announcement on Wednesday.""]"
political leaders in israel united in prayers for ariel sharon on thursday as the prime minister underwent emergency surgery after suffering a massive stroke .,israeli leaders unite in prayer for ailing sharon,"minister underwent emergency surgery after suffering a massive stroke .

Summary:
Israeli political leaders united in prayer for Prime Minister Ariel Sharon, who was undergoing emergency surgery following a massive stroke.","minister underwent emergency surgery after suffering a massive stroke .

Summary:
Israeli political leaders united in prayer for Prime Minister Ariel Sharon, who was undergoing emergency surgery following a massive stroke.",380,325,705,0.18797691731379018,0.23057782443081978,0.23057782443081978,0.08328165557796029,0.20154882273479358,"[""minister underwent emergency surgery after suffering a massive stroke .\n\nSummary:\nIsraeli political leaders united in prayer for Prime Minister Ariel Sharon, who faced emergency surgery following a massive stroke."", ""minister underwent emergency surgery after suffering a massive stroke .\n\nSummary:\nIsraeli political leaders united in prayer for Prime Minister Ariel Sharon, who was undergoing emergency surgery following a massive stroke."", ""minister underwent emergency surgery after suffering a massive stroke .\n\nSummary:\nIsraeli political leaders united in prayer for Prime Minister Ariel Sharon, who was undergoing emergency surgery following a massive stroke."", ""minister underwent emergency surgery after suffering a massive stroke .\n\nSummary:\nIsraeli political leaders united in prayer for Prime Minister Ariel Sharon, who was undergoing emergency surgery following a massive stroke."", ""minister underwent emergency surgery after suffering a massive stroke .\n\nSummary:\nPolitical leaders in Israel united in prayer for Prime Minister Ariel Sharon, who was undergoing emergency surgery following a massive stroke.""]","[""minister underwent emergency surgery after suffering a massive stroke .\n\nSummary:\nIsraeli political leaders united in prayer for Prime Minister Ariel Sharon, who faced emergency surgery following a massive stroke."", ""minister underwent emergency surgery after suffering a massive stroke .\n\nSummary:\nIsraeli political leaders united in prayer for Prime Minister Ariel Sharon, who was undergoing emergency surgery following a massive stroke."", ""minister underwent emergency surgery after suffering a massive stroke .\n\nSummary:\nIsraeli political leaders united in prayer for Prime Minister Ariel Sharon, who was undergoing emergency surgery following a massive stroke."", ""minister underwent emergency surgery after suffering a massive stroke .\n\nSummary:\nIsraeli political leaders united in prayer for Prime Minister Ariel Sharon, who was undergoing emergency surgery following a massive stroke."", ""minister underwent emergency surgery after suffering a massive stroke .\n\nSummary:\nPolitical leaders in Israel united in prayer for Prime Minister Ariel Sharon, who was undergoing emergency surgery following a massive stroke.""]"
israeli prime minister ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .,timeline of sharon era,"ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .

Summary:
Israeli PM Ariel Sharon faced an emergency operation following a massive stroke.","ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .

Summary:
Israeli PM Ariel Sharon faced an emergency operation following a massive stroke.",345,360,705,0.18797691731379018,0.23057782443081978,0.23057782443081978,0.08328165557796029,0.20154882273479358,"[""ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .\n\nSummary:\nIsraeli PM Ariel Sharon faced an emergency operation following a massive stroke."", ""ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .\n\nSummary:\nIsraeli Prime Minister Ariel Sharon underwent an emergency operation following a massive stroke."", ""ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .\n\nSummary:\nIsraeli PM Ariel Sharon faced an emergency operation due to a massive stroke."", ""ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .\n\nSummary:\nIsraeli PM Ariel Sharon was hospitalised for an emergency operation following a massive stroke."", ""ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .\n\nSummary:\nIsraeli PM Ariel Sharon underwent emergency surgery following a severe stroke.""]","[""ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .\n\nSummary:\nIsraeli PM Ariel Sharon faced an emergency operation following a massive stroke."", ""ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .\n\nSummary:\nIsraeli Prime Minister Ariel Sharon underwent an emergency operation following a massive stroke."", ""ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .\n\nSummary:\nIsraeli PM Ariel Sharon faced an emergency operation due to a massive stroke."", ""ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .\n\nSummary:\nIsraeli PM Ariel Sharon was hospitalised for an emergency operation following a massive stroke."", ""ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .\n\nSummary:\nIsraeli PM Ariel Sharon underwent emergency surgery following a severe stroke.""]"
human trafficking victims could be spared deportation from britain and get automatic permission to stay under government proposals revealed thursday .,human trafficking victims could get right to remain in britain,"from britain and get automatic permission to stay under government proposals revealed thursday .

Summary:
Government proposals unveiled on Thursday suggest that human trafficking victims may be exempt from deportation in Britain and granted automatic permission to stay.","from britain and get automatic permission to stay under government proposals revealed thursday .

Summary:
Government proposals unveiled on Thursday suggest that human trafficking victims may be exempt from deportation in Britain and granted automatic permission to stay.",350,355,705,0.18797691731379018,0.23057782443081978,0.23057782443081978,0.08328165557796029,0.20154882273479358,"[""from britain and get automatic permission to stay under government proposals revealed thursday .\n\nSummary:\nGovernment proposals revealed on Thursday suggest that human trafficking victims in Britain might be exempt from deportation and granted automatic permission to stay."", ""from britain and get automatic permission to stay under government proposals revealed thursday .\n\nSummary:\nGovernment proposals unveiled on Thursday suggest that human trafficking victims may be exempt from deportation in Britain and granted automatic permission to stay."", ""from britain and get automatic permission to stay under government proposals revealed thursday .\n\nSummary:\nUnder government proposals, human trafficking victims may be exempt from deportation in Britain, and automatically granted permission to stay."", ""from britain and get automatic permission to stay under government proposals revealed thursday .\n\nSummary:\nGovernment proposals announced Thursday suggest that human trafficking victims in Britain might avoid deportation and receive automatic permission to stay."", ""from britain and get automatic permission to stay under government proposals revealed thursday .\n\nSummary:\nUnder government proposals, human trafficking victims in Britain might avoid deportation and gain automatic permission to stay.""]","[""from britain and get automatic permission to stay under government proposals revealed thursday .\n\nSummary:\nGovernment proposals revealed on Thursday suggest that human trafficking victims in Britain might be exempt from deportation and granted automatic permission to stay."", ""from britain and get automatic permission to stay under government proposals revealed thursday .\n\nSummary:\nGovernment proposals unveiled on Thursday suggest that human trafficking victims may be exempt from deportation in Britain and granted automatic permission to stay."", ""from britain and get automatic permission to stay under government proposals revealed thursday .\n\nSummary:\nUnder government proposals, human trafficking victims may be exempt from deportation in Britain, and automatically granted permission to stay."", ""from britain and get automatic permission to stay under government proposals revealed thursday .\n\nSummary:\nGovernment proposals announced Thursday suggest that human trafficking victims in Britain might avoid deportation and receive automatic permission to stay."", ""from britain and get automatic permission to stay under government proposals revealed thursday .\n\nSummary:\nUnder government proposals, human trafficking victims in Britain might avoid deportation and gain automatic permission to stay.""]"
world number two rafael nadal is in doubt for this month 's australian open after withdrawing on thursday from next week 's lead-up sydney international tournament .,nadal pulls out of sydney international,"international tournament .

Summary:
Rafael Nadal, ranked second in the world, is uncertain to participate in the Australian Open this month, following his withdrawal from the Sydney International tournament on Thursday.","international tournament .

Summary:
Rafael Nadal, ranked second in the world, is uncertain to participate in the Australian Open this month, following his withdrawal from the Sydney International tournament on Thursday.",415,290,705,0.18797691731379018,0.23057782443081978,0.23057782443081978,0.08328165557796029,0.20154882273479358,"[""international tournament .\n\nSummary:\nRafael Nadal, world No. 2, is uncertain for the upcoming Australian Open after pulling out of the Sydney International tournament on Thursday."", ""international tournament .\n\nSummary:\nRafael Nadal, ranked second in the world, is uncertain to participate in the upcoming Australian Open after withdrawing from the Sydney International tournament."", ""international tournament .\n\nSummary:\nRafael Nadal, world number two, is in question for participating in the Australian Open this month, following his withdrawal from the Sydney International tournament on Thursday."", ""international tournament .\n\nSummary:\nRafael Nadal, ranked second in the world, is uncertain to participate in the Australian Open this month, following his withdrawal from the Sydney International tournament on Thursday."", ""international tournament .\n\nSummary:\nRafael Nadal, ranked world No. 2, is uncertain to participate in the Australian Open this month due to his withdrawal from the Sydney International tournament.""]","[""international tournament .\n\nSummary:\nRafael Nadal, world No. 2, is uncertain for the upcoming Australian Open after pulling out of the Sydney International tournament on Thursday."", ""international tournament .\n\nSummary:\nRafael Nadal, ranked second in the world, is uncertain to participate in the upcoming Australian Open after withdrawing from the Sydney International tournament."", ""international tournament .\n\nSummary:\nRafael Nadal, world number two, is in question for participating in the Australian Open this month, following his withdrawal from the Sydney International tournament on Thursday."", ""international tournament .\n\nSummary:\nRafael Nadal, ranked second in the world, is uncertain to participate in the Australian Open this month, following his withdrawal from the Sydney International tournament on Thursday."", ""international tournament .\n\nSummary:\nRafael Nadal, ranked world No. 2, is uncertain to participate in the Australian Open this month due to his withdrawal from the Sydney International tournament.""]"
"four-time all-star alexander mogilny was waived by new jersey on wednesday , one day after the devils welcomed back czech forward patrik elias .",mogilny odd man out as devils welcome back elias,"patrik elias .

Summary:
Alexander Mogilny, a four-time all-star, was waived by the New Jersey Devils. This occurred on Wednesday, a day after the team welcomed back Czech forward Patrik Elias.","patrik elias .

Summary:
Alexander Mogilny, a four-time all-star, was waived by the New Jersey Devils. This occurred on Wednesday, a day after the team welcomed back Czech forward Patrik Elias.",405,300,705,0.18797691731379018,0.23057782443081978,0.23057782443081978,0.08328165557796029,0.20154882273479358,"[""patrik elias .\n\nSummary:\nAlexander Mogilny, a four-time all-star, was waived by the New Jersey Devils on Wednesday. This occurred a day after the team had welcomed back Czech forward Patrik Elias."", ""patrik elias .\n\nSummary:\nAlexander Mogilny, a four-time all-star, was waived by the New Jersey Devils. This occurred on Wednesday, a day after the team welcomed Czech forward Patrik Elias back to the team."", ""patrik elias .\n\nSummary:\nAlexander Mogilny, a four-time all-star, was waived by the New Jersey Devils on Wednesday, following the team's welcome of Czech forward Patrik Elias."", ""patrik elias .\n\nSummary:\nAlexander Mogilny, a four-time all-star, was waived by the New Jersey Devils. This occurred on Wednesday, a day after the team welcomed back Czech forward Patrik Elias."", ""patrik elias .\n\nSummary:\nAlexander Mogilny, a four-time all-star, was waived by the New Jersey Devils. This occurred on Wednesday, a day after the team welcomed Czech forward Patrik Elias back to the team.""]","[""patrik elias .\n\nSummary:\nAlexander Mogilny, a four-time all-star, was waived by the New Jersey Devils on Wednesday. This occurred a day after the team had welcomed back Czech forward Patrik Elias."", ""patrik elias .\n\nSummary:\nAlexander Mogilny, a four-time all-star, was waived by the New Jersey Devils. This occurred on Wednesday, a day after the team welcomed Czech forward Patrik Elias back to the team."", ""patrik elias .\n\nSummary:\nAlexander Mogilny, a four-time all-star, was waived by the New Jersey Devils on Wednesday, following the team's welcome of Czech forward Patrik Elias."", ""patrik elias .\n\nSummary:\nAlexander Mogilny, a four-time all-star, was waived by the New Jersey Devils. This occurred on Wednesday, a day after the team welcomed back Czech forward Patrik Elias."", ""patrik elias .\n\nSummary:\nAlexander Mogilny, a four-time all-star, was waived by the New Jersey Devils. This occurred on Wednesday, a day after the team welcomed Czech forward Patrik Elias back to the team.""]"
