Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,mse,rmse,pearson_coeff,spearman_coeff
text1: A young boy jumping into a lake. text2: The boy is jumping into a lake.,4.5999999046,2.0,": A young boy jumping into a lake. text2: The boy is jumping into a lake.

Score:
4.5",88,31,119,0.02494670662417775,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A black dog is chasing two birds on the shore of the ocean. text2: A dog is running along the beach beside the ocean.,2.5999999046,3.5,"A dog is running along the beach beside the ocean.

Score:
3.5",97,22,119,0.02494670662417775,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A man and a woman on a bench. text2: A man and woman sit on a park bench.,3.5999999046,2.0,"on a bench. text2: A man and woman sit on a park bench.

Score:
4.5",91,28,119,0.02494670662417775,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: The brown dog is laying down on a blue sheet. text2: A brown dog and two black dogs in an overgrown grassy field.,0.8000000119,3.5,"black dogs in an overgrown grassy field.

Score:
3.5",98,21,119,0.02494670662417775,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two dogs fighting in the snow. text2: Two dogs standing in the snow.,2.4000000954,1.0,"pair:
text1: Two dogs fighting in the snow. text2: Two dogs standing in the snow.

Score:
3.5",86,33,119,0.02494670662417775,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: The man and two young boys jump on a trampoline. text2: A man and two boys are bouncing on a trampoline.,4.8000001907,4.5,"A man and two boys are bouncing on a trampoline.

Score:
4.5",96,23,119,0.02494670662417775,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A man practicing boxing text2: A man practices boxing,5.0,1.0,"Text pair:
text1: A man practicing boxing text2: A man practices boxing

Score:
4.5",81,29,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: The girl with the blue bucket splashes beneath the pier. text2: The girl in the ski jacket is walking near the buildings.,0.400000006,1.5,"the buildings.

Score:
Score: 1.5",96,14,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A group of people stand in the sand looking out at the water. text2: A group of people are standing on the beach in front of some boats.,3.2000000477,4.5,Score: 4.5,101,9,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A black dog is running after a white dog in the snow. text2: Black dog chasing brown dog through snow,1.7999999523,3.5,"chasing brown dog through snow

Score:
3.5",93,17,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A small white dog running across a lawn. text2: A small white dog running,3.2000000477,2.0,"a lawn. text2: A small white dog running

Score:
Score: 4.5",87,23,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: The white and brown dog is running quickly through the grass. text2: The big white dog is running in the grass.,3.4000000954,3.5,"running in the grass.

Score:
3.5",94,16,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A black dog is running in the grass. text2: The black dog is running through the grass.,4.8000001907,4.5,"The black dog is running through the grass.

Score:
4.5",90,20,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A black and white dog swimming in clear water. text2: A small black and white dog is swimming in water.,4.1999998093,4.5,"dog is swimming in water.

Score:
4.5",93,17,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Black and white dog running through water. text2: A black and white dog is running through grass.,2.5999999046,3.5,"black and white dog is running through grass.

Score:
3.5",90,20,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: two dogs running in the snow text2: A dog laying in the snow.,2.2000000477,2.0,"running in the snow text2: A dog laying in the snow.

Score:
3.5",85,25,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A golden dog is running through the snow. text2: A pack of sled dogs pulling a sled through a town.,1.3999999762,3.5,"a sled through a town.

Score:
3.5",93,17,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: A skateboarder on a city street. text2: A skateboarder in the air at a big, outdoor ramp.",2.5999999046,3.5,"a big, outdoor ramp.

Score:
3.5",93,17,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A girl bounces in a bounce house. text2: A girl dances like a man in costume,1.2000000477,3.5,"A girl dances like a man in costume

Score:
3.5",90,20,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A brown and white dog is catching a tennis ball while standing on its hind legs. text2: the brown and white dog is carrying a stick in his mouth.,1.7999999523,3.5,3.5,102,8,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: a wet black dog with a red collar is in the river text2: A black dog with a red collar wading through the water.,4.0,4.5,"water.

Score:
Score: 4.5",97,13,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two people are walking by the ocean. text2: Two men in fleeces and hats looking at the camera.,0.400000006,3.5,"and hats looking at the camera.

Score:
3.5",92,18,110,0.023496704186982242,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two little girls in pink are dancing. text2: Two ladies jogging on a path near the waterfront.,0.0,2.0,". text2: Two ladies jogging on a path near the waterfront.

Score:
Score: 1.5",90,25,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A woman in jeans plays a video game in front of a large screen. text2: A man and a woman are posing for a photograph in front of a yellow flower-bed.,0.400000006,1.5,":
Score: 1.5",105,10,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two people walking along the shore at sunset. text2: Two people walking along the beach at sunset towarn a group of people.,3.0,3.0,"sunset towarn a group of people.

Score:
Score: 3.0",96,19,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A black dog is running through the snow. text2: The black and brown dog is running through the snow.,4.0,3.5,": The black and brown dog is running through the snow.

Score:
3.5",92,23,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A woman in a pink bikini is laying on a deck lounge chair that is covered with a pink towel. text2: A woman in a white shirt and black skirt on a tennis court.,1.3999999762,1.0,Score: 1.0,107,8,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Three people stand in an outdoor glass structure. text2: A girl stands high on an obstacle course platform.,0.400000006,2.0,"text2: A girl stands high on an obstacle course platform.

Score:
Score: 1.5",91,24,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A group of people are at a convention waving American flags. text2: A crowd of people at an outdoor event,2.4000000954,2.0,"2: A crowd of people at an outdoor event

Score:
3.5",93,22,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A boy skateboards down the railing of some graffiti stairs text2: A skateboarder is jumping over an obstacle in front of a white house.,2.7999999523,3.5,"front of a white house.

Score:
3.5",98,17,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A white dog is running through the water at a beach text2: A white dog is running through the water onto the shore.,4.5999999046,4.5,"is running through the water onto the shore.

Score:
Score: 4.5",95,20,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A man and woman blow bubbles. text2: A man and a woman in glasses blow bubbles.,4.1999998093,2.0,"bubbles. text2: A man and a woman in glasses blow bubbles.

Score:
3.5",89,26,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: a skateboard performs a trick off a quarter pipe. text2: A skateboarder attempts to do a trick over a homemade ramp.,3.2000000477,3.5,"to do a trick over a homemade ramp.

Score:
3.5",95,20,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A woman and a man are amused by headphones. text2: A man and a woman resting after exercise.,1.2000000477,2.0,". text2: A man and a woman resting after exercise.

Score:
3.5",91,24,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two girls walking in the ocean. text2: two girls walking in the street,1.7999999523,2.0,": Two girls walking in the ocean. text2: two girls walking in the street

Score:
3.5",86,29,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Boat sails in rough water. text2: A man is kayaking in rough waters.,2.5999999046,2.0,"sails in rough water. text2: A man is kayaking in rough waters.

Score:
3.5",87,28,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Three dogs are playing in the white snow. text2: Two dogs are playing in the grass.,1.6000000238,2.0,"the white snow. text2: Two dogs are playing in the grass.

Score:
3.5",89,26,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A man in red swim trunks playing volleyball. text2: A man and woman sitting on a motorcycle.,0.0,2.0,". text2: A man and woman sitting on a motorcycle.

Score:
Score: 1.0",91,24,115,0.02475582687475253,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two people in snowsuits laying in the snow making snow angels text2: Two children lying in the snow making snow angels,3.7999999523,3.5,"snow making snow angels

Score:
3.5",95,16,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A little blonde girl is standing in front of a water fountain. text2: A young girl standing in front of a fountain,4.0,4.5,"front of a fountain

Score:
4.5",95,16,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A boy riding on a swing. text2: A young boy riding in a swing.,4.8000001907,2.0,"swing. text2: A young boy riding in a swing.

Score:
4.5",87,24,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A black dog running through the snow. text2: A black dog runs through the water.,2.4000000954,2.0,". text2: A black dog runs through the water.

Score:
3.5",88,23,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A black dog walking beside a pool. text2: A black dog is walking along the side of a pool.,5.0,4.5,"walking along the side of a pool.

Score:
4.5",92,19,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: The man is wearing a black shirt and hat and smiling. text2: A man is lifting a little girl above his head.,0.0,2.0,"girl above his head.

Score:
Score: 2.0",95,16,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A man and a woman are riding bikes on a street. text2: A man and woman are riding bicycles across a junction in the city.,3.5999999046,4.5,"city.

Score:
Score: 4.5",98,13,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two dogs in the snow text2: Two dogs play in the grass.,2.4000000954,2.0,": Two dogs in the snow text2: Two dogs play in the grass.

Score:
3.5",84,27,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Three dogs playing in the snow. text2: Three dogs run in the snow.,4.1999998093,2.0,"in the snow. text2: Three dogs run in the snow.

Score:
3.5",86,25,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: The boy in the orange shirt is throwing the ball. text2: The black and white muzzled dog is leaping above the grass.,0.200000003,1.0,"grass.

Score:
Score: 1.0",98,13,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Several people are sitting around a fire at night. text2: A group of people sit around a blazing fire at night.,4.1999998093,4.5,"a blazing fire at night.

Score:
Score: 4.5",94,17,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two dogs fighting in the snow. text2: Two dogs play in the snow.,3.2000000477,2.0,"in the snow. text2: Two dogs play in the snow.

Score:
3.5",86,25,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A group of people are in the water. text2: A group of people ride in a race,0.6000000238,2.0,": A group of people ride in a race

Score:
Score: 2.0",90,21,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two dogs are sniffing something in the rocks. text2: Two dogs running down a path in the woods.,1.6000000238,3.5,"running down a path in the woods.

Score:
3.5",92,19,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A black dog lays in the sand. text2: Kids play in the water,0.0,2.0,"lays in the sand. text2: Kids play in the water

Score:
0.0",86,25,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A man dressed in black wearing a hat and glasses in front of a red wall. text2: A woman in a white shirt standing in front of a brick wall.,1.3999999762,3.0,3.0,103,8,111,0.023642169249797007,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A man helps a boy ride a bike. text2: The man helps the boy ride a bike.,4.8000001907,2.0,"ride a bike. text2: The man helps the boy ride a bike.

Score:
4.5",90,27,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: The two dogs are playing fetch in the snow. text2: The dogs play in the snow.,4.0,2.0,"are playing fetch in the snow. text2: The dogs play in the snow.

Score:
Score: 4.0",89,28,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two dogs are playing on the beach together. text2: Two black dogs are playing in a grass.,3.0,2.0,"the beach together. text2: Two black dogs are playing in a grass.

Score:
3.5",90,27,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two tan and white dogs and one tan dog racing down the beach near the water. text2: Lady in a pink Tinkerbell jacket stands next to the railing and looks out at the water.,0.200000003,1.0,Score: 1.0,109,8,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A man is riding a bicycle on a dirt path. text2: Two dogs running along dirt path.,1.6000000238,2.0,"bicycle on a dirt path. text2: Two dogs running along dirt path.

Score:
Score: 1.5",90,27,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A seated young woman in a hat is reading at a coffee shop. text2: a woman enjoying her reading at a coffee shop,4.4000000954,3.5,"a woman enjoying her reading at a coffee shop

Score:
3.5",96,21,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A black and white dog is running through the grass. text2: The black and white dog is running on the grass.,4.8000001907,4.5,": The black and white dog is running on the grass.

Score:
4.5",94,23,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A woman stands with her arms out at her sides while another takes a picture. text2: A man stands in a crowd holding a white object.,0.400000006,2.0,"a crowd holding a white object.

Score:
Score: 2.0",99,18,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Many people are on the beach, near a building with flags flying. text2: A busy beach has people scattered on it watching the sky.",2.4000000954,3.5,"people scattered on it watching the sky.

Score:
Score: 3.5",98,19,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Black and white dog running through water. text2: A tan and white dog runs through water.,3.0,2.0,"dog running through water. text2: A tan and white dog runs through water.

Score:
Score: 4.5",89,28,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Three clowns in bright, multi-colored costumes. text2: Three women in brightly colored dresses.",2.0,2.0,"in bright, multi-colored costumes. text2: Three women in brightly colored dresses.

Score:
3.5",89,28,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two beige dogs play in the grass. text2: two tan dogs play in the grass,4.5999999046,2.0,"beige dogs play in the grass. text2: two tan dogs play in the grass

Score:
4.5",88,29,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A dog and a red ball in the air. text2: A dog digs a hole in a yard.,1.0,2.0,"the air. text2: A dog digs a hole in a yard.

Score:
3.5",91,26,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A dog jogs through the grass. text2: a dog trots through the grass.,5.0,2.0,"dog jogs through the grass. text2: a dog trots through the grass.

Score:
4.5",88,29,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Group of little girls and a dog standing on the road. text2: a group of people white water rafting in a blue raft.,1.3999999762,1.0,"white water rafting in a blue raft.

Score:
Score: 1.0",97,20,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A man in a grey suit kneels in front of a woman in a white dress. text2: A woman in red with a beer followed by a man in white.,0.0,1.0,"white.

Score:
Score: 1.0",104,13,117,0.02478646643794491,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: A brown and white dog with a pink Frisbee in it's mouth is humping over a man's back. text2: a dog with a Frisbee in its mouth, jumps over a man.",3.0,3.5,Score: 3.5,112,8,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A dog and cat laying down together. text2: Two grey dogs are carrying a stick in the water.,0.6000000238,2.0,"laying down together. text2: Two grey dogs are carrying a stick in the water.

Score:
Score: 2.0",91,29,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A family is playing on the beach with their dog. text2: A naked little girl being thrown into the air.,0.0,2.0,"their dog. text2: A naked little girl being thrown into the air.

Score:
Score: 1.0",93,27,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: a dog runs through the long grass. text2: A dog lays down in the long green grass.,2.5999999046,2.0,"runs through the long grass. text2: A dog lays down in the long green grass.

Score:
3.5",90,30,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A group of people are camping out on some rocks. text2: A group of people are standing beside a fire truck.,1.2000000477,2.0,". text2: A group of people are standing beside a fire truck.

Score:
Score: 1.5",94,26,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: There is a black dog jumping into a swimming pool. text2: A black dog is leaping into a swimming pool.,5.0,2.0,". text2: A black dog is leaping into a swimming pool.

Score:
4.5",94,26,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Three dogs playing in the snow while one dog wears a jacket. text2: Three dogs playing in the snow, with a city in the background.",3.4000000954,3.5,"the snow, with a city in the background.

Score:
3.5",99,21,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A group of people in boats racing towards the shore. text2: A group of people stand together and pose in front of a house.,0.8000000119,3.0,"of people stand together and pose in front of a house.

Score:
3.0",97,23,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: A crowd of people stand on a rural road, a field behind them, a forest in front. text2: A bunch of people standing next to a car with it's trunk open.",0.8000000119,3.5,"open.

Score:
3.5",107,13,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A Japanese swordsman jumps into the air. text2: A woman is getting her dog to jump in the air.,1.0,2.0,". text2: A woman is getting her dog to jump in the air.

Score:
3.5",93,27,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A man wearing US flag boxer shorts is standing on a stairway. text2: A woman wearing a white shirt stands on the street.,0.0,1.0,": A woman wearing a white shirt stands on the street.

Score:
Score: 1.0",97,23,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A group of seven people are rafting in the rapids in a green boat. text2: A group of people are standing and sitting around on the ground at night.,0.0,2.0,"the ground at night.

Score:
Score: 2.0",104,16,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A man with long hair is looking through a camera. text2: A man with sunglasses looking straight ahead.,2.0,2.0,"hair is looking through a camera. text2: A man with sunglasses looking straight ahead.

Score:
3.5",91,29,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: The black and brown dog is playing in the yard. text2: The black and tan dog is chasing something he has spotted.,2.4000000954,2.0,"2: The black and tan dog is chasing something he has spotted.

Score:
3.5",95,25,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A boy is jumping into the water with a ball in his hand. text2: A little boy swimming underwater with a toy in his hand.,2.2000000477,3.5,"little boy swimming underwater with a toy in his hand.

Score:
3.5",98,22,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A person wearing scuba gear is swimming underwater water. text2: A person is scuba diving in very clear blue water.,3.7999999523,2.0,"2: A person is scuba diving in very clear blue water.

Score:
3.5",95,25,120,0.02493425887587364,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: This dog is jumping through the water. text2: Two dogs running through the water on a beach.,2.2000000477,2.0,"jumping through the water. text2: Two dogs running through the water on a beach.

Score:
3.5",90,29,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: a young girl smiling with her head upside down text2: A girl poses with her head upside down.,4.5999999046,2.0,"smiling with her head upside down text2: A girl poses with her head upside down.

Score:
3.5",90,29,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two women holding checkered flags near an orange car. text2: Two ladies in skimpy clothes pose next to an old fashioned car.,2.7999999523,3.5,"skimpy clothes pose next to an old fashioned car.

Score:
3.5",97,22,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A hockey player looks intently downward. text2: A hockey player during a game.,2.0,1.0,"text1: A hockey player looks intently downward. text2: A hockey player during a game.

Score:
Score: 3.0",87,32,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two brown dogs chase each other in the snow. text2: Two brown dogs are playing with each other in the snow.,4.1999998093,2.0,"2: Two brown dogs are playing with each other in the snow.

Score:
4.5",94,25,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Children are playing on a trampoline in the snow. text2: Several children and jumping on a trampoline in the snow.,4.5,4.5,": Several children and jumping on a trampoline in the snow.

Score:
Score: 4.5",95,24,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A dog with a stick follows another dog through the water. text2: A four wheel drive car is driving through the mud.,0.0,2.0,"2: A four wheel drive car is driving through the mud.

Score:
Score: 1.0",95,24,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A black and brown dog is chewing on a large stick. text2: A black and white dog playing in the sand.,1.7999999523,2.0,". text2: A black and white dog playing in the sand.

Score:
3.5",94,25,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two black dogs playing in the grass. text2: Two dogs play in the grass.,4.1999998093,1.0,"text1: Two black dogs playing in the grass. text2: Two dogs play in the grass.

Score:
4.5",87,32,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two boys are jumping into a pool. text2: Two boys are in midair jumping into an inground pool.,4.1999998093,2.0,"2: Two boys are in midair jumping into an inground pool.

Score:
4.5",93,26,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A group of men walk and hang onto ropes. text2: A group of men play a college football game.,1.3999999762,2.0,"onto ropes. text2: A group of men play a college football game.

Score:
Score: 2.0",92,27,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A black person in black and red is sleeping on a bench with an open black umbrella. text2: A man sitting up taking a nap on a park bench with an open umbrella protecting him from the sun.,3.5999999046,3.5,Score: 3.5,111,8,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A man with a grey beard rides his bike on the beach of the ocean. text2: A spotted dog stands on his hind legs to catch a ball on the beach.,0.6000000238,1.0,"on the beach.

Score:
Score: 1.0",104,15,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A Golden Retriever jumping off a wood porch. text2: A golden retriever is jumping off a wooden porch,5.0,2.0,"text2: A golden retriever is jumping off a wooden porch

Score:
Score: 5.0",94,25,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A man is skating down a set of stairs. text2: The man is skiing down a snowy hill.,0.8000000119,2.0,"a set of stairs. text2: The man is skiing down a snowy hill.

Score:
3.5",91,28,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A lady with a yellow outfit is in the air above the bed in a yellow room. text2: A dog with a red leash still attached chases over the grass toward a tennis ball.,0.0,1.0,"Score:
Score: 1.0",108,11,119,0.02505204506269365,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
