Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,rouge1,rouge2,rougeL
"canada advised its nationals wednesday to avoid non-essential travel to nepal , following the resumption of a maoist rebel insurgency in the himalayan kingdom .",canada recommends avoiding travel to nepal,"ist rebel insurgency in the himalayan kingdom .

Summary:
Canada advised its citizens to refrain from non-essential travel to Nepal due to the resumption of Maoist rebel activities in the region.","ist rebel insurgency in the himalayan kingdom .

Summary:
Canada advised its citizens to refrain from non-essential travel to Nepal due to the resumption of Maoist rebel activities in the region.",82,60,142,0.09931107787633664,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"us auto sales will likely be weaker in #### , a senior executive at ford motor company said wednesday .",ford executive sees weaker us auto sales in ####,".

Input:
us auto sales will likely be weaker in #### , a senior executive at ford motor company said wednesday .

Summary:
Senior Ford executive predicts weaker US auto sales in ####.",".

Input:
us auto sales will likely be weaker in #### , a senior executive at ford motor company said wednesday .

Summary:
Senior Ford executive predicts weaker US auto sales in ####.",68,74,142,0.09931107787633664,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
the united states on wednesday welcomed beijing 's early release of a chinese journalist jailed for exposing top-level graft but said it remain concerned over the lack of freedom in the world 's most populous nation .,us welcomes chinese journalist 's release highlights freedom concerns,"populous nation .

Summary:
The U.S. welcomed China's early release of a journalist who exposed corruption. However, the U.S. expressed ongoing concern about the lack of freedom in China.","populous nation .

Summary:
The U.S. welcomed China's early release of a journalist who exposed corruption. However, the U.S. expressed ongoing concern about the lack of freedom in China.",89,53,142,0.09931107787633664,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"two bank workers on wednesday admitted stealing almost ###,### pounds -lrb- ###,### euros -rrb- from the accounts of three former manchester city footballers .",two bankers admit theft from city players,"three former manchester city footballers .

Summary:
Two bank workers confessed to stealing nearly ###,### pounds from the accounts of three ex-Manchester City footballers.","three former manchester city footballers .

Summary:
Two bank workers confessed to stealing nearly ###,### pounds from the accounts of three ex-Manchester City footballers.",84,58,142,0.09931107787633664,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"israeli prime minister ariel sharon was admitted to hospital early for a planned heart procedure after feeling unwell wednesday evening , his office said .",unwell sharon admitted to hospital early,"heart procedure after feeling unwell wednesday evening , his office said .

Summary:
Israeli PM Ariel Sharon admitted to hospital for a planned heart procedure, following unwellness on Wednesday evening.","heart procedure after feeling unwell wednesday evening , his office said .

Summary:
Israeli PM Ariel Sharon admitted to hospital for a planned heart procedure, following unwellness on Wednesday evening.",78,64,142,0.09931107787633664,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"sales of hybrid UNK vehicles in the united states should more than triple over the next seven years , a leading research firm said wednesday .",us hybrid vehicle sales expect to more than triple in seven years,"more than triple over the next seven years , a leading research firm said wednesday .

Summary:
Hybrid UNK vehicle sales in the U.S. are expected to more than triple over the next seven years, according to a leading research firm.","more than triple over the next seven years , a leading research firm said wednesday .

Summary:
Hybrid UNK vehicle sales in the U.S. are expected to more than triple over the next seven years, according to a leading research firm.",75,67,142,0.09931107787633664,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
the los angeles dodgers acquired south korean right-hander jae seo from the new york mets on wednesday in a four-player swap .,korea 's seo headed to dodgers from mets,"ae seo from the new york mets on wednesday in a four-player swap .

Summary:
The Los Angeles Dodgers acquired South Korean pitcher Jae Seo from the New York Mets in a four-player trade on Wednesday.","ae seo from the new york mets on wednesday in a four-player swap .

Summary:
The Los Angeles Dodgers acquired South Korean pitcher Jae Seo from the New York Mets in a four-player trade on Wednesday.",78,65,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"teenage hollywood starlet lindsay lohan , who was rushed to hospital this week after suffering an asthma attack , has admitted fighting a fierce battle with the eating disorder bulimia .",hollywood starlet lindsay lohan admits bulimia battle,"fierce battle with the eating disorder bulimia .

Summary:
Lindsay Lohan, a teenage Hollywood starlet, was hospitalized for an asthma attack. She has also confessed to battling bulimia.","fierce battle with the eating disorder bulimia .

Summary:
Lindsay Lohan, a teenage Hollywood starlet, was hospitalized for an asthma attack. She has also confessed to battling bulimia.",85,58,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"the white house vigorously rejected wednesday suggestions that us soldiers in iraq do not hesitate to fire on civilians , after a bombing killed eight iraqi non-combatants , including two children .",us insists soldiers act with restraint to protect civilians,"non-combatants , including two children .

Summary:
The White House denied claims that US soldiers in Iraq frequently fire on civilians, following a bombing that killed eight Iraqi non-combatants, including two children.","non-combatants , including two children .

Summary:
The White House denied claims that US soldiers in Iraq frequently fire on civilians, following a bombing that killed eight Iraqi non-combatants, including two children.",86,57,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"the us special envoy to multilateral talks aimed at ending north korea 's nuclear weapons drive has quit , the state department said wednesday amid reported divisions within the administration over the nuclear issue .",us special envoy to korean nuclear talks quits,"divisions within the administration over the nuclear issue .

Summary:
The U.S. Special Envoy for multilateral talks to end North Korea's nuclear weapons program has resigned, according to the State Department. The resignation comes amidst reported internal divisions within the administration over the nuclear issue.","divisions within the administration over the nuclear issue .

Summary:
The U.S. Special Envoy for multilateral talks to end North Korea's nuclear weapons program has resigned, according to the State Department. The resignation comes amidst reported internal divisions within the administration over the nuclear issue.",86,57,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"at least two people have tested positive for the bird flu virus in eastern turkey , health minister recep akdag told a news conference wednesday .",two test positive for bird flu virus in turkey,"the bird flu virus in eastern turkey , health minister recep akdag told a news conference wednesday .

Summary:
Two individuals in eastern Turkey have tested positive for the bird flu virus, according to Health Minister Recep Akdag, who announced this at a news conference on Wednesday.","the bird flu virus in eastern turkey , health minister recep akdag told a news conference wednesday .

Summary:
Two individuals in eastern Turkey have tested positive for the bird flu virus, according to Health Minister Recep Akdag, who announced this at a news conference on Wednesday.",75,68,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"britain 's un envoy on wednesday urged stronger international support , including greater eu funding , for the african union -lrb- au -rrb- peacekeeping mission in sudan 's troubled darfur region to improve security on the ground .",britain urges stronger international support for au in darfur,"The UK's UN envoy called for enhanced international backing, including increased EU funding, to bolster the African Union's peacekeeping efforts in Sudan's Darfur region, aiming to improve ground security.","The UK's UN envoy called for enhanced international backing, including increased EU funding, to bolster the African Union's peacekeeping efforts in Sudan's Darfur region, aiming to improve ground security.",98,45,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"australian foreign minister alexander downer called wednesday for the reform of the un security council and expressed support for brazil , india , japan and an african country to join the council .",australia backs brazil others for un security council,"japan and an african country to join the council .

Summary:
Australian Foreign Minister Alexander Downer advocated for the reform of the UN Security Council on Wednesday. He expressed support for Brazil, India, Japan, and an African country to become members of the council.","japan and an african country to join the council .

Summary:
Australian Foreign Minister Alexander Downer advocated for the reform of the UN Security Council on Wednesday. He expressed support for Brazil, India, Japan, and an African country to become members of the council.",85,58,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"two egyptian border guards were killed wednesday in clashes with palestinian militants near the rafah crossing on the border with gaza , a medical source said .",two egyptian guards killed on border with gaza,"ah crossing on the border with gaza , a medical source said .

Summary:
Two Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on the Gaza border, according to a medical source.","ah crossing on the border with gaza , a medical source said .

Summary:
Two Egyptian border guards were killed in clashes with Palestinian militants near the Rafah crossing on the Gaza border, according to a medical source.",81,62,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"stephen harper and his conservative party pulled ahead of prime minister paul martin 's liberals wednesday , weeks before canada 's federal election on january ## , according to the latest poll .",conservatives gain momentum ahead of ruling liberals,"uary ## , according to the latest poll .

Summary:
Stephen Harper's Conservative Party leads over Prime Minister Paul Martin's Liberals in a recent poll, weeks before Canada's federal election.","uary ## , according to the latest poll .

Summary:
Stephen Harper's Conservative Party leads over Prime Minister Paul Martin's Liberals in a recent poll, weeks before Canada's federal election.",86,57,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
dutch bank abn amro was hit wednesday with its second us fine in two months after settling a government probe into its mortgage lending in the industrial state of michigan .,abn amro hit with second us fine,"into its mortgage lending in the industrial state of michigan .

Summary:
ABN AMRO, a Dutch bank, faced its second U.S. fine in two months. This penalty followed the bank's resolution of a government investigation into its mortgage lending practices in Michigan.","into its mortgage lending in the industrial state of michigan .

Summary:
ABN AMRO, a Dutch bank, faced its second U.S. fine in two months. This penalty followed the bank's resolution of a government investigation into its mortgage lending practices in Michigan.",83,60,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"the buffalo bills sacked tom donahoe as president and general manager on wednesday , fulfilling expectations of a shake-up after another failure to make the national football league playoffs .",nfl 's bills shake up front office,"a shake-up after another failure to make the national football league playoffs .

Summary:
The Buffalo Bills fired Tom Donahoe as president and GM, following another missed NFL playoff opportunity.","a shake-up after another failure to make the national football league playoffs .

Summary:
The Buffalo Bills fired Tom Donahoe as president and GM, following another missed NFL playoff opportunity.",81,62,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
tottenham sealed a miserable festive period for a toothless manchester city here wednesday with a #-# win thanks to goals from their confident striking duo of ahmed mido and robbie keane .,spurs compound manchester city woes,"o and robbie keane .

Summary:
Tottenham ended Manchester City's festive campaign with a #-# victory, thanks to goals from the Spurs' striking pair, Ahmed Mido and Robbie Keane.","o and robbie keane .

Summary:
Tottenham ended Manchester City's festive campaign with a #-# victory, thanks to goals from the Spurs' striking pair, Ahmed Mido and Robbie Keane.",88,55,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"the dollar fell to a two-month low against the euro wednesday on expectations that us interest rates will soon stop going up , depriving the greenback of its biggest investment appeal .",us rate outlook sends dollar to two-month low against euro,", depriving the greenback of its biggest investment appeal .

Summary:
The dollar dropped to a two-month low against the euro, driven by expectations of a halt in rising US interest rates, which diminishes the dollar's investment appeal.",", depriving the greenback of its biggest investment appeal .

Summary:
The dollar dropped to a two-month low against the euro, driven by expectations of a halt in rising US interest rates, which diminishes the dollar's investment appeal.",83,60,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"two top us movie groups picked their #### awards nominees wednesday , with gay drama `` brokeback mountain , '' george clooney 's `` good night and good '' luck and `` crash '' taking early leads in the oscars race .",top us movie groups pick awards nominees as oscars loom,"Summary:
Top US movie groups announced their Oscar nominees, with ""Brokeback Mountain,"" ""Good Night and Good Luck,"" and ""Crash"" leading the Oscar race.","Summary:
Top US movie groups announced their Oscar nominees, with ""Brokeback Mountain,"" ""Good Night and Good Luck,"" and ""Crash"" leading the Oscar race.",95,48,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"right fielder jeromy burnitz inked a one-year , #.# million-dollar contract with the pittsburgh pirates on wednesday , a week after he was reported as close to a deal with baltimore .",pirates ink outfielder burnitz to one-year deal,"deal with baltimore .

Summary:
Jeromy Burnitz signed a one-year, $#.# million contract with the Pittsburgh Pirates, following a reported near-deal with the Baltimore Orioles.","deal with baltimore .

Summary:
Jeromy Burnitz signed a one-year, $#.# million contract with the Pittsburgh Pirates, following a reported near-deal with the Baltimore Orioles.",90,53,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
us president george w. bush said late wednesday that he and the first lady shared `` the concerns of the israeli people about prime minister ariel sharon 's health '' and were praying for his recovery .,bush says he shares israelis concern over sharon,"his recovery .

Summary:
President George W. Bush expressed concerns over Prime Minister Ariel Sharon's health, along with the First Lady, and prayed for his recovery.","his recovery .

Summary:
President George W. Bush expressed concerns over Prime Minister Ariel Sharon's health, along with the First Lady, and prayed for his recovery.",92,51,143,0.09485841349851398,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"the prime minister of burkina faso , UNK ernest yonli , has handed in his resignation to president blaise compaore , the president 's office announced wednesday .",burkina faso 's prime minister resigns,":
Burkina Faso's Prime Minister, Ernest Yonli, has resigned and submitted his resignation to President Blaise Compaoré, as announced by the president's office on Wednesday.",":
Burkina Faso's Prime Minister, Ernest Yonli, has resigned and submitted his resignation to President Blaise Compaoré, as announced by the president's office on Wednesday.",87,51,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"a top hollywood event promoter is seeking a court order to stop socialite and hotel heiress paris hilton from allegedly harassing him and threatening his life , court documents showed wednesday .",man seeks stay-away order against paris hilton,"nesday .

Summary:
A top Hollywood event promoter is seeking a court order to halt Paris Hilton's alleged harassment and threats against the promoter, as revealed in court documents.","nesday .

Summary:
A top Hollywood event promoter is seeking a court order to halt Paris Hilton's alleged harassment and threats against the promoter, as revealed in court documents.",84,54,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"the un security council will hold a ministerial session on the situation in africa 's great lakes region late this month , UNK 's un envoy augustine UNK said wednesday .",security council to hold ministerial session on africa 's great lakes,".

Summary:
The UN Security Council is scheduled to hold a ministerial session focused on the situation in Africa's Great Lakes region, set to take place later this month. The UN's special envoy, Augustine UNK, made this announcement on Wednesday.",".

Summary:
The UN Security Council is scheduled to hold a ministerial session focused on the situation in Africa's Great Lakes region, set to take place later this month. The UN's special envoy, Augustine UNK, made this announcement on Wednesday.",85,53,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
political leaders in israel united in prayers for ariel sharon on thursday as the prime minister underwent emergency surgery after suffering a massive stroke .,israeli leaders unite in prayer for ailing sharon,"minister underwent emergency surgery after suffering a massive stroke .

Summary:
Israeli political leaders united in prayer for Prime Minister Ariel Sharon, who was undergoing emergency surgery following a massive stroke.","minister underwent emergency surgery after suffering a massive stroke .

Summary:
Israeli political leaders united in prayer for Prime Minister Ariel Sharon, who was undergoing emergency surgery following a massive stroke.",76,62,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
israeli prime minister ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .,timeline of sharon era,"ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .

Summary:
Israeli PM Ariel Sharon underwent emergency surgery following a massive stroke.","ariel sharon was undergoing an emergency operation thursday after suffering a massive stroke .

Summary:
Israeli PM Ariel Sharon underwent emergency surgery following a massive stroke.",69,69,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
human trafficking victims could be spared deportation from britain and get automatic permission to stay under government proposals revealed thursday .,human trafficking victims could get right to remain in britain,"from britain and get automatic permission to stay under government proposals revealed thursday .

Summary:
Under government proposals, human trafficking victims in Britain may avoid deportation and receive automatic permission to stay.","from britain and get automatic permission to stay under government proposals revealed thursday .

Summary:
Under government proposals, human trafficking victims in Britain may avoid deportation and receive automatic permission to stay.",70,68,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
world number two rafael nadal is in doubt for this month 's australian open after withdrawing on thursday from next week 's lead-up sydney international tournament .,nadal pulls out of sydney international,"international tournament .

Summary:
Rafael Nadal, ranked second in the world, is uncertain about participating in the Australian Open this month, following his withdrawal from the Sydney International tournament on Thursday.","international tournament .

Summary:
Rafael Nadal, ranked second in the world, is uncertain about participating in the Australian Open this month, following his withdrawal from the Sydney International tournament on Thursday.",83,55,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"four-time all-star alexander mogilny was waived by new jersey on wednesday , one day after the devils welcomed back czech forward patrik elias .",mogilny odd man out as devils welcome back elias,"patrik elias .

Summary:
Alexander Mogilny, a four-time all-star, was waived by the New Jersey Devils on Wednesday, following the team's welcome of Czech forward Patrik Elias.","patrik elias .

Summary:
Alexander Mogilny, a four-time all-star, was waived by the New Jersey Devils on Wednesday, following the team's welcome of Czech forward Patrik Elias.",81,57,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"finance minister ehud olmert will chair an emergency meeting of the israeli cabinet on thursday after prime minister ariel sharon suffered a massive stroke , public television reported .",olmert to chair emergency israel cabinet meet,"reported .

Summary:
Finance Minister Ehud Olmert will lead an emergency Israeli cabinet meeting on Thursday, following Prime Minister Ariel Sharon's stroke, as reported by public television.","reported .

Summary:
Finance Minister Ehud Olmert will lead an emergency Israeli cabinet meeting on Thursday, following Prime Minister Ariel Sharon's stroke, as reported by public television.",84,54,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"hollywood actor nick nolte has successfully completed three years of probation imposed for driving under the influence of drugs , a judge ruled on wednesday .",us actor nick nolte ends UNK,"drugs , a judge ruled on wednesday .

Summary:
Hollywood actor Nick Nolte has completed three years of probation for a DUI drug offense, as ruled by a judge on Wednesday.","drugs , a judge ruled on wednesday .

Summary:
Hollywood actor Nick Nolte has completed three years of probation for a DUI drug offense, as ruled by a judge on Wednesday.",77,61,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"south korea 's consumer confidence topped the benchmark ###-point level for the first time in eight months in december , reflecting the country 's solid economic recovery , official data showed thursday .",skorea 's consumer confidence tops benchmark ###,"Summary:
South Korea's consumer confidence reached an eight-month high in December, indicating a robust economic recovery, according to official data released on Thursday.","Summary:
South Korea's consumer confidence reached an eight-month high in December, indicating a robust economic recovery, according to official data released on Thursday.",86,52,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"hollywood star charlie sheen and actress denise richards have scrapped efforts to reconcile their differences and have decided to push ahead with a divorce , court documents showed wednesday .",denise richards charlie sheen push ahead with divorce,"wednesday .

Summary:
Charlie Sheen and Denise Richards have ended attempts to reconcile, choosing to proceed with a divorce, as indicated by court documents.","wednesday .

Summary:
Charlie Sheen and Denise Richards have ended attempts to reconcile, choosing to proceed with a divorce, as indicated by court documents.",83,55,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"hong kong gold prices opened higher thursday at ###.##-### .## us dollars an ounce , compared to wednesday 's close of ###.##-### .## dollars an ounce .",hong kong gold opens higher,"Hong Kong gold prices opened higher on Thursday, with rates ranging from ###.##-###.## US dollars per ounce, up from Wednesday's close of ###.##-###.## dollars an ounce.","Hong Kong gold prices opened higher on Thursday, with rates ranging from ###.##-###.## US dollars per ounce, up from Wednesday's close of ###.##-###.## dollars an ounce.",89,49,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"japanese share prices rose #.## percent in morning trade thursday to hit the highest level in more than five years as fresh gains on wall street fanned upbeat investor sentiment here , dealers said .",tokyo shares rise #.## percent in morning trade,":
Japanese share prices surged by #.## percent in Thursday's morning trade, reaching their highest level in over five years. This increase followed fresh gains on Wall Street, which bolstered investor sentiment, according to dealers.",":
Japanese share prices surged by #.## percent in Thursday's morning trade, reaching their highest level in over five years. This increase followed fresh gains on Wall Street, which bolstered investor sentiment, according to dealers.",87,51,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
a top police officer appealed thursday to supermodel kate moss to return to britain and face arrest amid allegations of UNK .,british police seek to arrest moss amid cocaine inquiry,"to britain and face arrest amid allegations of UNK .

Summary:
Top police officer appeals to supermodel Kate Moss to return to Britain to face arrest over unspecified allegations.","to britain and face arrest amid allegations of UNK .

Summary:
Top police officer appeals to supermodel Kate Moss to return to Britain to face arrest over unspecified allegations.",74,64,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
the cerebral hemorrhage suffered by israeli prime minister ariel sharon occurs when a defective artery in the brain bursts : it is among the deadliest of the major types of stroke .,key facts about hemorrhagic stroke,"stroke .

Summary:
Israeli Prime Minister Ariel Sharon suffered a cerebral hemorrhage, a severe type of stroke caused by a burst artery in the brain.","stroke .

Summary:
Israeli Prime Minister Ariel Sharon suffered a cerebral hemorrhage, a severe type of stroke caused by a burst artery in the brain.",84,54,138,0.10205737362593936,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"hong kong share prices opened #.## percent higher thursday on follow-through interest in properties after wednesday 's sharp gains on abating interest rate worries , dealers said .",hong kong shares open higher as rate worries ease,"ating interest rate worries , dealers said .

Summary:
Hong Kong share prices opened 2.5% higher on Thursday, driven by follow-through interest in properties following Wednesday's significant gains. This increase was attributed to easing interest rate concerns, according to dealers.","ating interest rate worries , dealers said .

Summary:
Hong Kong share prices opened 2.5% higher on Thursday, driven by follow-through interest in properties following Wednesday's significant gains. This increase was attributed to easing interest rate concerns, according to dealers.",84,56,140,0.09438857174973236,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"trade between south korea and its communist neighbor north korea doubled last year , totalling more than one billion dollars for the first time , official data showed .",inter-korean trade doubles to one billion dollars in ####,"than one billion dollars for the first time , official data showed .

Summary:
South Korea's trade with North Korea doubled last year, reaching over one billion dollars for the first time, according to official data.","than one billion dollars for the first time , official data showed .

Summary:
South Korea's trade with North Korea doubled last year, reaching over one billion dollars for the first time, according to official data.",79,61,140,0.09438857174973236,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
"two new vaccines have been shown effective against rotavirus , which is responsible for a half-million infant deaths in poor countries each year , research studies published wednesday said .",new vaccines for key UNK virus shown effective,"poor countries each year , research studies published wednesday said .

Summary:
Two new vaccines have demonstrated effectiveness against rotavirus, a cause of half-a-million infant deaths annually in poor countries, according to research studies published on Wednesday.","poor countries each year , research studies published wednesday said .

Summary:
Two new vaccines have demonstrated effectiveness against rotavirus, a cause of half-a-million infant deaths annually in poor countries, according to research studies published on Wednesday.",80,60,140,0.09438857174973236,0.22706776295852818,0.22706776295852818,0.08184055152726097,0.2009805367070561
